,firm_name,firm_id,prefecture,firm_size,surveying_rank,surveying_exception,buildingConsulting_rank,buildingConsulting_exception,civilEngineeringConsulting_rank,civilEngineeringConsulting_exception,geologicalSurvey_rank,geologicalSurvey_exception,compensationConsultanting_rank,compensationConsultanting_exception,date
259,（株）ヒロコン,2240001009931,広島県,中小企業,149,,751,,225,,77,,123,,20200106
260,廣澤測量設計（株）,5260001020165,岡山県,中小企業,535,,,,1023,,,,308,,20200106
261,（一財）広島県環境保健協会,2240005000969,広島県,公益法人,788,,696,,250,,516,,,,20200106
262,（一財）広島県まちづくり土地区画整理協会,2240005001034,広島県,公益法人,775,,,,889,,,,,,20200106
263,（株）広測コンサルタント,2240001022612,広島県,中小企業,344,,,,593,,369,,374,,20200106
264,（株）ファインテクノ,7120001114383,大阪府,中小企業,1045,,,,810,,,,,,20200106
265,ファナテック（株）,5260001020834,岡山県,中小企業,661,,,,1455,,,,598,,20200106
266,フィールドコンサルタント（株）,6240001014143,広島県,中小企業,630,,,,1185,,673,,601,,20200106
267,（株）フォーラムエイト,1013201007836,東京都,大企業,1046,,844,,903,,630,,,,20200106
268,（株）吹上技研コンサルタント,9130001008616,京都府,中小企業,119,,,,212,,268,,301,,20200106
269,福岡建設コンサルタント（株）,6290001016069,福岡県,中小企業,761,,,,875,,462,,,,20200106
270,福田道路（株）,5110001004884,新潟県,大企業,421,,,,1070,,,,,,20200106
271,（株）福田量地,4070001002753,群馬県,中小企業,651,,,,,,,,229,,20200106
272,（株）福山コンサルタント,5290001016276,福岡県,大企業,230,,,,45,,274,,,,20200106
273,（株）藤井基礎設計事務所,7280001000618,島根県,中小企業,357,,759,,456,,101,,309,,20200106
274,（株）藤井測量設計,2280001005101,島根県,中小企業,526,,,,1032,,474,,397,,20200106
275,（株）フジ技研,1100001010268,長野県,中小企業,356,,,,319,,482,,150,,20200106
276,富士技研センター（株）,5011001020519,東京都,中小企業,839,,,,646,,,,,,20200106
277,（株）富士建,9300001003723,佐賀県,中小企業,832,,,,,,,,,,20200106
278,（株）冨士設計,2320001002399,大分県,中小企業,316,,777,,260,,541,,410,,20200106
279,富士総合設計（株）,1250001003554,山口県,中小企業,699,,,,763,,359,,,,20200106
280,富士測地（株）,4030001076925,埼玉県,中小企業,459,,,,,,,,,,20200106
281,（株）フジタ地質,6260001005859,岡山県,中小企業,837,,,,1078,,151,,,,20200106
282,フジ地中情報（株）,9010401086851,東京都,大企業,162,,,,616,,349,,,,20200106
283,（株）富士調査設計,3250001008080,山口県,中小企業,701,,,,1007,,,,,,20200106
284,（株）フジックス,7120001150528,大阪府,中小企業,843,,,,,,,,,,20200106
285,フジミコンサルタント（株）,2010001028260,東京都,中小企業,827,,671,,653,,,,,,20200106
286,（株）フジヤマ,8080401004709,静岡県,大企業,10,,490,,78,,153,,44,,20200106
287,（株）扶桑工務所,8120901001820,大阪府,中小企業,702,,,,,,,,409,,20200106
288,（株）二川設計,9490001002021,高知県,中小企業,557,,463,,,,,,93,,20200106
289,（株）ふたば,9380001016676,福島県,中小企業,273,,,,685,,,,,,20200106
290,双葉航測（株）,9011201004805,東京都,中小企業,462,,,,,,,,391,,20200106
291,（株）フタバ設計,4290001018612,福岡県,中小企業,875,,842,,699,,623,,541,,20200106
