,firm_name,firm_id,prefecture,firm_size,surveying_rank,surveying_exception,buildingConsulting_rank,buildingConsulting_exception,civilEngineeringConsulting_rank,civilEngineeringConsulting_exception,geologicalSurvey_rank,geologicalSurvey_exception,compensationConsultanting_rank,compensationConsultanting_exception,date
2072,（株）理研分析センター,4390001007877,山形県,中小企業,,,,,1125,,,,,,20191202
2073,（公財）リバーフロント研究所,1010005018655,東京都,公益法人,,,,,696,,,,,,20191202
2074,（一財）リモート・センシング技術センター,8010405009768,東京都,公益法人,,,,,1361,,,,,,20191202
2075,（株）緑政計画研究所,5010001032251,東京都,中小企業,,,,,1258,,,,,,20191202
2076,（株）緑生研究所,5012401008822,東京都,中小企業,,,,,827,,,,,,20191202
2077,レキオス・ウォーター（株）,5360001005791,沖縄県,中小企業,,,,,1217,,,,,,20191202
2078,（株）ロード・エンジニアリング,2011501009320,東京都,中小企業,,,,,536,,,,,,20191202
2079,（株）サイエンスクラフト,1210001011627,福井県,中小企業,,,,,1430,,,,,,20191202
2080,坂田電機（株）,9011301002659,東京都,大企業,,,,,898,,446,,,,20191202
2081,サトウ工業（株）,8012401002979,東京都,中小企業,,,,,1098,,,,,,20191202
2082,（株）佐藤渡辺,5010401031200,東京都,中小企業,,,,,1347,,514,,,,20191202
2083,（株）里と水辺研究所,4120001051794,大阪府,中小企業,,,,,1091,,,,,,20191202
2084,（一財）砂防・地すべり技術センター,4010005018693,東京都,公益法人,,,,,146,,,,,,20191202
2085,（一財）砂防フロンティア整備推進機構,3010005018579,東京都,公益法人,,,,,181,,629,,,,20191202
2086,三球電機（株）,2011601002605,東京都,大企業,,,,,1251,,,,,,20191202
2087,サンユウテック（株）,8240001033249,広島県,中小企業,,,,,1451,,,,,,20191202
2088,山陽電子工業（株）,6260001002682,岡山県,中小企業,,,,,1339,,,,,,20191202
2089,（株）サンライズ,4010501005261,東京都,中小企業,,,,,829,,,,,,20191202
2090,（株）三和,2020001064115,神奈川県,中小企業,,,,,1291,,,,,,20191202
2091,（株）ＣＲＣ食品環境衛生研究所,3290001003227,福岡県,中小企業,,,,,1129,,,,,,20191202
2092,（株）Ｇ＆Ｕ技術研究センター,3030001057629,埼玉県,中小企業,,,,,1487,,,,,,20191202
2093,（株）ＣＴＩアウラ,4030001011832,埼玉県,中小企業,,,,,1085,,,,,,20191202
2094,（株）ＣＴＩウイング,2120001085010,大阪府,中小企業,,,,,399,,,,,,20191202
2095,（株）シーラム,8010601038182,東京都,中小企業,,,,,1201,,,,,,20191202
2096,ジェイエイシーエンジニアリング（株）,7370001019608,宮城県,大企業,,,,,283,,,,,,20191202
2097,ＪＦＥエンジニアリング（株）,8010001008843,神奈川県,大企業,,,,,340,,,,,,20191202
2098,ＪＦＥテクノリサーチ（株）,4010001090119,東京都,大企業,,,,,442,,,,,,20191202
2099,ジオ・サーチ（株）,3010801005185,東京都,大企業,,,,,111,,304,,,,20191202
2100,（株）ジオシステム,7290001023361,福岡県,中小企業,,,,,1209,,329,,,,20191202
2101,（株）ジオデザイン,6010401014682,東京都,中小企業,,,,,1215,-01,,,,,20191202
2102,（株）ジオテック,3290001020701,福岡県,中小企業,,,,,908,,,,,,20191202
2103,（株）四国電子計算センター,7470001001910,香川県,中小企業,,,,,1349,,,,,,20191202
2104,シコク分析センター（株）,4470001007522,香川県,中小企業,,,,,1194,,,,,,20191202
2105,（一社）システム科学研究所,1130005012828,京都府,公益法人,,,,,449,,,,,,20191202
2106,（株）システム二十一,5011001065761,東京都,中小企業,,,,,1499,,,,,,20191202
2107,（一財）自然環境研究センター,6010505001148,東京都,公益法人,,,,,791,,,,,,20191202
2108,ＪＩＰテクノサイエンス（株）,6010001100734,東京都,大企業,,,,,579,-01,,,,,20191202
2109,（株）シティプランニング,9130001003105,京都府,中小企業,,,,,1395,,,,,,20191202
2110,（株）島津テクノリサーチ,5130001021069,京都府,大企業,,,,,278,,,,,,20191202
2111,（公財）島根県環境保健公社,8280005006643,島根県,公益法人,,,,,562,,,,,,20191202
2112,社会システム（株）,1013201015327,東京都,中小企業,,,,,715,,,,,,20191202
2113,首都高速道路（株）,2010001095722,東京都,大企業,,,,,557,,,,110,,20191202
2114,（一財）首都高速道路技術センター,3010405000319,東京都,公益法人,,,,,113,,,,,,20191202
2115,（一財）上越環境科学センター,6110005010044,新潟県,公益法人,,,,,284,,,,,,20191202
2116,（株）湘南分析センター,3020001061730,神奈川県,中小企業,,,,,1213,,679,,,,20191202
2117,（株）昭和土木設計,3400001001887,岩手県,中小企業,,,,,299,,,,,,20191202
2118,（株）新環境分析センター,5110001002442,新潟県,中小企業,,,,,1186,,,,,,20191202
2119,（株）水域ネットワーク,8011701009461,東京都,中小企業,,,,,942,-01,,,,,20191202
2120,（一財）水源地環境センター,7010005002901,東京都,公益法人,,,,,581,,,,,,20191202
2121,水圏リサーチ（株）,8240001017524,広島県,中小企業,,,,,1479,,,,,,20191202
2122,（一社）水底質浄化技術協会,2010005003813,東京都,公益法人,,,,,691,,,,,,20191202
2123,（株）水土舎,9020001064273,神奈川県,中小企業,,,,,1102,,,,,,20191202
2124,（株）数理計画,9010001020285,東京都,大企業,,,,,713,,,,,,20191202
2125,世紀東急工業（株）,1010401015438,東京都,大企業,,,,,976,,366,,,,20191202
2126,西武造園（株）,2013301006241,東京都,中小企業,,,,,611,,,,,,20191202
2127,星和電機（株）,1130001038463,京都府,大企業,,,,,1071,,,,,,20191202
2128,ゼオン山口（株）,2250001008957,山口県,中小企業,,,,,1193,,,,,,20191202
2129,（公社）瀬戸内海海上安全協会,2240005012774,広島県,公益法人,,,,,1149,,,,,,20191202
2130,（株）セルコ,5011001012598,東京都,中小企業,,,,,668,,,,,,20191202
