,firm_name,firm_id,prefecture,firm_size,surveying_rank,surveying_exception,buildingConsulting_rank,buildingConsulting_exception,civilEngineeringConsulting_rank,civilEngineeringConsulting_exception,geologicalSurvey_rank,geologicalSurvey_exception,compensationConsultanting_rank,compensationConsultanting_exception,date
938,ヤマケン測量企画（株）,27-00407,釧路市,中小,703,,,,,,,,,,20200221
939,（株）山腰測量設計事務所,29-00417,北見市,中小,363,,731,,,,,,,,20200221
940,やまざきコンサルタント（株）,25-00062,旭川市,中小,540,,610,,,,,,,,20200221
941,山下コンサルタント（株）,27-00052,釧路市,中小,277,,489,,435,,174,,,,20200221
942,（株）山田測量設計,26-00421,登別市,中小,817,,,,,,,,,,20200221
943,（株）山調住建コンサルタント,21-02401,札幌市,中小,363,,731,,,,,,,,20200221
944,（株）ヤマテック,11-04204,京都府,中小,703,,,,,,,,,,20200221
945,（株）ユーアール補償技術研究所,11-05441,福島県,中小,817,,,,435,,91,,,,20200221
946,（株）ＵＲリンケージ,11-04343,東京都,大手,140,,1,,1,,6,,247,,20200221
947,ユーロフィン日本環境（株）,11-03185,神奈川県,大手,540,,106,,435,,174,,247,,20200221
948,（株）雪研スノーイーターズ,21-01629,札幌市,中小,486,,433,,,,,,,,20200221
949,（株）ユニオン,11-03663,岐阜県,中小,34,,185,,435,,59,,247,,20200221
950,（株）ユニオン・コンサルタント,21-00874,札幌市,中小,540,,361,,,,,,73,,20200221
951,（有）ユニオン測量設計,26-00922,勇払郡安平町,中小,953,,,,,,,,,,20200221
952,ユニオンデーターシステム（株）,21-00359,札幌市,中小,363,,610,,,,,,,,20200221
953,（株）ユニテック,21-01345,札幌市,中小,363,,929,,,,,,,,20200221
954,（株）用地・環境調査センター,11-03529,埼玉県,中小,817,,,,,,31,,,,20200221
955,（株）横浜コンサルティングセンター,11-04918,神奈川県,大手,275,,165,,,,,,,,20200221
956,（株）横浜テクノス,11-03995,神奈川県,中小,703,,,,,,,,132,,20200221
957,（有）横山測量設計事務所,29-00889,斜里郡斜里町,中小,870,,,,,,,,,,20200221
958,（株）よしだ設計コンサルタント,21-02537,札幌市,中小,768,,866,,,,,,,,20200221
959,（株）吉田測量設計,11-02226,岩手県,中小,34,,361,,435,,17,,247,,20200221
960,（株）淀川アクテス,11-03218,大阪府,中小,209,,489,,,,174,,,,20200221
961,淀川地所（株）,11-04640,大阪府,中小,703,,,,,,,,,,20200221
962,（株）四航コンサルタント,11-04927,香川県,中小,16,,929,,,,174,,,,20200221
963,アースサイエンス（株）,21-01025,札幌市,中小,,,914,,,,,,,,20200221
964,（株）アース総研,21-01544,札幌市,中小,,,1060,,571,,343,,429,,20200221
965,アートエンジニアリング（株）,11-02188,東京都,中小,,,929,,,,,,,,20200221
966,（株）アール・アイ・エー,11-02219,東京都,大手,,,106,,1,,,,,,20200221
967,（株）アール・ピー・アイ,11-04938,東京都,中小,,,610,,435,,,,,,20200221
968,（株）ＩＨＩインフラ建設,11-00724,東京都,大手,,,1060,,,,,,,,20200221
969,（株）アイ・エス・エス,11-04694,東京都,大手,,,567,,198,,,,,,20200221
970,（株）ＩＮＡ新建築研究所,11-00066,東京都,大手,,,866,,1,,,,,,20200221
971,ｉエンジニアリング（株）,11-04945,千葉県,中小,,,1147,,639,,,,,,20200221
972,（株）アイコ,11-04654,愛知県,中小,,,531,,,,,,215,,20200221
973,（株）ＩＣ技術コンサルタント,21-02983,札幌市,中小,,,600,,,,,,,,20200221
974,（株）愛植物設計事務所,11-03570,東京都,中小,,,866,,,,,,,,20200221
975,（株）アイ・ティ・エス,21-02962,札幌市,中小,,,1117,,,,,,,,20200221
976,アイテック（株）,11-02389,大阪府,大手,,,567,,,,,,,,20200221
977,青木あすなろ建設（株）,11-00258,東京都,大手,,,328,,156,,174,,142,,20200221
978,（株）青島裕之建築設計室,11-05407,東京都,中小,,,1117,,394,,,,,,20200221
979,（株）アクアジオテクノ,21-00556,札幌市,中小,,,600,,,,,,132,,20200221
980,（株）アクアスペース,11-04161,東京都,中小,,,1060,,,,,,429,,20200221
981,（株）淺沼組,11-00094,大阪府,大手,,,567,,,,,,,,20200221
982,アサヒ地水探査（株）,11-05398,東京都,中小,,,929,,,,,,228,,20200221
983,（株）明日香コンサルタント,11-04247,広島県,中小,,,600,,,,,,,,20200221
984,（株）梓設計,11-00170,東京都,大手,,,489,,1,,174,,,,20200221
985,（株）アトリエアク,21-01135,札幌市,中小,,,929,,166,,,,,,20200221
986,（株）アトリエブンク,21-01115,札幌市,中小,,,929,,76,,,,247,,20200221
987,（株）アミック,11-04956,神奈川県,中小,,,866,,282,,391,,484,,20200221
988,アルスロン（株）,11-04248,千葉県,中小,,,1117,,,,,,,,20200221
989,アルファシステックス（株）,11-02580,東京都,中小,,,610,,435,,,,,,20200221
990,（株）アルメックＶＰＩ,11-04338,東京都,中小,,,256,,,,,,,,20200221
991,アンダーテイクジャパン（株）,11-05344,沖縄県,中小,,,1159,,,,,,,,20200221
992,（株）ＥＲＩソリューション,11-05464,東京都,中小,,,610,,74,,,,484,,20200221
993,（一財）石狩川振興財団,21-02706,札幌市,公益,,,531,,,,,,,,20200221
994,（株）石塚計画デザイン事務所,21-01847,札幌市,中小,,,899,,571,,,,,,20200221
995,（株）石本建築事務所,11-00096,東京都,大手,,,610,,1,,,,,,20200221
996,伊藤組土建（株）,21-00092,札幌市,中小,,,531,,,,,,,,20200221
997,（株）入江三宅設計事務所,11-00901,東京都,中小,,,929,,53,,,,,,20200221
998,岩田地崎建設（株）,21-00463,札幌市,大手,,,731,,,,,,,,20200221
999,（株）ウイジン,11-04959,東京都,中小,,,1060,,571,,,,,,20200221
1000,（株）ウェザーニューズ,11-00971,千葉県,大手,,,711,,,,,,,,20200221
1001,（一社）ウォーターフロント協会,11-04614,東京都,公益,,,1060,,,,,,,,20200221
1002,エースコンサルタンツ（株）,21-00061,札幌市,中小,,,829,,,,,,429,,20200221
1003,エースコンサルタント（株）,11-05436,兵庫県,中小,,,914,,,,,,,,20200221
1004,（有）エアロフォトアート,11-03149,福岡県,中小,,,1159,,,,,,,,20200221
1005,（株）ＨＥＲ,11-04955,兵庫県,中小,,,567,,,,,,,,20200221
1006,（株）ＨＢＡ,21-02342,札幌市,大手,,,531,,,,,,,,20200221
1007,（株）エコープラン,11-04915,東京都,中小,,,610,,,,,,,,20200221
1008,（株）エコル,11-03126,東京都,中小,,,899,,,,,,,,20200221
1009,（株）エックス都市研究所,11-02242,東京都,大手,,,353,,,,,,,,20200221
1010,（株）エヌ・ティ・ティ・データ経営研究所,11-05465,東京都,大手,,,1060,,571,,,,,,20200221
1011,ＮＨＫテクノロジーズ,11-00389,東京都,大手,,,1,,76,,,,,,20200221
1012,ＮＮラントシャフト研究室,11-05420,高知県,中小,,,1188,,,,,,,,20200221
1013,（株）エムエーシー,11-04061,東京都,大手,,,106,,,,,,,,20200221
1014,エム・エムブリッジ（株）,11-00547,広島県,中小,,,610,,,,,,,,20200221
1015,（株）ＭＯＬマリン,11-03692,東京都,中小,,,731,,,,,,,,20200221
1016,（株）ＭＴＳ雪氷研究所,11-01315,東京都,中小,,,1060,,571,,,,429,,20200221
1017,（株）エムテック,11-04922,埼玉県,中小,,,1147,,639,,411,,502,,20200221
1018,（株）ＬＡＵ公共施設研究所,11-02370,東京都,中小,,,731,,289,,,,,,20200221
1019,（一財）沿岸技術研究センター,11-03717,東京都,公益,,,165,,,,,,,,20200221
1020,オーバーシーズ・ベクテル・インコーポレーテツド,11-01001,東京都,中小,,,866,,230,,,,,,20200221
1021,オーヴ・アラップ・アンド・パートナーズ・ジャパン・リミテッド,11-01166,東京都,中小,,,1060,,50,,,,,,20200221
1022,（株）応用気象エンジニアリング,11-03103,東京都,中小,,,929,,,,,,,,20200221
1023,応用計測サービス（株）,11-04932,埼玉県,中小,,,1060,,,,,,429,,20200221
1024,（株）応用生物,11-00682,東京都,中小,,,929,,,,,,,,20200221
1025,大林道路（株）,11-00052,東京都,大手,,,361,,,,,,,,20200221
1026,沖電気工業（株）,11-00259,東京都,大手,,,929,,,,,,,,20200221
1027,オムロンソーシアルソリューションズ（株）,11-04389,東京都,大手,,,531,,,,,,,,20200221
1028,オリエンタル白石（株）,11-00057,東京都,大手,,,567,,435,,,,,,20200221
1029,ハイテック（株）,11-02545,大阪府,中小,,,548,,,,,,72,,20200221
1030,（一社）畑地農業振興会,11-04644,東京都,公益,,,929,,,,,,,,20200221
1031,（株）八洋コンサルタント,11-03917,東京都,中小,,,711,,,,,,,,20200221
1032,（株）ハブ,21-02153,札幌市,中小,,,829,,,,,,,,20200221
1033,東日本高速道路（株）,11-03592,東京都,大手,,,267,,,,,,,,20200221
1034,（株）日立製作所,11-00146,東京都,大手,,,328,,,,,,,,20200221
1035,日立造船（株）,11-00417,大阪府,大手,,,731,,,,,,,,20200221
1036,（株）ヒット総合研究所,21-02642,札幌市,中小,,,1117,,617,,391,,,,20200221
1037,（株）兵庫分析センター,11-03894,兵庫県,中小,,,548,,,,,,,,20200221
1038,ヒロセ（株）,11-05376,大阪府,大手,,,1159,,,,,,,,20200221
1039,（株）ファインコラボレート研究所,11-03138,東京都,中小,,,1117,,207,,,,,,20200221
1040,（有）福井環境設計事務所,11-04370,山口県,中小,,,1172,,663,,429,,,,20200221
1041,（株）複合技術研究所,11-02258,東京都,中小,,,600,,,,,,,,20200221
1042,フコク電興（株）,11-05338,福岡県,中小,,,929,,435,,,,,,20200221
1043,（株）フジタ,11-01326,東京都,大手,,,328,,,,,,,,20200221
1044,富士通（株）,11-00116,東京都,大手,,,567,,289,,,,,,20200221
1045,（株）古田設計事務所,21-02534,札幌市,中小,,,1117,,617,,,,,,20200221
1046,（株）文化環境設計研究所,11-05427,東京都,中小,,,1159,,,,,,,,20200221
1047,（株）プランニングネットワーク,11-02381,東京都,中小,,,531,,571,,,,,,20200221
1048,ベル・エンジニアリング（株）,11-05025,千葉県,中小,,,1060,,270,,343,,429,,20200221
1049,（株）補強土エンジニアリング,11-02269,大阪府,中小,,,711,,,,,,,,20200221
1050,ホクト・エンジニアリング（株）,11-05022,東京都,大手,,,243,,571,,,,,,20200221
1051,（株）北海道エコシス,28-00217,帯広市,中小,,,929,,,,,,,,20200221
1052,（一社）北海道開発技術センター,21-02412,札幌市,公益,,,106,,,,,,,,20200221
1053,（一財）北海道河川財団,21-02756,札幌市,公益,,,97,,,,,,,,20200221
1054,北海道漁業（同）連合会,21-02774,札幌市,大手,,,929,,,,,,,,20200221
1055,（一社）北海道総合研究調査会,21-02643,札幌市,公益,,,929,,435,,174,,,,20200221
1056,北海道造園設計（株）,21-00580,札幌市,中小,,,731,,,,,,,,20200221
1057,（株）北海道日建設計,21-00647,札幌市,中小,,,610,,35,,,,,,20200221
1058,（一社）北海道土地改良設計技術協会,21-01888,札幌市,公益,,,567,,,,,,,,20200221
1059,（株）ポリテック・エイディディ,11-00615,東京都,中小,,,489,,289,,,,,,20200221
1060,（株）海洋開発技術研究所,11-03006,佐賀県,中小,,,1060,,,,,,,,20200221
1061,（株）海洋生態研究所,11-04392,大阪府,中小,,,866,,,,,,,,20200221
1062,海洋プランニング（株）,11-02263,沖縄県,中小,,,687,,,,343,,,,20200221
1063,鹿島道路（株）,11-00078,東京都,大手,,,267,,,,,,,,20200221
1064,（株）上総環境調査センター,11-04710,千葉県,中小,,,548,,,,,,,,20200221
1065,（公財）河川財団,11-02717,東京都,公益,,,361,,,,,,,,20200221
1066,（一財）河川情報センター,11-03642,東京都,公益,,,243,,,,,,,,20200221
1067,（一社）河川ポンプ施設技術協会,11-02612,東京都,公益,,,829,,,,,,,,20200221
1068,（株）価値総合研究所,11-02212,東京都,中小,,,711,,394,,,,,,20200221
1069,（株）勝島製作所,11-01201,東京都,中小,,,929,,,,,,,,20200221
1070,（株）環境開発,11-04577,福岡県,中小,,,610,,,,,,,,20200221
1071,環境クリエイト（株）,21-02767,札幌市,中小,,,929,,,,,,,,20200221
1072,環境計測（株）,11-03525,京都府,中小,,,610,,,,,,,,20200221
1073,（株）環境公害研究センター,11-04372,石川県,中小,,,610,,,,,,,,20200221
1074,（株）環境施設,11-04582,福岡県,大手,,,829,,,,,,,,20200221
1075,（株）環境指標生物,11-00891,東京都,中小,,,687,,,,,,,,20200221
1076,環境設計（株）,11-04961,大阪府,中小,,,610,,435,,,,,,20200221
1077,（株）環境設計研究所,11-02248,東京都,中小,,,929,,435,,,,,,20200221
1078,（株）環境総合リサーチ,11-02401,京都府,大手,,,433,,,,,,,,20200221
1079,（株）環境デザイン研究所,11-02405,東京都,中小,,,866,,151,,,,,,20200221
1080,環境保全（株）,11-05028,青森県,中小,,,731,,,,,,,,20200221
1081,（株）環境保全サイエンス,21-01346,札幌市,中小,,,610,,,,,,,,20200221
1082,特定非営利活動法人環境防災研究機構北海道,21-02893,札幌市,中小,,,1183,,,,,,,,20200221
1083,特定非営利活動法人環境防災総合政策研究機構,11-03694,東京都,中小,,,1117,,,,,,,,20200221
1084,（株）環研,11-04925,東京都,中小,,,929,,435,,,,,,20200221
1085,（一財）関西環境管理技術センター,11-04367,大阪府,公益,,,731,,,,,,,,20200221
1086,（一社）寒地港湾技術研究センター,21-02726,札幌市,公益,,,433,,,,,,,,20200221
1087,（株）ガイアート,11-00009,東京都,大手,,,328,,,,,,247,,20200221
1088,基聖産業（株）,11-05063,福岡県,中小,,,929,,,,,,247,,20200221
1089,（株）北岡組,11-01626,徳島県,中小,,,929,,289,,174,,247,,20200221
1090,（株）北日本技術コンサル,21-02530,札幌市,中小,,,731,,166,,,,,,20200221
1091,北日本電気コンサルタント（株）,21-01787,札幌市,中小,,,914,,,,,,,,20200221
1092,（株）ＫＩＴＡＢＡ,21-00051,札幌市,中小,,,687,,571,,,,,,20200221
1093,（株）木下エネルギーソリューションズ,11-05105,広島県,中小,,,1159,,649,,421,,514,,20200221
1094,（株）木下組,11-03856,広島県,中小,,,829,,571,,343,,429,,20200221
1095,（株）キュービックエスコンサルティング,11-04316,東京都,中小,,,450,,617,,,,,,20200221
1096,（一財）橋梁調査会,11-03257,東京都,公益,,,1,,,,,,,,20200221
1097,（株）共和電業,11-00742,東京都,中小,,,731,,,,,,,,20200221
1098,（株）技研基礎,11-03942,千葉県,中小,,,731,,,,,,108,,20200221
1099,（一財）漁港漁場漁村総合研究所,11-02600,東京都,公益,,,450,,435,,,,,,20200221
1100,（株）クマシロシステム設計,21-01499,札幌市,中小,,,361,,,,,,247,,20200221
1101,（株）久米設計,11-00257,東京都,大手,,,480,,1,,,,,,20200221
1102,クリタ分析センター（株）,11-04673,茨城県,大手,,,243,,,,,,,,20200221
1103,栗林機工（株）,26-00493,室蘭市,中小,,,866,,435,,,,,,20200221
1104,（株）クワッドイノベーション,21-02940,札幌市,中小,,,1159,,,,,,,,20200221
1105,（株）グラック,11-02412,東京都,中小,,,929,,,,,,,,20200221
1106,（株）グリーンエコ,11-04676,大阪府,中小,,,914,,617,,,,484,,20200221
1107,グリーンブルー（株）,11-03538,神奈川県,中小,,,548,,,,,,,,20200221
1108,（株）ケー・シー・エス,11-01260,東京都,中小,,,185,,,,,,,,20200221
1109,景域計画（株）,11-05411,神奈川県,中小,,,1159,,649,,,,,,20200221
1110,（株）ＫＳＫ,11-03597,茨城県,中小,,,610,,639,,,,,,20200221
1111,（株）景観設計・東京,11-03160,東京都,中小,,,829,,,,,,,,20200221
1112,（一財）経済調査会,11-00961,東京都,公益,,,1,,235,,,,,,20200221
1113,（株）計測技研,11-04669,福岡県,中小,,,929,,,,,,247,,20200221
1114,（一財）計量計画研究所,11-02187,東京都,公益,,,106,,,,,,,,20200221
1115,（株）建設環境コンサルティング,11-04608,大阪府,中小,,,914,,394,,,,484,,20200221
1116,（一社）建設電気技術協会,11-02605,東京都,公益,,,610,,,,,,,,20200221
1117,（一財）建設物価調査会,11-00443,東京都,公益,,,1,,151,,,,,,20200221
1118,コイト電工（株）,11-04391,神奈川県,大手,,,929,,,,,,,,20200221
1119,（株）公共計画研究所,11-02238,東京都,中小,,,829,,,,,,,,20200221
1120,（株）航空システムコンサルタンツ,11-03900,東京都,中小,,,829,,,,,,,,20200221
1121,（株）構造計画研究所,11-00519,東京都,大手,,,610,,1,,,,,,20200221
1122,（株）交通システム研究所,11-03101,大阪府,中小,,,866,,,,,,,,20200221
1123,（株）交通総合研究所,11-02524,東京都,中小,,,567,,,,411,,502,,20200221
1124,（一財）高度映像情報センター,11-05085,東京都,公益,,,929,,435,,,,,,20200221
1125,光陽無線（株）,11-03003,福岡県,中小,,,731,,435,,,,,,20200221
1126,（一財）高齢者住宅財団,11-05393,東京都,公益,,,1060,,,,,,,,20200221
1127,（一財）港湾空港総合技術センター,11-00894,東京都,公益,,,104,,,,391,,,,20200221
1128,（一社）港湾荷役機械システム協会,11-03703,東京都,公益,,,610,,,,,,,,20200221
1129,国際気象海洋（株）,11-00431,東京都,中小,,,929,,,,,,,,20200221
1130,（一社）国際建設技術協会,11-03899,東京都,公益,,,610,,435,,,,247,,20200221
1131,（株）国際建設技術研究所,11-01106,大阪府,中小,,,531,,,,,,,,20200221
1132,（一財）国際臨海開発研究センター,11-05003,東京都,公益,,,548,,,,,,,,20200221
1133,（一財）国土技術研究センター,11-03236,東京都,公益,,,106,,,,,,247,,20200221
1134,（株）コベルコ科研,11-02383,兵庫県,大手,,,567,,,,,,247,,20200221
1135,（株）駒井ハルテック,11-00275,大阪府,大手,,,328,,,,,,,,20200221
1136,（株）コムテック地域工学研究所,11-05047,東京都,中小,,,829,,,,,,,,20200221
1137,（株）コンステック,11-00736,大阪府,大手,,,489,,35,,,,,,20200221
1138,前田建設工業（株）,11-00178,東京都,大手,,,185,,35,,,,44,,20200221
1139,前田道路（株）,11-00416,東京都,中小,,,731,,,,,,,,20200221
1140,（株）まちづくり計画設計,21-01794,札幌市,中小,,,711,,617,,,,,,20200221
1141,（株）松田平田設計,11-00949,東京都,大手,,,489,,1,,,,,,20200221
1142,（有）マリンシステム,21-02840,札幌市,中小,,,914,,,,,,,,20200221
1143,独立行政法人水資源機構,11-04290,埼玉県,大手,,,328,,,,,,,,20200221
1144,みずほ総合研究所（株）,11-03924,東京都,大手,,,866,,198,,,,,,20200221
1145,（株）三井Ｅ＆Ｓテクニカルリサーチ,11-04388,岡山県,中小,,,610,,,,,,,,20200221
1146,（株）三菱地所設計,11-01296,東京都,大手,,,106,,1,,,,,,20200221
1147,（株）三菱総合研究所,11-00718,東京都,大手,,,1,,74,,,,,,20200221
1148,三菱電機（株）,11-00097,東京都,大手,,,461,,215,,,,,,20200221
1149,三菱ＵＦＪリサーチ＆コンサルティング（株）,11-00864,東京都,大手,,,267,,376,,,,,,20200221
1150,（一財）みなと総合研究財団,11-03706,東京都,公益,,,243,,,,,,,,20200221
1151,（株）宮建築設計,11-03207,徳島県,中小,,,929,,76,,174,,,,20200221
1152,宮地エンジニアリング（株）,11-00025,東京都,中小,,,731,,,,,,,,20200221
1153,（株）三四五建築研究所,11-03654,富山県,中小,,,929,,76,,,,,,20200221
1154,（有）村上コンサルタント,21-02517,札幌市,中小,,,1117,,,,,,484,,20200221
1155,ムラタ計測器サービス（株）,11-02456,神奈川県,中小,,,353,,,,,,,,20200221
1156,（株）ＭＥＬＯＮ．ＰＡＲＴＮＥＲ,11-05459,福岡県,中小,,,1181,,,,,,520,,20200221
1157,（株）中川都市建築設計,11-02295,東京都,中小,,,1060,,376,,,,,,20200221
1158,（株）ナカボーテック,11-00016,東京都,大手,,,548,,,,,,,,20200221
1159,（株）ニシトミ興産,11-05456,福岡県,中小,,,1060,,571,,343,,429,,20200221
1160,（株）西日本通商,11-05084,福岡県,中小,,,1188,,,,,,522,,20200221
1161,（株）西日本流体技研,11-02548,長崎県,中小,,,929,,,,,,,,20200221
1162,（株）ニシハラ,11-05067,福岡県,中小,,,1060,,,,,,429,,20200221
1163,（株）西原組,11-05071,福岡県,中小,,,929,,435,,174,,247,,20200221
1164,（株）ＮＩＣＨＩＪＯ,21-01399,札幌市,大手,,,929,,,,,,,,20200221
1165,（株）ニチゾウテック,11-01277,大阪府,大手,,,353,,,,,,,,20200221
1166,（株）日建設計,11-00654,東京都,大手,,,1,,1,,,,,,20200221
1167,（株）日建設計総合研究所,11-03571,東京都,中小,,,185,,53,,,,,,20200221
1168,（株）日成地質,11-04339,岡山県,中小,,,866,,,,,,139,,20200221
1169,（株）日通総合研究所,11-00345,東京都,中小,,,866,,,,,,,,20200221
1170,日東建設（株）,29-00216,紋別郡雄武町,中小,,,929,,,,,,,,20200221
1171,日北試錐工業（株）,25-00052,旭川市,中小,,,929,,,,,,228,,20200221
1172,（公社）日本港湾協会,11-03705,東京都,公益,,,548,,,,,,,,20200221
1173,（株）日本作品研究所,11-01305,神奈川県,中小,,,1117,,,,107,,,,20200221
1174,日本車輌製造（株）,11-00379,愛知県,中小,,,461,,,,,,,,20200221
1175,日本電気（株）,11-00385,東京都,大手,,,256,,146,,,,,,20200221
1176,日本ライナー（株）,11-00121,東京都,中小,,,461,,,,,,,,20200221
1177,（一社）日本ＩＴＣ協会連合会,11-05458,福岡県,公益,,,1188,,,,,,522,,20200221
1178,日本衛生（株）,21-01513,札幌市,中小,,,610,,,,,,247,,20200221
1179,日本エレクトロニツクシステムズ（株）,11-02892,大阪府,大手,,,610,,,,,,,,20200221
1180,（一社）日本海上起重技術協会,11-03704,東京都,公益,,,1060,,,,,,,,20200221
1181,（公社）日本海難防止協会,11-03580,東京都,公益,,,866,,,,,,,,20200221
1182,（一財）日本開発構想研究所,11-03601,東京都,公益,,,866,,289,,174,,,,20200221
1183,日本環境技研（株）,11-02168,東京都,中小,,,610,,235,,,,,,20200221
1184,日本環境分析センター（株）,11-05027,大阪府,中小,,,914,,,,,,,,20200221
1185,（株）日本環境分析センター,11-04595,愛知県,中小,,,914,,,,391,,484,,20200221
1186,日本気象（株）,11-03745,大阪府,中小,,,899,,,,,,,,20200221
1187,日本基礎技術（株）,11-00198,大阪府,大手,,,461,,,,,,39,,20200221
1188,（株）日本経済研究所,11-04960,東京都,大手,,,899,,,,,,,,20200221
1189,（一社）日本建設機械施工協会,11-02609,東京都,公益,,,106,,,,,,,,20200221
1190,（一財）日本建設情報総合センター,11-03708,東京都,公益,,,243,,,,,,,,20200221
1191,日本高圧コンクリート（株）,21-00042,札幌市,中小,,,461,,,,,,,,20200221
1192,（一社）日本公園緑地協会,11-03084,東京都,公益,,,489,,,,,,,,20200221
1193,（公社）日本交通計画協会,11-03898,東京都,公益,,,548,,,,,,,,20200221
1194,（有）日本交通流動リサーチ,11-05395,愛知県,中小,,,929,,,,,,,,20200221
1195,（一財）日本航路標識協会,11-03143,東京都,公益,,,929,,435,,,,,,20200221
1196,日本国土開発（株）,11-00065,東京都,大手,,,489,,76,,,,247,,20200221
1197,（一社）日本作業船協会,11-03702,東京都,公益,,,610,,,,,,,,20200221
1198,（公財）日本生態系協会,11-01288,東京都,公益,,,711,,,,,,,,20200221
1199,（株）日本設計,11-00578,東京都,大手,,,106,,1,,,,,,20200221
1200,（一社）日本潜水協会,11-03710,東京都,公益,,,610,,,,,,,,20200221
1201,（一財）日本総合研究所,11-04337,東京都,公益,,,866,,,,,,,,20200221
1202,日本地下水開発（株）,11-00613,山形県,大手,,,567,,,,,,91,,20200221
1203,日本通信エンジニアリングサービス（株）,11-01905,東京都,大手,,,314,,,,,,,,20200221
1204,（公財）日本道路交通情報センター,11-05386,東京都,公益,,,731,,,,,,,,20200221
1205,（株）日本能率協会総合研究所,11-00144,東京都,大手,,,328,,,,,,,,20200221
1206,日本ファブテック（株）,11-00301,茨城県,中小,,,929,,,,,,,,20200221
1207,（一財）日本不動産研究所,11-00773,東京都,公益,,,866,,,,1,,,,20200221
1208,日本防蝕工業（株）,11-00091,東京都,大手,,,267,,,,,,,,20200221
1209,（一社）日本マリーナ・ビーチ協会,11-03711,東京都,公益,,,731,,,,,,,,20200221
1210,（一財）日本みち研究所,11-03951,東京都,公益,,,531,,,,,,,,20200221
1211,（一財）日本緑化センター,11-02597,東京都,公益,,,489,,,,,,,,20200221
1212,（株）ニューズ環境設計,11-03657,兵庫県,中小,,,711,,617,,,,,,20200221
1213,（株）ネイビーズ・クリエイション,21-02683,札幌市,中小,,,1060,,,,,,,,20200221
1214,（株）ネスコム,11-03209,大阪府,中小,,,914,,,,,,,,20200221
1215,（株）ネットアルファ,11-03226,東京都,中小,,,687,,416,,,,,,20200221
1216,（一社）農業土木機械化協会,11-04325,東京都,公益,,,731,,,,,,,,20200221
1217,（株）野村総合研究所,11-00938,東京都,大手,,,480,,,,,,,,20200221
1218,（株）ライヴ環境計画,21-00981,札幌市,中小,,,1060,,,,,,,,20200221
1219,（有）ランテックス,21-01749,札幌市,中小,,,1117,,,,,,484,,20200221
1220,リージョナルデザイン（株）,11-05058,愛媛県,中小,,,1183,,,,,,,,20200221
1221,（株）理研分析センター,11-03155,山形県,中小,,,866,,,,,,,,20200221
1222,（公財）リバーフロント研究所,11-03238,東京都,公益,,,531,,,,,,,,20200221
1223,（株）緑生研究所,11-02346,東京都,中小,,,610,,,,,,,,20200221
1224,（有）リンク,29-00894,網走市,中小,,,1117,,,,,,,,20200221
1225,レキオス・ウォーター（株）,11-04696,沖縄県,中小,,,914,,,,,,,,20200221
1226,（株）ロード・エンジニアリング,11-00216,東京都,中小,,,433,,,,,,,,20200221
1227,（株）サイエンスクラフト,11-05385,福井県,中小,,,1060,,,,,,,,20200221
1228,（株）佐伯設計監理事務所,11-05416,埼玉県,中小,,,829,,,,,,,,20200221
1229,坂田電機（株）,11-01927,東京都,大手,,,610,,,,,,247,,20200221
1230,（株）さっぽろ自然調査館,21-02816,札幌市,中小,,,866,,,,,,,,20200221
1231,佐藤工業（株）,11-00154,東京都,中小,,,267,,76,,,,,,20200221
1232,（株）佐藤総合計画,11-00746,東京都,大手,,,610,,1,,,,,,20200221
1233,（株）サトウファシリティーズコンサルタンツ,11-03117,東京都,中小,,,1117,,151,,391,,,,20200221
1234,（株）佐藤渡辺,11-02711,東京都,中小,,,929,,,,,,247,,20200221
1235,（一財）砂防・地すべり技術センター,11-03234,東京都,公益,,,106,,,,,,,,20200221
1236,（一財）砂防フロンティア整備推進機構,11-03591,東京都,公益,,,165,,,,,,429,,20200221
1237,特定非営利活動法人　サロベツ・エコ・ネットワーク,31-00311,豊富町,中小,,,1147,,,,,,,,20200221
1238,（株）産業工学研究所,11-00344,大阪府,中小,,,929,,435,,31,,,,20200221
1239,（株）三座建築事務所,11-02420,大阪府,中小,,,929,,166,,,,,,20200221
1240,（株）サンビーム,11-04993,東京都,中小,,,687,,571,,,,,,20200221
1241,山陽電子工業（株）,11-04561,岡山県,中小,,,929,,,,,,,,20200221
1242,三和土質基礎（株）,21-00311,札幌市,中小,,,567,,,,,,108,,20200221
1243,（株）ＣＴＩアウラ,11-05446,埼玉県,中小,,,829,,,,,,,,20200221
1244,（株）シーテック・エージー,21-02795,札幌市,中小,,,1147,,,,,,,,20200221
1245,（株）シーラム,11-03079,東京都,中小,,,899,,,,,,,,20200221
1246,（株）シオ政策経営研究所,11-02207,東京都,中小,,,610,,289,,,,,,20200221
1247,（一社）システム科学研究所,11-02564,京都府,公益,,,361,,,,,,,,20200221
1248,社会システム（株）,11-00435,東京都,中小,,,548,,,,,,,,20200221
1249,首都高速道路（株）,11-04335,東京都,大手,,,433,,,,85,,,,20200221
1250,（一財）首都高速道路技術センター,11-05109,東京都,公益,,,97,,,,,,,,20200221
1251,ショーボンド建設（株）,11-00377,東京都,大手,,,1060,,571,,,,,,20200221
1252,（株）新環境分析センター,11-04678,新潟県,中小,,,866,,,,,,,,20200221
1253,（株）伸和総合設計,11-01155,東京都,中小,,,866,,289,,,,,,20200221
