,firm_name,ceo_name,firm_address,firm_id,civilEngineering_qualification,civilEngineering_rank,civilEngineering_exception,civilEngineering_financial_score,civilengineering_technical_score,civilengineering_total_score,asphalt_qualification,asphalt_rank,asphalt_exception,asphalt_financial_score,asphalt_technical_score,asphalt_total_score,bridge_qualification,bridge_rank,bridge_exception,bridge_financial_score,bridge_technical_score,bridge_total_score,landscaping_qualification,landscaping_rank,landscaping_exception,landscaping_financial_score,landscaping_technical_score,landscaping_total_score,builiding_qualification,builiding_rank,builiding_exception,builiding_financial_score,builiding_technical_score,builiding_total_score,woodenbuiliding_qualification,woodenbuiliding_rank,woodenbuiliding_exception,woodenbuiliding_financial_score,woodenbuiliding_technical_score,woodenbuiliding_total_score,electricity_qualification,electricity_rank,electricity_exception,electricity_financial_score,electricity_technical_score,electricity_total_score,airconditioning_qualification,airconditioning_rank,airconditioning_exception,airconditioning_financial_score,airconditioning_technical_score,airconditioning_total_score,cement_qualification,cement_rank,cement_exception,cement_financial_score,cement_technical_score,cement_total_score,prestressed_qualification,prestressed_rank,prestressed_exception,prestressed_financial_score,prestressed_technical_score,prestressed_total_score,slope_qualification,slope_rank,slope_exception,slope_financial_score,slope_technical_score,slope_total_score,painting_qualification,painting_rank,painting_exception,painting_financial_score,painting_technical_score,painting_total_score,maintenance_qualification,maintenance_rank,maintenance_exception,maintenance_financial_score,maintenance_technical_score,maintenance_total_score,dredging_qualification,dredging_rank,dredging_exception,dredging_financial_score,dredging_technical_score,dredging_total_score,grout_qualification,grout_rank,grout_exception,grout_financial_score,grout_technical_score,grout_total_score,stakeout_qualification,stakeout_rank,stakeout_exception,stakeout_financial_score,stakeout_technical_score,stakeout_total_score,well_qualification,well_rank,well_exception,well_financial_score,well_technical_score,well_total_score,prefab_qualification,prefab_rank,prefab_exception,prefab_financial_score,prefab_technical_score,prefab_total_score,machinery_qualification,machinery_rank,machinery_exception,machinery_financial_score,machinery_technical_score,machinery_total_score,communication_qualification,communication_rank,communication_exception,communication_financial_score,communication_technical_score,communication_total_score,substation_qualification,substation_rank,substation_exception,substation_financial_score,substation_technical_score,substation_total_score,date
1895,（株）平成建設,早川　文夫,愛知県刈谷市井ヶ谷町中前田６８,2180301014464,D,1500, ,632,0,632,,,,,,,,,,,,,,,,,,,D,1053, ,746,0,746,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20200201
1896,ヘイセイテック（株）,川本　宏道,岐阜県可児郡御嵩町顔戸３７８－１４,6200001018073,D,1402, ,671,0,671,C, 232, ,728,664,1392,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○, 888, ,693,0,693,,,,,,,○,1472, ,616,0,616,○,1241, ,533,0,533,○,2569, ,681,0,681,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20200201
1897,（株）ペーブワーク,金山　進厚,大阪府大阪市城東区成育２－７－２,1120001145566,D,1240, ,716,0,716,C, 984, ,720,0,720,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,2639, ,659,0,659,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20200201
1898,保安商事（株）,山田　浩,長野県佐久市中込３７１３－１４５,9100001007703,D,  65,-01,808,598,1406,C, 779,-01,771,0,771,,,,,,,,,,,,,,,,,,,,,,,,,B, 243,-01,844,880,1724,,,,,,,,,,,,,,,,,,,,,,,,,○,  97,-01,892,770,1662,○,1364,-01,900,0,900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20200201
1899,豊国工業（株）,金谷　俊宗,広島県東広島市西条町御薗宇６４００－３,7240001023845,D, 613, ,868,0,868,,,,,,,○,  88, ,934,759,1693,,,,,,,,,,,,,,,,,,,C, 662, ,767,0,767,C, 474, ,846,0,846,,,,,,,,,,,,,,,,,,,○, 465, ,811,0,811,○,1245, ,955,0,955,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,   9, ,1240,1795,3035,,,,,,,○, 600, ,767,0,767,20200201
1900,（株）豊穰,片岡　真里,三重県鈴鹿市江島町８０４,1190001005524,D, 795, ,817,0,817,C, 651, ,804,0,804,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○, 826, ,710,0,710,○,1240, ,735,0,735,,,,,,,○,2307, ,735,0,735,○, 644, ,629,0,629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20200201
1901,宝来建設工業（株）,小林　正暉,兵庫県姫路市家島町坊勢１８１,2140001062544,D, 788, ,818,0,818,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○, 394, ,713,0,713,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20200201
1902,宝菱産業（株）,岸本　仁,大阪府大阪市西区靭本町１－７－３,7120001047278,D, 395, ,950,0,950,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,1078, ,653,0,653,○,1971, ,786,0,786,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20200201
1903,宝和工務（株）,下久保　功,愛知県東海市名和町１－９７,9180001094552,D,1381, ,678,0,678,,,,,,,,,,,,,,,,,,,D, 961, ,767,0,767,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20200201
1904,（株）ホーク,宮城　猛,大阪府枚方市菊丘町９－５５,4120001150646,D, 532, ,896,0,896,C,1417, ,597,0,597,○, 503, ,774,0,774,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,1199, ,597,0,597,○, 618, ,827,872,1699,,,,,,,○, 515, ,788,0,788,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20200201
1905,（株）ホームクリエイト,佐々木　道子,三重県四日市市東坂部町１８５３番地,1190001016174,D,1636, ,518,0,518,,,,,,,,,,,,,,,,,,,D,1432, ,621,0,621,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,1220, ,573,0,573,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20200201
1906,（株）ホクエイ,杉原　辰志,東京都江東区木場５－６－３３,2010601032182,D, 862, ,801,0,801,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,1456, ,872,0,872,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20200201
1907,（株）北栄建設,山本　猛,岐阜県郡上市白鳥町二日町６４５番地１,6200001026522,D, 735, ,833,0,833,C,1005, ,716,0,716,,,,,,,,,,,,,D,1285, ,685,0,685,,,,,,,,,,,,,,,,,,,○, 903, ,691,0,691,○, 809, ,717,0,717,○,1201, ,748,0,748,,,,,,,○,2222, ,748,0,748,,,,,,,,,,,,,,,,,,,,,,,,,○, 570, ,670,0,670,,,,,,,,,,,,,,,,,,,20200201
1908,（株）北栄工事,美濃島　浩,岐阜県郡上市高鷲町ひるがの４６７０－１２４３,3200001026517,D, 336, ,983,0,983,C,  60, ,861,774,1635,,,,,,,B, 528, ,718,0,718,D,1119, ,730,0,730,,,,,,,,,,,,,,,,,,,○, 453, ,821,0,821,○, 511, ,815,0,815,○, 803, ,849,0,849,,,,,,,○, 760, ,849,740,1589,,,,,,,○, 398, ,849,0,849,○, 502, ,718,0,718,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20200201
1909,北越農事（株）,宮路　誠一,新潟県新潟市西蒲区巻甲２５１７番地,7110001008322,D, 707, ,840,0,840,,,,,,,,,,,,,B, 162, ,846,0,846,D, 835, ,802,0,802,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,1221, ,740,0,740,,,,,,,○,2389, ,719,0,719,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○, 847, ,698,0,698,,,,,,,,,,,,,20200201
1910,北越緑化（株）,石井　俊,新潟県新潟市中央区鳥屋野４－１５－２７,3110001005042,D, 663, ,851,0,851,,,,,,,,,,,,,A,  35, ,940,1098,2038,,,,,,,,,,,,,,,,,,,,,,,,,○, 931, ,683,0,683,○, 612, ,787,0,787,○, 123, ,891,947,1838,,,,,,,○,1831, ,807,0,807,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20200201
1911,北翔建設（株）,佐藤　貴志,東京都中央区日本橋茅場町３－７－２,9010001100285,D,1268, ,708,0,708,,,,,,,,,,,,,,,,,,,D,1445, ,615,0,615,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,2770, ,604,0,604,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○, 765, ,688,0,688,,,,,,,20200201
1912,北信建設（株）,伊林　健吾,福井県越前市村国２－１－１１,7210001011943,D, 484,-01,915,0,915,,,,,,,,,,,,,B, 419,-02,741,0,741,D, 272,-01,1025,0,1025,,,,,,,,,,,,,C, 849,-01,740,0,740,,,,,,,,,,,,,,,,,,,,,,,,,○,1613,-01,841,0,841,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20200201
1913,（株）ホクト創建,工藤　剛,広島県広島市西区楠木町２－１３－１,8240001022045,D,1615, ,558,0,558,,,,,,,,,,,,,,,,,,,D,1386, ,650,0,650,○, 979, ,650,0,650,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,2831, ,558,0,558,,,,,,,,,,,,,,,,,,,,,,,,,○, 600, ,637,0,637,,,,,,,,,,,,,,,,,,,20200201
1914,（株）北陸グリーンサービス,松平　博之,石川県金沢市南四十万３－３９－２,7220001006307,D,1322, ,696,0,696,,,,,,,,,,,,,A, 128, ,784,674,1458,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,1352, ,696,0,696,,,,,,,○,2523, ,696,0,696,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20200201
1915,北陸設備工業（株）,北川　震一,福井県福井市宝永４－６－３,1210001003459,D,  42, ,873,558,1431,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C, 334, ,912,0,912,B,   3, ,1176,1212,2388,,,,,,,,,,,,,,,,,,,,,,,,,○,1581, ,846,0,846,,,,,,,,,,,,,,,,,,,○,  72, ,818,0,818,,,,,,,○, 114, ,970,976,1946,,,,,,,○, 499, ,824,0,824,20200201
1916,北陸電話工事（株）,森　泰夫,石川県金沢市米泉町十丁目１番地１５３,6220001006423,D, 259, ,1056,0,1056,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C, 145, ,1044,0,1044,,,,,,,,,,,,,,,,,,,,,,,,,○, 474, ,807,0,807,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,  70, ,1298,967,2265,,,,,,,20200201
1917,北陸道路標識（株）,河合　信輔,富山県高岡市問屋町１５,4230001010921,D,1132, ,746,0,746,C,1339, ,638,0,638,○, 576, ,746,0,746,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,1287, ,718,0,718,○, 100, ,800,850,1650,○, 933, ,819,607,1426,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20200201
1918,北陸ロード（株）,川端　武志,福井県越前市本保町２４－４３,3210001012532,D, 677, ,848,0,848,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○, 739, ,743,0,743,○,  88, ,870,1067,1937,○, 189, ,732,627,1359,○, 911, ,813,639,1452,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○, 543, ,841,0,841,,,,,,,,,,,,,20200201
1919,北和建設（株）,松尾　隆広,京都府京都市下京区烏丸通七条下ル東塩小路町７３５,4130001024782,D, 870, ,800,0,800,,,,,,,,,,,,,,,,,,,D, 119, ,1186,0,1186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20200201
1920,（有）保坂建設,保坂　幸子,新潟県妙高市大字上四ツ屋２７４,1110002024984,D, 148, ,718,558,1276,C,1416, ,597,0,597,○, 860, ,604,0,604,,,,,,,D,1450, ,608,0,608,○,1018, ,606,0,606,,,,,,,,,,,,,○,1103, ,593,0,593,○, 945, ,621,0,621,○,1440, ,649,0,649,,,,,,,○,2663, ,650,0,650,,,,,,,○, 675, ,648,0,648,○, 678, ,604,0,604,○, 159, ,590,0,590,○, 619, ,594,0,594,,,,,,,,,,,,,,,,,,,20200201
1921,星野造園土木（株）,星野　かん治,愛知県名古屋市西区市場木町２０２－１,5180001027053,D,1326, ,695,0,695,,,,,,,,,,,,,B, 356, ,759,0,759,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,2530, ,694,0,694,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20200201
1922,（株）洞口設備工業,洞口　直樹,岐阜県高山市石浦町４－１１８,9200001025125,D,1016, ,772,0,772,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C, 321, ,905,0,905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○, 744, ,732,0,732,,,,,,,,,,,,,20200201
1923,（株）堀内土木,堀内　祐典,静岡県磐田市向笠竹之内２７３－１,3080401015999,D, 382, ,957,0,957,C, 550, ,842,0,842,,,,,,,,,,,,,D, 781, ,818,0,818,○, 678, ,768,0,768,,,,,,,,,,,,,○, 475, ,812,0,812,○, 533, ,808,0,808,○, 829, ,843,0,843,,,,,,,○, 299, ,843,1176,2019,○, 446, ,701,0,701,○, 411, ,843,0,843,,,,,,,,,,,,,○, 402, ,768,0,768,,,,,,,,,,,,,,,,,,,20200201
1924,堀越建設（株）,堀越　光一,長野県小諸市大字御影新田４４７－１,7100001008604,D,  39, ,865,568,1433,C, 748, ,778,0,778,,,,,,,,,,,,,C, 368, ,810,812,1622,○, 666, ,770,0,770,,,,,,,,,,,,,○, 649, ,762,0,762,○, 838, ,704,0,704,○, 347, ,732,599,1331,○,1111, ,643,0,643,○,2030, ,776,0,776,,,,,,,,,,,,,,,,,,,,,,,,,○, 395, ,770,0,770,,,,,,,,,,,,,,,,,,,20200201
1925,（株）ホリコシ産業,堀越　正義,静岡県浜松市北区根洗町１６－３,2080401004912,D,1200, ,729,0,729,C,1203, ,676,0,676,,,,,,,,,,,,,D,1317, ,676,0,676,○, 933, ,676,0,676,C, 870, ,676,0,676,B, 167, ,916,898,1814,○, 959, ,676,0,676,○, 778, ,729,0,729,○,1256, ,729,0,729,,,,,,,○,2332, ,729,0,729,,,,,,,,,,,,,,,,,,,,,,,,,○, 562, ,676,0,676,,,,,,,,,,,,,○, 703, ,676,0,676,20200201
1926,（株）堀崎組,西岡　眞,三重県伊勢市竹ヶ鼻町２０６,4190001006981,D,1105, ,751,0,751,,,,,,,,,,,,,,,,,,,B, 119, ,1119,1173,2292,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20200201
1927,（株）本陣,梅岡　美喜男,愛知県名古屋市東区矢田南３－１３－７,5180001018226,D, 208, ,1148,0,1148,C, 659, ,802,0,802,○, 472, ,788,0,788,A,  23, ,1135,967,2102,D, 330, ,985,0,985,○, 353, ,880,0,880,C, 610, ,790,0,790,,,,,,,○, 562, ,788,0,788,○, 227, ,930,0,930,○, 503, ,971,0,971,,,,,,,○,1214, ,971,0,971,○, 223, ,788,0,788,○, 185, ,971,0,971,○, 318, ,788,0,788,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20200201
1928,本間建設（株）,本間　朝吉,福井県小浜市小松原３－５６,8210001014301,D, 196, ,689,489,1178,C,1468, ,552,0,552,,,,,,,,,,,,,D,1489, ,560,0,560,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,1232, ,553,0,553,○,2738, ,620,0,620,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20200201
1929,本間道路（株）,渡辺　亮三,新潟県新潟市中央区柳島町１－５－１,9110001005160,D, 266, ,1049,0,1049,A,  34, ,1182,1443,2625,,,,,,,B, 584, ,708,0,708,,,,,,,,,,,,,,,,,,,,,,,,,○,  31, ,992,785,1777,,,,,,,○, 555, ,938,0,938,,,,,,,○, 697, ,1010,627,1637,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20200201
1930,（株）カイテック,大羽　芳樹,愛知県豊橋市西幸町字東脇２１１－１,2180301005348,D,1253, ,711,0,711,,,,,,,,,,,,,,,,,,,C, 357, ,794,849,1643,○, 671, ,769,0,769,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,2265, ,741,0,741,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20200201
1931,各務原造園（株）,中田　展弘,岐阜県各務原市須衛町１－１５３－１,4200001006939,D,1061, ,761,0,761,,,,,,,,,,,,,B,  特,-01,846,1089,1935,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,2353, ,725,0,725,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20200201
1932,（株）柿本商会,柿本　自如,石川県金沢市藤江南２－２８,6220001001754,D, 240, ,1089,0,1089,,,,,,,,,,,,,,,,,,,D, 441, ,931,0,931,,,,,,,B,  特,-01,1388,1495,2883,B,  特,-01,1438,1334,2772,,,,,,,,,,,,,,,,,,,,,,,,,○, 994, ,1318,0,1318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,  29, ,1241,1345,2586,○, 105, ,1086,885,1971,○,  12, ,1343,1199,2542,20200201
1933,鶴栄建設（株）,秋元　剛,大阪府大阪市鶴見区緑１－１７－４,5120001001658,D, 838, ,806,0,806,C, 643, ,806,0,806,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,2267, ,741,0,741,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20200201
1934,岳大土木（株）,佐々木　信幸,東京都町田市山崎町一六三五番地,9012301000603,D, 109, ,886,466,1352,C, 938, ,731,0,731,,,,,,,,,,,,,,,,,,,○, 672, ,769,0,769,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20200201
1935,（株）角藤,大久保　公雄,長野県長野市南屋島５１５番地,9100001000600,D, 136, ,1296,0,1296,,,,,,,○,  28, ,1293,1223,2516,,,,,,,D,  11, ,1388,0,1388,,,,,,,,,,,,,C, 179, ,1002,0,1002,,,,,,,,,,,,,○, 405, ,1110,0,1110,,,,,,,,,,,,,,,,,,,,,,,,,○,  29, ,1348,0,1348,○,  48, ,944,0,944,,,,,,,,,,,,,,,,,,,,,,,,,20200201
1936,（株）覚堂,水野　覚,静岡県浜松市東区流通元町１２－１,5080401011195,D,1093, ,753,0,753,C,1434, ,587,0,587,○, 712, ,697,0,697,,,,,,,D, 745, ,830,0,830,○, 843, ,714,0,714,,,,,,,,,,,,,○,1109, ,587,0,587,○, 849, ,697,0,697,○,1425, ,660,0,660,○,1204, ,587,0,587,○,2512, ,697,0,697,○, 689, ,587,0,587,○, 640, ,697,0,697,○, 552, ,697,0,697,,,,,,,○, 606, ,624,0,624,,,,,,,,,,,,,,,,,,,20200201
1937,（株）覚堂環境エンジニアリング,水野　憲司,静岡県袋井市村松４２８－１,9080401017668,D,1644,-02,497,0,497,,,,,,,,,,,,,,,,,,,D,1510,-01,509,0,509,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20200201
1938,（株）風間苑,風間　正明,長野県長野市上駒沢１４３－２２,3100001005051,D,  76, ,756,638,1394,C,1136, ,691,0,691,,,,,,,B, 195, ,824,0,824,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,2386, ,720,0,720,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20200201
1939,（株）鍜治田工務店,鍜治田　八彦,大阪府大阪市中央区伏見町３－２－６,8120001145733,D, 215, ,1130,0,1130,,,,,,,,,,,,,,,,,,,B,  18, ,1512,1268,2780,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20200201
1940,カシモ機械（株）,熊谷　安成,岐阜県中津川市加子母２３０１,8200001023864,D, 945, ,786,0,786,C,1051, ,708,0,708,,,,,,,,,,,,,D,1303, ,679,0,679,○, 980, ,649,0,649,,,,,,,,,,,,,○, 945, ,679,0,679,,,,,,,○,1304, ,713,0,713,,,,,,,○,2434, ,713,0,713,,,,,,,,,,,,,,,,,,,,,,,,,○, 597, ,645,0,645,,,,,,,,,,,,,,,,,,,20200201
1941,（株）カシワバラ・コーポレーション,柏原　伸介,山口県岩国市山手町１－５－１６,5250001011264,D, 238, ,1091,0,1091,,,,,,,○, 193, ,1091,0,1091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,   4, ,1545,805,2350,○, 963, ,1365,0,1365,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20200201
1942,粕川商事（株）,宗宮　悦子,岐阜県揖斐郡揖斐川町脛永１６４７－１,1200001015942,D,1198, ,729,0,729,C,1354, ,631,0,631,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,1392, ,678,0,678,,,,,,,○,2579, ,678,0,678,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20200201
1943,加勢造園（株）,西田　喜一郎,東京都渋谷区千駄ケ谷３－６１－５,2011001005547,D, 329, ,987,0,987,,,,,,,,,,,,,A,  51, ,1008,916,1924,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○, 744, ,867,0,867,,,,,,,○,1478, ,867,0,867,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20200201
1944,（株）片桐工務所,片桐　良平,長野県下伊那郡根羽村２１３７－ロ,4100001022310,D,   8,-01,892,577,1469,C, 645,-02,805,0,805,,,,,,,B, 778,-01,665,0,665,C, 480,-01,803,655,1458,○, 655,-01,773,0,773,,,,,,,C,1202,-01,667,0,667,,,,,,,,,,,,,○, 970,-01,812,0,812,,,,,,,○,1997,-01,783,0,783,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20200201
1945,（株）片桐造園建設,片桐　利男,静岡県袋井市友永１５１－３,9080401017156,D,1583, ,585,0,585,,,,,,,,,,,,,A, 148, ,579,561,1140,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,1511, ,523,0,523,,,,,,,○,2848, ,522,0,522,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20200201
1946,片野建設（株）,片野　茂,千葉県香取市与倉９１７,2040001063503,D,1401, ,671,0,671,C,1437, ,585,0,585,,,,,,,,,,,,,D,1463, ,590,0,590,○,1029, ,590,0,590,,,,,,,C,1355, ,587,0,587,○,1114, ,584,0,584,○, 958, ,590,0,590,○,1475, ,611,0,611,,,,,,,○,2752, ,611,0,611,,,,,,,○, 685, ,611,0,611,○, 682, ,590,0,590,,,,,,,○, 622, ,582,0,582,,,,,,,,,,,,,,,,,,,20200201
1947,片野設備（株）,片野　彰一,静岡県三島市大宮町３－３－１２,3080101005458,D, 779, ,820,0,820,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B, 104, ,946,1038,1984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20200201
1948,かたばみ興業（株）,高野　博信,東京都港区元赤坂１－５－８,7010401006852,D, 305, ,1002,0,1002,,,,,,,,,,,,,A,  65, ,1135,710,1845,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○, 531, ,953,0,953,,,,,,,○,1261, ,946,0,946,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20200201
1949,（有）片山造園,片山　清海,愛知県一宮市萩原町高木５６０,5180002076082,D,1510, ,627,0,627,,,,,,,,,,,,,B, 696, ,688,0,688,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20200201
1950,勝原塗装（株）,勝原　浩,富山県富山市高畠町２－１２－３１,1230001000586,D,1215, ,726,0,726,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,  60, ,878,933,1811,○,1373, ,897,0,897,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20200201
1951,（株）カツマタ建設,勝間田　賢治,静岡県御殿場市中畑６５２－５５,8080101007648,D, 102, ,794,563,1357,,,,,,,,,,,,,,,,,,,D, 834, ,802,0,802,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20200201
1952,（株）加藤造園,加藤　照夫,愛知県名古屋市港区七反野１－１３０１,2180001006225,D, 709, ,840,0,840,C,1107, ,697,0,697,,,,,,,A,  10, ,916,1275,2191,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,1913, ,794,0,794,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20200201
1953,加藤造園（株）,加藤　裕,愛知県一宮市萩原町築込字野中１８,2180001084799,D,1335, ,693,0,693,C,1171, ,683,0,683,,,,,,,B, 268, ,788,0,788,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,1360, ,693,0,693,,,,,,,○,2532, ,693,0,693,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20200201
1954,加藤テック（株）,加藤　憲勝,静岡県三島市幸原町２－１８－５１,8080101005453,D,1060, ,761,0,761,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C, 375, ,882,0,882,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20200201
