,firm_name,firm_id,prefecture,firm_size,surveying_rank,surveying_exception,buildingConsulting_rank,buildingConsulting_exception,civilEngineeringConsulting_rank,civilEngineeringConsulting_exception,geologicalSurvey_rank,geologicalSurvey_exception,compensationConsultanting_rank,compensationConsultanting_exception,date
1593,（株）土木管理総合試験所,8100001002184,長野県,大企業,275,,680,,198,,46,,310,,20200115
1594,（株）土木技研,6400001001158,岩手県,中小企業,119,,,,466,,470,,114,,20200115
1595,富岡測量設計（株）,7070001011859,群馬県,中小企業,639,,,,1147,,473,,235,,20200115
1596,（株）冨永調査事務所,2070001007853,群馬県,中小企業,75,,964,,403,,212,,62,,20200115
1597,（株）ドラムエンジニアリング,5010001024760,東京都,中小企業,1480,,,,405,,,,,,20200115
1598,（有）ワイエムテック,7100002011301,長野県,中小企業,1574,,,,,,,,,,20200115
1599,（株）ワイド,5100001020949,長野県,中小企業,458,,,,711,,,,283,,20200115
1600,（株）若鈴,7190001001229,三重県,中小企業,181,,1089,,381,,738,,846,,20200115
1601,若鈴コンサルタンツ（株）,7180001027679,愛知県,大企業,125,,591,,147,,326,,464,,20200115
1602,若築建設（株）,6290801012011,東京都,大企業,259,,171,,442,,134,,,,20200115
1603,和歌山航測（株）,4170001003733,和歌山県,中小企業,314,,,,496,,434,,628,,20200115
1604,（株）ワクニ,2370001006370,宮城県,中小企業,829,,,,,,,,,,20200115
1605,和建技術（株）,1170001003612,和歌山県,中小企業,1004,,998,,497,,425,,700,,20200115
1606,（株）和建設計事務所,2011101047101,東京都,中小企業,837,,1150,,787,,823,,,,20200115
1607,和合エンジニアリング（株）,7040001008305,千葉県,中小企業,993,,957,,391,,264,,733,,20200115
1608,和合建設コンサルタント（株）,4040001008084,千葉県,中小企業,1058,,867,,392,,459,,,,20200115
1609,（株）ワコー,3290001010982,福岡県,中小企業,1528,,,,,,,,,,20200115
1610,（株）和田建築設計事務所,5380001023387,福島県,中小企業,1636,,1194,,1958,,,,,,20200115
1611,（有）渡測,9030002114448,埼玉県,中小企業,1165,,1108,,1797,,759,,861,,20200115
1612,渡辺エンジニアリング（株）,6380001001846,福島県,中小企業,537,,,,811,,,,434,,20200115
1613,（株）渡辺コンサルタンツ,7380001001845,福島県,中小企業,1590,,1148,,1858,,,,,,20200115
1614,（有）ワンエイト,1021002060194,神奈川県,中小企業,1365,,,,,,,,,,20200115
1615,（株）八雲コンサルタント,4011101021285,東京都,中小企業,1557,,694,,,,,,131,,20200115
1616,（株）八州コンサルタント,1050001002683,茨城県,中小企業,1043,,994,,1451,,505,,748,,20200115
1617,安武測量設計（株）,2020001019044,神奈川県,中小企業,559,,,,,,,,,,20200115
1618,（株）安田測量,5060001010657,栃木県,中小企業,1202,,,,1755,,,,786,,20200115
1619,（株）ヤスナミ測量設計,5030001064904,埼玉県,中小企業,1186,,1100,,1851,,,,841,,20200115
1620,（株）ヤチホ,7011101021349,東京都,中小企業,40,,,,957,,,,389,,20200115
1621,八千代エンジニヤリング（株）,2011101037696,東京都,大企業,238,,123,,4,,35,,674,,20200115
1622,柳津測量設計（株）,6380001018436,福島県,中小企業,952,,,,1333,,,,430,,20200115
1623,（株）柳平測量設計,4400001007850,岩手県,中小企業,557,,,,,,,,,,20200115
1624,矢野測量設計（株）,6021001022868,神奈川県,中小企業,886,,,,,,,,,,20200115
1625,山形設計（株）,2390001002046,山形県,中小企業,1034,,898,,1109,,419,,745,,20200115
1626,山北調査設計（株）,4380001006847,福島県,中小企業,1469,,,,1570,,164,,,,20200115
1627,（有）山崎測量設計,4040002061693,千葉県,中小企業,1531,,,,,,,,,,20200115
1628,（株）山庄コンサル,5100001018712,長野県,中小企業,1390,,,,1969,,,,,,20200115
