,firm_name,firm_id,prefecture,firm_size,surveying_rank,surveying_exception,buildingConsulting_rank,buildingConsulting_exception,civilEngineeringConsulting_rank,civilEngineeringConsulting_exception,geologicalSurvey_rank,geologicalSurvey_exception,compensationConsultanting_rank,compensationConsultanting_exception,date
1302,（株）東洋測量設計,7300001004640,佐賀県,中小企業, 577, , 900, , 771, , 586, , 323, ,20191201
1303,（株）道路計画,8013301022357,東京都,中小企業,1122, , 809, , 551, ,,,,,20191201
1304,（株）道路建設コンサルタント,2040001008227,千葉県,中小企業, 439, ,,, 194, , 605, ,,,20191201
1305,東和環境科学（株）,5240001018450,広島県,中小企業,1356, ,1075, ,1189, , 753, , 790, ,20191201
1306,東和コンサルタント（株）,5200001010064,岐阜県,中小企業, 572, ,,,1217, ,,, 480, ,20191201
1307,（株）東和設計,2040001021543,千葉県,中小企業,1321, ,,, 750, , 727, ,,,20191201
1308,（株）トーアテック,4020001023936,神奈川県,中小企業, 526, ,,,1369, ,,, 296, ,20191201
1309,（株）トーケン,5040001043064,千葉県,中小企業, 508, ,,,1510, ,,, 577, ,20191201
1310,（株）トーコー地質,4010501029806,東京都,中小企業, 844, ,,, 779, ,  77, ,,,20191201
1311,（株）トーコーテック,2010501029808,東京都,中小企業,1251, ,,, 386, ,,,,,20191201
1312,（株）ドーコン,5430001021765,北海道,大企業,  82, ,  64, ,  20, ,  33, ,  76, ,20191201
1313,（株）トーニチコンサルタント,4011001015552,東京都,大企業, 199, , 475, ,  50, , 220, ,,,20191201
1314,徳永測量設計（株）,7140001013708,兵庫県,中小企業, 473, ,,, 627, , 398, , 304, ,20191201
1315,（株）都市環境設計,8120001039142,大阪府,中小企業,1198, ,  99, ,,,,,,,20191201
1316,（株）都市企画設計コンサルタント,8150001010752,奈良県,中小企業, 782, , 402, ,,,,,,,20191201
1317,（一財）都市技術センター,3120005004056,大阪府,公益法人, 915, ,,, 692, ,,,,,20191201
1318,（株）都市・計画・設計研究所,5140001003743,兵庫県,中小企業, 895, , 520, , 883, ,,,,,20191201
1319,都市再生調査事業（同）,5011305001223,東京都,中小企業,1294, ,,,1624, ,,, 762, ,20191201
1320,（株）都市整備技術研究所,3011101014463,東京都,中小企業, 649, ,,, 528, ,,,,,20191201
1321,（株）都市設計コンサルタンツ,3140001043320,兵庫県,中小企業,1148,-01,,,,, 573,-01,,,20191201
1322,土地家屋調査士法人コクド,6120005014424,大阪府,中小企業,1291, ,,,,,,, 799, ,20191201
1323,トップ技術コンサルタント（株）,8150001001520,奈良県,中小企業, 981, ,,, 801, , 625, ,,,20191201
1324,（株）トップライズ,5110001007375,新潟県,大企業,  41, , 652, , 559, ,,, 686, ,20191201
1325,（株）トップラスター,5150001008849,奈良県,中小企業,1305, ,,,,,,,,,20191201
1326,飛島建設（株）,8010001008703,東京都,中小企業, 620, , 164, , 406, , 128, ,,,20191201
1327,（株）土木管理総合試験所,8100001002184,長野県,大企業, 258, , 613, , 191, ,  44, , 219, ,20191201
1328,（株）土木技研,6400001001158,岩手県,中小企業, 104, ,,, 439, , 424, ,  86, ,20191201
1329,（有）冨田測量設計,6122002012030,大阪府,中小企業, 931, ,,,,,,,,,20191201
1330,（有）トモ測量設計事務所,2120002065300,大阪府,中小企業,1303, ,,,,,,,,,20191201
1331,（有）トライテック,1140002062437,兵庫県,中小企業,1027, ,,,1588, ,,,,,20191201
1332,（株）ドラムエンジニアリング,5010001024760,東京都,中小企業,1182, ,,, 377, ,,,,,20191201
1333,（株）鳥越,7220001016818,石川県,中小企業, 482, , 801, ,1084, ,,, 191, ,20191201
1334,（株）富田林測量設計事務所,2120101031046,大阪府,中小企業,1333, ,,,,,,,,,20191201
1335,ワークエンジニアリング（株）,8130001023194,京都府,中小企業, 995, ,,,1133, ,,,,,20191201
1336,（株）ワーク調査設計,1210001010141,福井県,中小企業,1051, ,,,1586, ,,, 703, ,20191201
1337,（株）ワーパス,8270001003645,鳥取県,中小企業, 578, ,,, 517, , 347, , 410, ,20191201
1338,（株）ワイエー,2170001008420,和歌山県,中小企業,1272, ,,,,,,,,,20191201
1339,（株）ワイテック,6140001022800,兵庫県,中小企業, 626, ,,, 707, ,,,,,20191201
1340,（株）ワイド,5100001020949,長野県,中小企業, 395, ,,, 664, ,,, 200, ,20191201
1341,（株）若狭開発技術センター,1210001014068,福井県,中小企業, 643, ,,, 802, , 608, , 573, ,20191201
1342,（株）ワカサコンサル,5210001014072,福井県,中小企業, 325, , 756, , 484, , 236, , 301, ,20191201
1343,（株）若鈴,7190001001229,三重県,中小企業, 162, , 967, , 360, , 619, , 610, ,20191201
1344,若鈴コンサルタンツ（株）,7180001027679,愛知県,大企業, 109, , 538, , 142, , 300, , 322, ,20191201
1345,若築建設（株）,6290801012011,東京都,大企業, 243, , 165, , 415, , 127, ,,,20191201
1346,（同）和歌山県測量設計センター,6170005000205,和歌山県,中小企業,1259, ,,,,,,,,,20191201
1347,和歌山航測（株）,4170001003733,和歌山県,中小企業, 289, ,,, 466, , 386, , 438, ,20191201
1348,和歌山測量（株）,3170001003775,和歌山県,中小企業, 722, ,,,1390, ,,, 303, ,20191201
1349,和建技術（株）,1170001003612,和歌山県,中小企業, 800, , 893, , 467, , 377, , 500, ,20191201
1350,ワコウコンサルタント（株）,5170001003633,和歌山県,中小企業, 314, ,,, 666, , 430, , 326, ,20191201
1351,（株）和合コンサルタント,6190001010742,三重県,中小企業, 309, ,,, 410, , 566, , 479, ,20191201
1352,（株）ワコー,3290001010982,福岡県,中小企業,1228, ,,,,,,,,,20191201
1353,和秀技研（有）,8170002006797,和歌山県,中小企業, 992, ,,,1512, , 630, , 653, ,20191201
1354,（有）和州測量設計事務所,3150002009518,奈良県,中小企業,1127, ,,,,,,,,,20191201
1355,（株）和田建築設計事務所,5380001023387,福島県,中小企業,1342, ,1045, ,1646, ,,,,,20191201
1356,（株）和田測量設計事務所,9130001002271,京都府,中小企業, 706, ,,,1230, ,,, 685, ,20191201
1357,（株）ワタベ測量,9150001022045,奈良県,中小企業, 968, ,,,,,,,,,20191201
1358,（株）ヤス測量設計,9140001062018,兵庫県,中小企業, 941, ,,,,,,,,,20191201
1359,（株）ヤチホ,7011101021349,東京都,中小企業,  36, ,,,,,,,,,20191201
1360,八千代エンジニヤリング（株）,2011101037696,東京都,大企業, 219, , 117, ,   4, ,  34, , 476, ,20191201
1361,（株）柳土木設計事務所,3130001030492,京都府,中小企業,1104, ,,,,,,,,,20191201
1362,八幡建設測量（株）,8140001062051,兵庫県,中小企業,1040, ,,,1234, ,,, 673, ,20191201
1363,（有）藪原測量事務所,6140002046138,兵庫県,中小企業,1109,-01,,,,,,, 773,-01,20191201
1364,（株）ヤマテック,2130001044139,京都府,中小企業, 996, ,,,,,,,,,20191201
1365,（有）ヤマト測量,1140002051407,兵庫県,中小企業, 717, ,,,,,,, 491, ,20191201
1366,（株）ヤマト測研,3122001030779,大阪府,中小企業,1363, ,,,,,,,,,20191201
1367,（有）ヤマニシ,7170002010247,和歌山県,中小企業,1033, ,,, 983, , 711, , 709, ,20191201
1368,（株）山本設計,6140001011489,兵庫県,中小企業, 489, , 216, , 900, ,,, 331, ,20191201
1369,（株）山本測量事務所,9140001011486,兵庫県,中小企業,1172, ,,,,,,,,,20191201
1370,湯浅コンサルタント（株）,2130001023019,京都府,中小企業, 873, ,,,1311, ,,,,,20191201
1371,（株）ユーアール補償技術研究所,2380001006873,福島県,中小企業,1164, , 744, ,,,,, 129, ,20191201
1372,（株）ＵＲリンケージ,3010001088790,東京都,大企業, 225, ,  18, ,  45, , 512, ,   7, ,20191201
1373,（株）ユーズ,6130001019194,京都府,中小企業, 320, , 859, , 376, ,,, 376, ,20191201
1374,ユーロフィン日本環境（株）,8020001022678,神奈川県,大企業, 890, , 836, , 164, , 523, , 522, ,20191201
1375,（株）ユカワ測量設計,1120901026064,大阪府,中小企業,1352, ,,,,,,,,,20191201
1376,（株）雪研スノーイーターズ,9430001027627,北海道,中小企業, 628, ,,, 537, ,,,,,20191201
1377,（株）ユニオン,1200001005687,岐阜県,中小企業,  88, , 797, , 245, , 405, ,  73, ,20191201
1378,（株）ユニテック,1430001021645,北海道,中小企業, 457, ,,,,,,,,,20191201
1379,（株）ＹＵＭＥ技術,1190001003131,三重県,中小企業,1096, ,,,1263, ,,, 755, ,20191201
1380,（株）用地・環境調査センター,7030001009659,埼玉県,中小企業,1143, ,,,,,,,  58, ,20191201
1381,（株）横打,5040001014833,千葉県,中小企業, 794, , 867, ,1458, , 544, ,  37, ,20191201
1382,（株）ヨコタテック,1120901008715,大阪府,中小企業, 882, ,,,,,  76, ,,,20191201
1383,（株）横浜コンサルティングセンター,9020001101489,神奈川県,大企業, 349, ,,, 178, ,,,,,20191201
1384,（株）横浜テクノス,2020001019127,神奈川県,中小企業,1011, ,,,,, 176, ,,,20191201
1385,（有）横山測量設計事務所,9460302004941,北海道,中小企業,1221, ,,,,,,,,,20191201
1386,（株）吉田測量設計,1400001001708,岩手県,中小企業,  95, , 870, , 456, , 546, ,  22, ,20191201
1387,（株）ヨシノコンサルタント,3150001016201,奈良県,中小企業, 933, ,,,,, 597, ,,,20191201
1388,（有）吉野測量設計事務所,1170002011374,和歌山県,中小企業, 693, ,,,1176, ,,, 649, ,20191201
1389,（株）淀川アクテス,2120001053207,大阪府,中小企業, 271, ,,, 653, ,,, 354, ,20191201
1390,淀川地所（株）,9120101046839,大阪府,中小企業, 939, ,,,,,,,,,20191201
1391,（株）四航コンサルタント,1470001001817,香川県,中小企業,  30, ,,,1332, ,,, 461, ,20191201
1392,（株）四電技術コンサルタント,1470001000158,香川県,大企業, 116, ,  62, ,  54, ,  66, ,,,20191201
1393,（株）アーキスコープ,2260001000087,岡山県,中小企業,,, 431, ,,,,,,,20191201
1394,（株）アーキディアック,4100001012609,長野県,中小企業,,, 270, ,,,,,,,20191201
1395,（株）アーキテクトウイング設計事務所,4180001053323,愛知県,中小企業,,,1019, ,,,,,,,20191201
1396,（株）アーキテック・コンサルティング,1010501025304,東京都,中小企業,,, 644, ,,,,,,,20191201
1397,（株）アーキノヴァ設計工房,7140001005746,兵庫県,中小企業,,, 707, ,,,,,,,20191201
1398,（株）アークポイント,8013301000081,東京都,中小企業,,, 438, ,,,,,,,20191201
1399,（株）アーサ,2210001000034,福井県,中小企業,,, 477, ,,,,,,,20191201
1400,（株）アース下平設計,9100001021101,長野県,中小企業,,, 717, ,1434, ,,,,,20191201
1401,（株）アーバントーク,1120001073957,大阪府,中小企業,,, 659, ,,,,,,,20191201
1402,（株）アール・アイ・エー,6010401000963,東京都,大企業,,,  26, , 163, ,,,,,20191201
1403,アールイーマネジメント（株）,2120001185727,大阪府,中小企業,,,1049, ,,,,,,,20191201
