,firm_name,ceo_name,firm_address,firm_id,civilengineering_qualification,civilengineering_rank,civilengineering_exception,civilengineering_financial_score,civilengineering_technical_score,civilengineering_total_score,asphalt_qualification,asphalt_rank,asphalt_exception,asphalt_financial_score,asphalt_technical_score,asphalt_total_score,bridge_qualification,bridge_rank,bridge_exception,bridge_financial_score,bridge_technical_score,bridge_total_score,landscaping_qualification,landscaping_rank,landscaping_exception,landscaping_financial_score,landscaping_technical_score,landscaping_total_score,builiding_qualification,builiding_rank,builiding_exception,builiding_financial_score,builiding_technical_score,builiding_total_score,woodenbuiliding_qualification,woodenbuiliding_rank,woodenbuiliding_exception,woodenbuiliding_financial_score,woodenbuiliding_technical_score,woodenbuiliding_total_score,electricity_qualification,electricity_rank,electricity_exception,electricity_financial_score,electricity_technical_score,electricity_total_score,airconditioning_qualification,airconditioning_rank,airconditioning_exception,airconditioning_financial_score,airconditioning_technical_score,airconditioning_total_score,cement_qualification,cement_rank,cement_exception,cement_financial_score,cement_technical_score,cement_total_score,prestressed_qualification,prestressed_rank,prestressed_exception,prestressed_financial_score,prestressed_technical_score,prestressed_total_score,slope_qualification,slope_rank,slope_exception,slope_financial_score,slope_technical_score,slope_total_score,painting_qualification,painting_rank,painting_exception,painting_financial_score,painting_technical_score,painting_total_score,maintenance_qualification,maintenance_rank,maintenance_exception,maintenance_financial_score,maintenance_technical_score,maintenance_total_score,dredging_qualification,dredging_rank,dredging_exception,dredging_financial_score,dredging_technical_score,dredging_total_score,grout_qualification,grout_rank,grout_exception,grout_financial_score,grout_technical_score,grout_total_score,stakeout_qualification,stakeout_rank,stakeout_exception,stakeout_financial_score,stakeout_technical_score,stakeout_total_score,well_qualification,well_rank,well_exception,well_financial_score,well_technical_score,well_total_score,prefab_qualification,prefab_rank,prefab_exception,prefab_financial_score,prefab_technical_score,prefab_total_score,machinery_qualification,machinery_rank,machinery_exception,machinery_financial_score,machinery_technical_score,machinery_total_score,communication_qualification,communication_rank,communication_exception,communication_financial_score,communication_technical_score,communication_total_score,substation_qualification,substation_rank,substation_exception,substation_financial_score,substation_technical_score,substation_total_score,date
2497,（株）双葉造園,鬼頭　愼一,高知県高知市山ノ端町２１９－９,5490001002025,,,,,,,,,,,,,,,,,,,A,43,,900,1060,1960,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20191216
2498,（株）豊樹園,辻　祐樹,大分県大分市大字猪野６５８－６,4320001002505,,,,,,,,,,,,,,,,,,,A,70,,814,1002,1816,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,224,,812,802,1614,,,,,,,○,1737,,731,0,731,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20191216
2499,（有）川人造園土木,川人　克男,徳島県徳島市上八万町川北２４２,4480002001655,,,,,,,,,,,,,,,,,,,A,100,,769,915,1684,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20191216
2500,木上梅香園（株）,木上　善貴,熊本県熊本市中央区白山２－１－１７,5330001000928,,,,,,,,,,,,,,,,,,,A,38,,885,1096,1981,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20191216
2501,木下緑化建設（株）,木下　浩市,福岡県福岡市南区長丘３－１３－２７,5290001001105,,,,,,,,,,,,,,,,,,,A,103,,955,687,1642,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20191216
2502,（株）興陽造園,高木　歳博,大阪府大阪市旭区千林２－５－６,2120001079235,,,,,,,,,,,,,,,,,,,A,24,,896,1187,2083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20191216
2503,（株）小島庭園工務所,小島　裕史,京都府京都市西京区松尾大利町５４,9130001008178,,,,,,,,,,,,,,,,,,,A,53,,929,968,1897,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20191216
2504,（株）小山千緑園,小山　徹志,福岡県福岡市東区若宮５－９－８,2290001003112,,,,,,,,,,,,,,,,,,,A,26,,861,1212,2073,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20191216
2505,（株）中村緑地建設,中村　寛孝,福岡県福岡市南区長住１－８－２６,1290001001835,,,,,,,,,,,,,,,,,,,A,9,,1021,1214,2235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20191216
2506,南海造園土木（株）,田川　弘,徳島県徳島市応神町吉成字有天１４－２,9480001001602,,,,,,,,,,,,,,,,,,,A,92,,872,834,1706,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,1907,,695,0,695,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20191216
2507,湘南造園（株）,眞壁　潔,神奈川県平塚市万田５９６－１,4021001036655,,,,,,,,,,,,,,,,,,,A,88,,933,786,1719,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20191216
2508,（有）造園土木植清園,大塚　保,大阪府守口市八島町１２番３号,6120002078562,,,,,,,,,,,,,,,,,,,A,121,,862,668,1530,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20191216
2509,（株）谷尾樹楽園,谷尾　壽嗣,鳥取県鳥取市杉崎４７０－１,3270001000432,,,,,,,,,,,,,,,,,,,A,133,,757,698,1455,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20191216
2510,（株）塚村造園土木,塚村　修司,岡山県岡山市南区福成３－７－４４,9260001004412,,,,,,,,,,,,,,,,,,,A,105,,889,738,1627,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,1604,,754,0,754,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20191216
2511,（有）徳田造園,徳田　康一,鳥取県鳥取市国府町奥谷１－２２３,5270002002574,,,,,,,,,,,,,,,,,,,A,97,,779,915,1694,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20191216
2512,（株）都市造園,都地　輝樹,福岡県福岡市中央区渡辺通５－４－３,8290001009079,,,,,,,,,,,,,,,,,,,A,46,,886,1058,1944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20191216
2513,（株）鳥取グリーン,田中　和夫,鳥取県鳥取市湖山町南２－５１５,2270001000887,,,,,,,,,,,,,,,,,,,A,122,,893,635,1528,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,1553,,765,0,765,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20191216
2514,（株）山都屋,内山　淳,岡山県岡山市中区門田文化町２－１１－５１,4260001006776,,,,,,,,,,,,,,,,,,,A,17,,975,1141,2116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20191216
2515,横浜植木（株）,伊藤　智司,神奈川県横浜市南区唐沢１５番地,1020001013956,,,,,,,,,,,,,,,,,,,A,18,,1086,1030,2116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20191216
2516,アイガーデン（有）,佐竹　佑起,大阪府大阪市生野区桃谷５－４－２,8120002048539,,,,,,,,,,,,,,,,,,,B,502,,543,0,543,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20191216
2517,（株）安芸グリーン企画,谷平　英紀,広島県広島市安佐南区大塚西４－８－３１,1240001000288,,,,,,,,,,,,,,,,,,,B,129,,843,0,843,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,1787,,722,0,722,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20191216
2518,（株）アボック社,毛藤　圀彦,神奈川県鎌倉市大船２－１４－１３,5021001008802,,,,,,,,,,,,,,,,,,,B,268,,742,0,742,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,1768,,724,0,724,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20191216
2519,（株）ウォーターデザイン,山本　誠,東京都港区新橋６－９－２,2010401003433,,,,,,,,,,,,,,,,,,,B,303,,725,0,725,,,,,,,,,,,,,,,,,,,C,413,,853,0,853,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,624,,747,0,747,,,,,,,,,,,,,20191216
2520,内田工業（株）,内田　裕郎,愛知県名古屋市中川区好本町３－６７,3180001018970,,,,,,,,,,,,,,,,,,,B,89,,921,0,921,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,1033,,928,0,928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20191216
2521,（株）遠藤農園,遠藤　禮子,鳥取県八頭郡八頭町安井宿１０９３,7270001002193,,,,,,,,,,,,,,,,,,,B,237,,754,0,754,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20191216
2522,（株）岡田植物園,岡田　康志,岡山県岡山市東区久保３４５－６,1260001001565,,,,,,,,,,,,,,,,,,,B,191,,781,0,781,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20191216
2523,（株）小澤造園,小澤　正幸,静岡県静岡市清水区西高町４－２１,9080001007788,,,,,,,,,,,,,,,,,,,B,489,,586,0,586,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20191216
2524,（株）八光,大烏　広次,岡山県真庭市西原３１－８,3260001022816,,,,,,,,,,,,,,,,,,,B,117,,856,0,856,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,1911,,694,0,694,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20191216
2525,（有）浜造園土木,浜　光男,徳島県徳島市八万町上福万１－６,8480002003805,,,,,,,,,,,,,,,,,,,B,143,,829,0,829,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,1826,,715,0,715,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20191216
2526,（株）浜田樹苗園,浜田　秀蔵,広島県広島市西区己斐本町３－１２－１５,2240001008883,,,,,,,,,,,,,,,,,,,B,249,,749,0,749,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,2118,,584,0,584,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20191216
2527,（株）東谷,東谷　和夫,山口県宇部市東見初町１－３６,7250001004101,,,,,,,,,,,,,,,,,,,B,396,,682,0,682,,,,,,,,,,,,,,,,,,,C,941,,682,0,682,,,,,,,,,,,,,○,117,,943,973,1916,○,119,,864,689,1553,○,457,,958,807,1765,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20191216
2528,（株）菱川グリーン,菱川　清,岡山県真庭市開田１７２－３,2260001022817,,,,,,,,,,,,,,,,,,,B,154,,813,0,813,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,955,,717,0,717,○,841,,662,0,662,○,1811,,717,0,717,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20191216
2529,（株）福島造園,福島　修治,島根県出雲市斐川町荘原２２１０－５,6280001003456,,,,,,,,,,,,,,,,,,,B,163,,808,0,808,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20191216
2530,フジパスク（株）,江川　雅行,東京都世田谷区上馬４－２－５,1010901010608,,,,,,,,,,,,,,,,,,,B,429,,660,0,660,C,681,,987,0,987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,448,,865,0,865,,,,,,,,,,,,,20191216
2531,不動建設（株）,石田　成嗣,山口県宇部市西平原４－３－１５,5250001003559,,,,,,,,,,,,,,,,,,,B,435,,656,0,656,C,942,,860,0,860,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20191216
2532,（株）木村植物園,木村　義広,神奈川県平塚市土屋２４１,3021001036383,,,,,,,,,,,,,,,,,,,B,61,,967,0,967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20191216
2533,（株）九州造園,藤田　良司,福岡県北九州市小倉北区大畠２－１０－１,7290801000733,,,,,,,,,,,,,,,,,,,B,125,,849,0,849,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20191216
2534,（株）グリーンウインズさとやま,藤光　有,広島県庄原市東本町１－８－１７,5240001024944,,,,,,,,,,,,,,,,,,,B,464,,631,0,631,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20191216
2535,（株）ムラヤマ,矢倉　俊彦,東京都江東区豊洲３－２－２４,5010001007765,,,,,,,,,,,,,,,,,,,B,153,-01,814,0,814,C,490,-01,1259,0,1259,,,,,,,C,420,-01,867,0,867,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20191216
2536,（有）森下グリーン,森下　弘正,鳥取県倉吉市井手畑１６７－２,8270002010252,,,,,,,,,,,,,,,,,,,B,508,,525,0,525,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,2172,,512,0,512,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20191216
2537,（株）森芳楽園,森　和義,山口県下関市長府松小田本町８－３１,5250001006462,,,,,,,,,,,,,,,,,,,B,113,,862,0,862,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20191216
2538,（有）中本産業,中本　紀昭,鳥取県東伯郡湯梨浜町南谷４５０－１,6270002010915,,,,,,,,,,,,,,,,,,,B,特,-01,692,1066,1758,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20191216
2539,西日本高速道路メンテナンス九州（株）,北田　正彦,福岡県福岡市中央区舞鶴１－２－２２,4290001027563,,,,,,,,,,,,,,,,,,,B,225,,762,0,762,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,848,,1159,0,1159,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20191216
2540,日東カストディアル・サービス（株）,嶋立　義之,東京都板橋区中丸町１４－１,9011401005058,,,,,,,,,,,,,,,,,,,B,237,-01,754,0,754,C,1503,-01,676,0,676,,,,,,,C,734,-01,690,0,690,C,900,-01,692,0,692,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20191216
2541,日本不動産管理（株）,佐藤　浩二,東京都千代田区東神田２－１０－１３日本ビル,5010001111690,,,,,,,,,,,,,,,,,,,B,482,-01,603,0,603,C,1243,-01,764,0,764,,,,,,,C,723,-01,698,0,698,C,780,-01,726,0,726,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,560,-01,655,0,655,20191216
2542,（株）日本緑道,友清　修治,岡山県岡山市東区目黒町６５９－１,8260001005064,,,,,,,,,,,,,,,,,,,B,312,,722,0,722,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20191216
2543,（株）野上緑化,野上　一志,富山県富山市新保２７１,7230001002412,,,,,,,,,,,,,,,,,,,B,77,,929,0,929,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20191216
2544,周南造園（株）,河村　健司,山口県下松市大字切山３０６－４,3250001009525,,,,,,,,,,,,,,,,,,,B,122,,851,0,851,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20191216
2545,（有）湘南花卉園緑地,神崎　治久,神奈川県藤沢市立石３－３１８０,4021002002235,,,,,,,,,,,,,,,,,,,B,300,,727,0,727,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20191216
2546,（株）スミダ,隅田　倫且,岡山県岡山市南区泉田２－１－３０,7260001008935,,,,,,,,,,,,,,,,,,,B,498,,557,0,557,C,1515,,671,0,671,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20191216
2547,（株）清山園,伊丹　富貴雄,岡山県岡山市北区楢津２９３－１,6260001003615,,,,,,,,,,,,,,,,,,,B,430,,659,0,659,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,2101,,599,0,599,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20191216
2548,綜合緑化（株）,原田　基也,山口県周南市大字栗屋９５０‐４,3250001008964,,,,,,,,,,,,,,,,,,,B,1,,822,629,1451,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,132,,911,962,1873,,,,,,,○,534,,898,778,1676,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20191216
2549,タカオ（株）,高尾　典秀,広島県福山市御幸町中津原１７８７番地の１,7240001031229,,,,,,,,,,,,,,,,,,,B,241,,754,0,754,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20191216
2550,立川造園（株）,濱野　敦,東京都立川市栄町１－１８－２６,2012801000828,,,,,,,,,,,,,,,,,,,B,311,,722,0,722,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20191216
2551,（株）田中造園土木,田中　静雄,鳥取県鳥取市庖丁人町１４－５,8270001000411,,,,,,,,,,,,,,,,,,,B,168,,802,0,802,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,1853,,707,0,707,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20191216
2552,（株）タネ幸,黒木　大三,広島県福山市佐波町日和谷５８９,1240001031300,,,,,,,,,,,,,,,,,,,B,361,,699,0,699,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,2119,,583,0,583,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20191216
2553,多摩川緑花（株）,戸田　宜宏,東京都府中市美好町３－７－１５－２０６,8012401000909,,,,,,,,,,,,,,,,,,,B,326,,714,0,714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,2083,,615,0,615,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20191216
2554,ＴＳＰ太陽（株）,能村　祐己,東京都目黒区東山１－１７－１６,1013201003703,,,,,,,,,,,,,,,,,,,B,240,,754,0,754,C,585,,1089,0,1089,○,199,,954,0,954,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,154,,906,0,906,,,,,,,,,,,,,,,,,,,20191216
2555,テック大洋工業（株）,鳥潟　浩司,東京都大田区蒲田４－２２－８,4010801007627,,,,,,,,,,,,,,,,,,,B,307,,723,0,723,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,2072,,621,0,621,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20191216
2556,都市環境サービス（株）,金井　慶一郎,広島県広島市安佐南区祇園二丁目１７－４１,6240002011180,,,,,,,,,,,,,,,,,,,B,510,,477,0,477,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20191216
2557,（有）豊春園,小林　克典,埼玉県春日部市大沼６－１１５－１,7030002022644,,,,,,,,,,,,,,,,,,,B,455,-01,641,0,641,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20191216
2558,綿半ソリューションズ（株）,小林　亮夫,長野県飯田市北方１０２３－１,4100001025387,,,,,,,,,,,,,,,,,,,B,43,,1039,0,1039,C,393,,1564,0,1564,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20191216
2559,横平農園（有）,井上　武彦,愛媛県八幡浜市布喜川甲８９５－２,1500002013700,,,,,,,,,,,,,,,,,,,B,437,,654,0,654,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,2128,,576,0,576,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20191216
2560,（株）長谷工コーポレーション,辻　範明,東京都港区芝２－３２－１,7010401024061,,,,,,,,,,,,,,,,,,,,,,,,,A,30,,1980,1200,3180,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20191216
2561,（株）内藤ハウス,内藤　篤,山梨県韮崎市円野町上円井３１３９,8090001011146,,,,,,,,,,,,,,,,,,,,,,,,,B,32,,1408,1331,2739,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,3,,1421,802,2223,,,,,,,,,,,,,,,,,,,20191216
2562,日本建設（株）,日野　直行,東京都文京区小石川１－１５－１７,6120001086665,,,,,,,,,,,,,,,,,,,,,,,,,B,21,,1700,1126,2826,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20191216
2563,三和シヤッター工業（株）,高山　盟司,東京都板橋区新河岸２－３－５,7011401012519,,,,,,,,,,,,,,,,,,,,,,,,,B,45,,1841,785,2626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20191216
2564,住友林業（株）,市川　晃,東京都千代田区大手町１ー３ー２,4010001090011,,,,,,,,,,,,,,,,,,,,,,,,,B,23,,1644,1181,2825,○,4,,1918,0,1918,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20191216
2565,谷口建設興業（株）,谷口　邦彦,香川県高松市上林町４７３－１,5470001002720,,,,,,,,,,,,,,,,,,,,,,,,,B,63,,1170,1338,2508,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20191216
