,firm_name,ceo_name,firm_address,firm_id,civilengineering_qualification,civilengineering_rank,civilengineering_exception,civilengineering_financial_score,civilengineering_technical_score,civilengineering_total_score,builiding_qualification,builiding_rank,builiding_exception,builiding_financial_score,builiding_technical_score,builiding_total_score,asphalt_qualification,asphalt_rank,asphalt_exception,asphalt_financial_score,asphalt_technical_score,asphalt_total_score,bridge_qualification,bridge_rank,bridge_exception,bridge_financial_score,bridge_technical_score,bridge_total_score,prestressed_qualification,prestressed_rank,prestressed_exception,prestressed_financial_score,prestressed_technical_score,prestressed_total_score,dredging_qualification,dredging_rank,dredging_exception,dredging_financial_score,dredging_technical_score,dredging_total_score,machinery_qualification,machinery_rank,machinery_exception,machinery_financial_score,machinery_technical_score,machinery_total_score,pipe_qualification,pipe_rank,pipe_exception,pipe_financial_score,pipe_technical_score,pipe_total_score,electricity_qualification,electricity_rank,electricity_exception,electricity_financial_score,electricity_technical_score,electricity_total_score,painting_qualification,painting_rank,painting_exception,painting_financial_score,painting_technical_score,painting_total_score,landscaping_qualification,landscaping_rank,landscaping_exception,landscaping_financial_score,landscaping_technical_score,landscaping_total_score,waterproof_qualification,waterproof_rank,waterproof_exception,waterproof_financial_score,waterproof_technical_score,waterproof_total_score,grout_qualification,grout_rank,grout_exception,grout_financial_score,grout_technical_score,grout_total_score,well_qualification,well_rank,well_exception,well_financial_score,well_technical_score,well_total_score,maintenance_qualification,maintenance_rank,maintenance_exception,maintenance_financial_score,maintenance_technical_score,maintenance_total_score,others_qualification,others_rank,others_exception,others_financial_score,others_technical_score,others_total_score,date
1680,古久根建設（株）,鈴木　眞一,東京都文京区音羽１－１－１,11-00608,D,1172,,1065,0,1065,B,204,,1309,0,1309,B,691,,747,0,747,○,257,,861,0,861,,,,,,,,,,,,,,,,,,,C,694,,830,0,830,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20210401
1681,国誉建設（株）,内村　安博,大阪府堺市中区深井沢町３２５２番地,11-02855,D,1209,,1047,0,1047,C,780,,890,0,890,B,766,,734,0,734,○,414,,744,0,744,○,310,,817,0,817,○,257,,719,0,719,,,,,,,C,1259,,709,0,709,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,225,,872,0,872,○,787,,872,0,872,,,,,,,20210401
1682,（株）小鹿組,小鹿　信一,北海道函館市湯浜町１３－１９,23-00153,D,1024,,851,305,1156,D,1079,,816,0,816,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C,1413,,678,0,678,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20210401
1683,（株）小島組,小島　徳明,愛知県名古屋市港区木場町１－６,11-00792,D,1023,,1158,0,1158,,,,,,,,,,,,,,,,,,,,,,,,,○,45,,1200,0,1200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20210401
1684,（株）コジョウテックス,小城　孝次,大阪府鶴見区茨田大宮２－２－３９,11-02859,D,2243,,716,0,716,,,,,,,,,,,,,○,300,,823,0,823,,,,,,,,,,,,,○,350,,832,0,832,,,,,,,,,,,,,○,150,,935,0,935,,,,,,,,,,,,,,,,,,,,,,,,,○,968,,828,0,828,,,,,,,20210401
1685,小杉建設（株）,小杉　信勝,北海道小樽市朝里４－１０９,24-00130,D,2232,,718,0,718,D,949,,846,0,846,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,1618,,722,0,722,,,,,,,20210401
1686,コスモ海洋（株）,金丸　市郎,福岡県北九州市門司区栄町１１－９,11-05061,D,1505,,890,0,890,,,,,,,,,,,,,,,,,,,,,,,,,○,160,,803,0,803,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20210401
1687,コスモ建設（株）,矢野　正治,大阪府岸和田市西大路町１６５－１,11-02063,D,1552,,872,0,872,D,1017,,830,0,830,B,1197,,646,0,646,○,458,,715,0,715,○,424,,715,0,715,○,356,,646,0,646,○,559,,646,0,646,C,1515,,646,0,646,,,,,,,○,585,,646,0,646,,,,,,,,,,,,,,,,,,,○,334,,736,0,736,○,1516,,736,0,736,,,,,,,20210401
1688,コスモ工機（株）,加藤　正明,東京都港区西新橋３－９－５,11-01381,D,1273,,1005,0,1005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,95,,1347,0,1347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20210401
1689,（株）コスモテック,薄井　章,北海道札幌市厚別区厚別西３条５－５－１５,21-02796,D,2659,,605,0,605,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C,1286,,705,0,705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20210401
1690,（株）小玉,小玉　一博,北海道苫小牧市栄町２－２－１０,26-00343,D,1054,,811,324,1135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20210401
1691,（有）小玉建設,小玉　晃,北海道網走市駒場南７丁目５番８号,29-00521,D,2148,,735,0,735,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20210401
1692,（株）コトブキ,深澤　幸郎,東京都港区浜松町１－１４－５,11-00068,D,1226,,1035,0,1035,C,872,,865,0,865,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,498,,692,0,692,,,,,,,,,,,,,,,,,,,○,807,,865,0,865,,,,,,,20210401
1693,壽環境機材（株）,高木　眞敏,大阪府大阪市北区天満１－１９－４,11-05322,D,2243,,716,0,716,D,1182,,797,0,797,B,1174,,653,0,653,○,521,,663,0,663,,,,,,,○,350,,653,0,653,○,273,,912,0,912,C,748,,814,0,814,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20210401
1694,寿建設（株）,森崎　英五朗,福島県福島市飯坂町平野字東地蔵田８－１,11-03270,D,1106,,1110,0,1110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,448,,1040,0,1040,,,,,,,20210401
1695,（株）壽造園土木,土屋　英樹,北海道苫小牧市春日町３－６－７,26-01003,D,2299,,706,0,706,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,545,,672,0,672,,,,,,,,,,,,,,,,,,,○,1944,,655,0,655,,,,,,,20210401
1696,コニシ工営（株）,村上　惠一郎,北海道札幌市西区発寒１６条４－１－３０,21-00617,D,2232,,718,0,718,C,587,,954,0,954,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,541,,959,0,959,,,,,,,20210401
1697,小西工業（株）,堰代　稔大,北海道北見市北５条東３－２,29-00122,D,1635,,848,0,848,,,,,,,B,887,,714,0,714,,,,,,,,,,,,,,,,,,,,,,,,,B,363,,961,0,961,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20210401
1698,コニファー（有）,池田　浩,北海道勇払郡安平町早来大町１５３－１,26-01075,D,2690,,584,0,584,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,572,,655,0,655,,,,,,,,,,,,,,,,,,,○,2126,,581,0,581,,,,,,,20210401
1699,（株）コハタ,木幡　光範,北海道旭川市永山２条３－２－１６,25-00430,D,1448,,912,0,912,D,1090,,814,0,814,B,672,,750,0,750,○,356,,782,0,782,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,329,,750,0,750,,,,,,,,,,,,,,,,,,,○,282,,832,477,1309,,,,,,,20210401
1700,小橋北豊（株）,高田　英博,北海道札幌市南区川沿１８条１－３,21-02540,D,1562,,868,0,868,,,,,,,B,772,,733,0,733,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,1180,,789,0,789,,,,,,,20210401
1701,（株）小林工業所,小林　將彦,北海道日高郡新ひだか町三石本町２１５,26-00012,D,1975,,772,0,772,,,,,,,B,1197,,646,0,646,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,1665,,713,0,713,,,,,,,20210401
1702,（株）駒井ハルテック,田中　進,大阪府大阪市西区立売堀４－２－２１,11-00275,D,989,,1178,0,1178,,,,,,,,,,,,,○,16,,1473,502,1975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,166,,913,0,913,,,,,,,,,,,,,,,,,,,,,,,,,○,404,,1109,0,1109,,,,,,,20210401
1703,（有）小政興業,広川　恵美,福井県福井市若杉１－３２０５,11-03376,D,1944,,777,0,777,,,,,,,B,1085,,674,0,674,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,1622,,721,0,721,,,,,,,20210401
1704,小松建設工業（株）,小泉　憲勝,北海道空知郡南富良野町字幾寅６９２番地１０,25-00214,D,2663,,604,0,604,D,1638,,688,0,688,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20210401
1705,小松宅建（株）,小松　弘治,北海道千歳市清流４－６－７,22-03216,D,2710,,563,0,563,D,1688,,671,0,671,B,1326,,554,0,554,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,2155,,559,0,559,,,,,,,20210401
1706,（株）小向建設,小向　文夫,北海道沙流郡平取町字貫気別１１５－８,26-01038,D,1195,,769,283,1052,D,1631,,689,0,689,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,2056,,619,0,619,,,,,,,20210401
1707,コムシス北海道エンジニアリング（株）,田口　貞浩,北海道札幌市手稲区手稲星置１８１－１,21-02923,D,2151,,734,0,734,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B,779,,833,0,833,○,576,,653,0,653,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20210401
1708,（有）コムネット,野田　慎太郎,北海道士別市朝日町中央４０３５番地,25-00936,D,2307,,704,0,704,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,1883,,670,0,670,,,,,,,20210401
1709,金剛（株）,田中　稔彦,熊本県熊本市西区上熊本３－８－１,11-00907,D,2607,,629,0,629,C,523,,983,0,983,,,,,,,,,,,,,,,,,,,,,,,,,○,375,,799,0,799,,,,,,,C,1006,,719,0,719,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20210401
1710,（株）コンステック,安部　俊彦,大阪府大阪市中央区北浜東４－３３,11-00736,D,1079,,1124,0,1124,B,204,,1309,0,1309,,,,,,,,,,,,,,,,,,,,,,,,,○,230,,980,0,980,,,,,,,,,,,,,○,86,,1041,0,1041,,,,,,,○,29,,933,0,933,,,,,,,,,,,,,○,369,,1150,0,1150,,,,,,,20210401
1711,（株）コンドー興産,近藤　清秀,北海道上川郡和寒町字東丘３２,25-00894,D,1685,,831,0,831,D,1497,,724,0,724,B,1180,,651,0,651,,,,,,,,,,,,,,,,,,,,,,,,,C,1533,,639,0,639,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,1823,,681,0,681,,,,,,,20210401
1712,（株）近藤建設,近藤　明,北海道川上郡弟子屈町鈴蘭２－１－１１,27-00139,D,2093,,746,0,746,C,643,,931,0,931,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C,762,,811,0,811,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20210401
1713,（株）近藤工業,近藤　貴寛,北海道函館市西桔梗町７４４ー２７,23-00835,D,1989,,769,0,769,,,,,,,B,939,,703,0,703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,1765,,696,0,696,,,,,,,20210401
1714,近藤林業（株）,長田　武興,北海道釧路市光陽町１７－２１,27-00227,D,1798,,808,0,808,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,23,,782,513,1295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20210401
1715,紺野建設（株）,紺野　宏,北海道上川郡清水町南３条８丁目１番地,28-00994,D,1798,,808,0,808,C,702,,915,0,915,B,905,,710,0,710,,,,,,,,,,,,,,,,,,,,,,,,,C,1251,,710,0,710,C,1015,,715,0,715,○,455,,710,0,710,,,,,,,○,120,,710,0,710,,,,,,,,,,,,,○,1417,,752,0,752,,,,,,,20210401
1716,今野工業（株）,今野　弘隆,北海道千歳市北陽５－４－３,22-03186,D,1862,,794,0,794,,,,,,,B,631,,759,0,759,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,1647,,716,0,716,,,,,,,20210401
1717,（株）剛建築工房,村山　剛一,北海道札幌市西区西野５条９丁目２番１６号,21-02821,D,2534,,653,0,653,D,1437,,737,0,737,B,1293,,598,0,598,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C,1019,,714,0,714,○,652,,567,0,567,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20210401
1718,（株）剛伸,浅野　伸浩,北海道札幌市南区真駒内１３８－１４４,21-02935,D,2206,,723,0,723,,,,,,,B,757,,735,0,735,○,554,,614,0,614,○,468,,662,0,662,,,,,,,,,,,,,C,1397,,682,0,682,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,366,,689,0,689,○,1262,,777,0,777,,,,,,,20210401
1719,合人社エンジニアリング（株）,東　裕高,広島県広島市中区袋町４－３１,11-05616,D,1418,,927,0,927,B,249,,1227,0,1227,,,,,,,,,,,,,,,,,,,,,,,,,○,253,,942,0,942,B,284,,1022,0,1022,B,469,,991,0,991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20210401
1720,（株）五晃建設,茶立場　紀夫,北海道苫小牧市川沿町４－１１－１４,26-00415,D,998,,884,287,1171,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,1254,,778,0,778,,,,,,,20210401
1721,（株）後藤組,遠藤　昭,北海道川上郡標茶町平和３－７２,27-00529,D,1138,,791,302,1093,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,1665,,713,0,713,,,,,,,20210401
1722,（株）後藤田組,後藤田　真次郎,北海道千歳市千代田町１－９,22-01516,D,2113,,742,0,742,D,1393,,748,0,748,B,1161,,657,0,657,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20210401
1723,（株）後藤田建設,後藤田　昌美,北海道旭川市春光７条５－１－１１,25-00459,D,2192,,725,0,725,D,991,,835,0,835,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20210401
1724,（株）後藤曳家工業所,後藤　正憲,北海道札幌市手稲区新発寒６条１－１－６,21-00298,D,2575,,642,0,642,D,1297,,771,0,771,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20210401
1725,（株）伍楽園,稲毛　里美,東京都江戸川区鹿骨２－２１－２,11-04760,D,1903,,787,0,787,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,148,,906,0,906,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20210401
1726,（有）マーク,狩野　良,北海道久遠郡せたな町北檜山区北檜山１３５－２,23-00977,D,2459,,670,0,670,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20210401
1727,舞鶴設備工業（株）,及川　勉,北海道千歳市上長都１０３９－８,22-01667,D,1377,,948,0,948,,,,,,,B,479,,807,0,807,,,,,,,,,,,,,,,,,,,,,,,,,B,340,,978,0,978,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,987,,823,0,823,,,,,,,20210401
1728,（株）マイティー,稲見　薫,北海道札幌市白石区菊水元町２条４－４－１０,21-02550,D,1782,,811,0,811,D,1743,,649,0,649,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C,869,,792,0,792,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20210401
1729,（株）前澤エンジニアリングサービス,絹笠　淳,埼玉県川口市仲町５－１１,11-05128,D,1967,,773,0,773,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,123,,1207,0,1207,A,180,,1145,0,1145,B,496,,977,0,977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20210401
1730,前澤工業（株）,松原　正,埼玉県川口市仲町５－１１,11-00237,D,1144,,1089,0,1089,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,83,,1307,0,1307,A,106,,1326,0,1326,B,424,,1043,0,1043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20210401
1731,（株）前田環境クリーン,前田　五雄,熊本県熊本市南区刈草２－２－１１,11-03866,D,1558,,869,0,869,C,592,,953,0,953,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,1030,,815,0,815,,,,,,,20210401
1732,（有）牧造園,牧　紀吉,北海道室蘭市高砂町４－１３－１９,26-00205,D,2320,,701,0,701,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,481,,698,0,698,,,,,,,,,,,,,,,,,,,○,1916,,662,0,662,,,,,,,20210401
1733,牧野設備工業（株）,牧野　悟,北海道河東郡音更町木野新町３－４５,28-00500,D,2492,,664,0,664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C,849,,791,0,791,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,1907,,664,0,664,,,,,,,20210401
1734,（有）ＭＡＫＯＴＯ建設工業,岩下　誠,熊本県菊池郡菊陽町武蔵ヶ丘北１－２１－３,11-05634,D,2705,,566,0,566,,,,,,,B,1340,,508,0,508,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,2149,,563,0,563,,,,,,,20210401
1735,（株）政安土木,政安　清美,北海道岩見沢市稔町７１－９４,22-01581,D,1732,,820,0,820,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,1417,,752,0,752,,,,,,,20210401
1736,（有）摩周植物園,古瀬　廣幾,北海道川上郡弟子屈町鈴蘭２－４－３,27-00341,D,2079,,748,0,748,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,11,,832,685,1517,,,,,,,,,,,,,,,,,,,○,1583,,727,0,727,,,,,,,20210401
1737,（株）増田建設,増田　和人,北海道磯谷郡蘭越町蘭越町５９２,24-00078,D,1139,,782,310,1092,,,,,,,B,1219,,638,0,638,,,,,,,,,,,,,○,371,,622,0,622,,,,,,,C,1566,,622,0,622,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,1672,,712,0,712,,,,,,,20210401
1738,（有）増田商事,増田　光雄,北海道亀田郡七飯町字峠下１３１,23-00982,D,2637,,616,0,616,,,,,,,B,1300,,590,0,590,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20210401
1739,（株）増田地質工業,増田　剛人,香川県高松市宮脇町１－１８－２３,11-04229,D,2045,,757,0,757,,,,,,,B,995,,693,0,693,,,,,,,,,,,,,○,305,,693,0,693,,,,,,,C,1176,,723,0,723,,,,,,,,,,,,,,,,,,,,,,,,,○,62,,706,0,706,○,335,,735,0,735,,,,,,,,,,,,,20210401
1740,（株）町田清掃社,阿曽　正長,東京都町田市木曽東２－６－１８,11-05153,D,2632,,618,0,618,,,,,,,,,,,,,○,554,,614,0,614,,,,,,,○,377,,614,0,614,○,575,,616,0,616,C,1273,,707,0,707,C,1147,,618,0,618,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20210401
1741,松浦水道工業（株）,松浦　隆,北海道江別市幸町３１番地９,22-00416,D,2327,,700,0,700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C,641,,846,0,846,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20210401
1742,（株）松尾組,松尾　茂行,福岡県北九州市八幡西区町上津役東２－２－２５,11-05626,D,1120,,1101,0,1101,B,305,,1162,0,1162,B,223,,996,0,996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20210401
1743,（株）松尾道路,美野　寛之,福岡県北九州市八幡西区大字畑７４５,11-05625,D,2224,,719,0,719,D,1804,,624,0,624,B,477,,808,0,808,,,,,,,,,,,,,○,375,,618,0,618,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20210401
1744,（有）松倉造園土木,松倉　裕二,北海道函館市戸倉町３６－３,23-00395,D,2224,,719,0,719,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,239,,794,0,794,,,,,,,,,,,,,,,,,,,○,1661,,714,0,714,,,,,,,20210401
1745,松崎建設（株）,松崎　里志,茨城県潮来市牛堀１７１－１,11-04748,D,1008,,1164,0,1164,C,828,,878,0,878,B,264,,940,0,940,○,404,,751,0,751,○,183,,898,0,898,○,207,,751,0,751,○,424,,751,0,751,C,1024,,751,0,751,,,,,,,○,362,,751,0,751,,,,,,,○,81,,751,0,751,,,,,,,○,130,,961,0,961,○,537,,961,0,961,,,,,,,20210401
1746,松村工業（株）,松村　英明,岩手県釜石市中妻町２－４－７,11-01833,D,2177,,727,0,727,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B,495,,890,0,890,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20210401
1747,松本工業（株）,松本　隆浩,北海道沙流郡日高町栄町東１－３０５－１２,26-00938,D,1782,,811,0,811,,,,,,,B,1238,,629,0,629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,1883,,670,0,670,,,,,,,20210401
1748,松本道路（株）,松本　博之,北海道北見市高栄東町１－１１－４３,29-00706,D,1709,,825,0,825,,,,,,,B,373,,860,0,860,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,1611,,723,0,723,,,,,,,20210401
1749,的場商事（株）,的場　広宣,大阪府吹田市川岸町２１番４５号,11-03432,D,1585,,860,0,860,,,,,,,,,,,,,,,,,,,,,,,,,○,293,,700,0,700,,,,,,,C,650,,843,0,843,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,892,,843,0,843,,,,,,,20210401
1750,（株）真鍋組,真鍋　和一,北海道名寄市字徳田１００－８,25-00606,D,1922,,783,0,783,,,,,,,B,911,,709,0,709,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,1546,,733,0,733,,,,,,,20210401
1751,（株）真鍋造園,眞鍋　昌市,北海道札幌市豊平区月寒中央通６－２－１６,21-00753,D,2299,,706,0,706,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,173,,867,0,867,,,,,,,,,,,,,,,,,,,○,1749,,698,0,698,,,,,,,20210401
1752,丸伊北海興業（株）,伊藤　道之,北海道釧路市堀川町３－２０,27-00408,D,2363,,692,0,692,D,1388,,749,0,749,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20210401
1753,マルウロコ酒井建設工業（株）,柳田　義和,北海道石狩市花畔３条１－１５３,22-03001,D,1709,,825,0,825,,,,,,,B,546,,784,0,784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20210401
1754,（株）丸栄小笠原園芸,小笠原　行雄,北海道登別市登別本町１－３５－１６,26-00609,D,2760,,448,0,448,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,642,,536,0,536,,,,,,,,,,,,,,,,,,,○,2219,,448,0,448,,,,,,,20210401
1755,（株）マルエイ柴田土建,柴田　良子,北海道亀田郡七飯町大中山５－１３７,23-00452,D,1702,,827,0,827,,,,,,,B,822,,724,0,724,,,,,,,,,,,,,,,,,,,,,,,,,C,1189,,720,0,720,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,1344,,762,0,762,,,,,,,20210401
1756,丸エム南建設（株）,塩澤　明良,北海道札幌市清田区美しが丘４条８－１－２０,21-01506,D,1709,,825,0,825,,,,,,,B,1180,,651,0,651,,,,,,,,,,,,,,,,,,,,,,,,,C,1349,,693,0,693,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,1592,,726,0,726,,,,,,,20210401
1757,マルオ建設工業（株）,小田　健太,北海道旭川市永山４条８－１－２０,25-00729,D,1922,,783,0,783,,,,,,,B,1081,,675,0,675,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,546,,674,0,674,,,,,,,,,,,,,,,,,,,,,,,,,○,1627,,720,0,720,,,,,,,20210401
1758,丸か建設（株）,佐々木　浩章,宮城県加美郡加美町字赤塚３７,11-03723,D,1096,,1117,0,1117,C,444,,1034,0,1034,B,365,,864,0,864,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,468,,706,0,706,○,415,,721,0,721,,,,,,,,,,,,,○,178,,911,0,911,○,480,,1003,0,1003,,,,,,,20210401
