,firm_name,ceo_name,firm_address,firm_id,civilengineering_qualification,civilengineering_rank,civilengineering_exception,civilengineering_financial_score,civilengineering_technical_score,civilengineering_total_score,builiding_qualification,builiding_rank,builiding_exception,builiding_financial_score,builiding_technical_score,builiding_total_score,asphalt_qualification,asphalt_rank,asphalt_exception,asphalt_financial_score,asphalt_technical_score,asphalt_total_score,bridge_qualification,bridge_rank,bridge_exception,bridge_financial_score,bridge_technical_score,bridge_total_score,prestressed_qualification,prestressed_rank,prestressed_exception,prestressed_financial_score,prestressed_technical_score,prestressed_total_score,dredging_qualification,dredging_rank,dredging_exception,dredging_financial_score,dredging_technical_score,dredging_total_score,machinery_qualification,machinery_rank,machinery_exception,machinery_financial_score,machinery_technical_score,machinery_total_score,pipe_qualification,pipe_rank,pipe_exception,pipe_financial_score,pipe_technical_score,pipe_total_score,electricity_qualification,electricity_rank,electricity_exception,electricity_financial_score,electricity_technical_score,electricity_total_score,painting_qualification,painting_rank,painting_exception,painting_financial_score,painting_technical_score,painting_total_score,landscaping_qualification,landscaping_rank,landscaping_exception,landscaping_financial_score,landscaping_technical_score,landscaping_total_score,waterproof_qualification,waterproof_rank,waterproof_exception,waterproof_financial_score,waterproof_technical_score,waterproof_total_score,grout_qualification,grout_rank,grout_exception,grout_financial_score,grout_technical_score,grout_total_score,well_qualification,well_rank,well_exception,well_financial_score,well_technical_score,well_total_score,maintenance_qualification,maintenance_rank,maintenance_exception,maintenance_financial_score,maintenance_technical_score,maintenance_total_score,others_qualification,others_rank,others_exception,others_financial_score,others_technical_score,others_total_score,date
1885,（株）三井Ｅ＆Ｓ鉄構エンジニアリング,松田　篤,千葉県千葉市美浜区中瀬２－６－１　ＷＢＧマリブイースト棟２９階,11-00875,D,1099,,1095,0,1095,,,,,,,,,,,,,○,18,,1329,620,1949,○,114,,983,0,983,,,,,,,○,95,,1259,0,1259,,,,,,,,,,,,,○,339,,761,0,761,,,,,,,,,,,,,,,,,,,,,,,,,○,489,,1013,0,1013,,,,,,,20200121
1886,三井金属資源開発（株）,加知　俊一郎,東京都品川区大崎１－１１－１,11-01906,D,1900,,795,0,795,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,60,,741,0,741,,,,,,,,,,,,,,,,,,,20200121
1887,三井建機工業（株）,三井　真弓,北海道千歳市清流１－３－１２,22-00906,D,1119,,838,243,1081,,,,,,,B,520,,794,0,794,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,1513,,749,0,749,○,792,,674,0,674,20200121
1888,三博建設（株）,三澤　繁実,北海道札幌市中央区北３条東２‐,21-01419,D,2413,,701,0,701,D,1323,,764,0,764,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,2043,,650,0,650,○,1200,,608,0,608,20200121
1889,三菱重工機械システム（株）,長谷川　守,兵庫県神戸市兵庫区和田崎町１－１－１,11-04718,D,1131,,1074,0,1074,B,205,,1308,0,1308,,,,,,,○,80,,1134,0,1134,,,,,,,,,,,,,○,14,,1521,503,2024,,,,,,,A,132,,1500,0,1500,○,51,,1199,0,1199,,,,,,,,,,,,,,,,,,,,,,,,,○,272,,1343,0,1343,,,,,,,20200121
1890,ミトミ工業（株）,藤田　勝也,北海道釧路市大町８－１－１２,27-00313,D,1917,,792,0,792,,,,,,,B,157,,905,252,1157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,1278,,786,0,786,○,727,,680,0,680,20200121
1891,（有）みどり運輸,杉澤　廣光,北海道函館市西桔梗町８６３－１,23-00290,D,2594,,664,0,664,,,,,,,B,1305,,592,0,592,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,1894,,685,0,685,○,1236,,599,0,599,20200121
1892,（株）皆善工業,皆川　大善,北海道札幌市北区篠路８条２－６－２１,21-01432,D,1683,,836,0,836,D,1526,,723,0,723,B,604,,764,0,764,,,,,,,,,,,,,,,,,,,,,,,,,C,1303,,704,0,704,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,1502,,751,0,751,○,839,,668,0,668,20200121
1893,（有）ミナト,大森　実,北海道稚内市朝日６－７－１０,31-00271,D,2459,,689,0,689,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C,1658,,594,0,594,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,1850,,694,0,694,○,1314,,569,0,569,20200121
1894,ミナト工業（株）,渋屋　敬吉,北海道石狩市花畔３条１丁目１３８番地,22-01784,D,1563,,869,0,869,,,,,,,B,806,,725,0,725,,,,,,,,,,,,,,,,,,,,,,,,,C,1128,,735,0,735,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,1349,,776,0,776,○,757,,677,0,677,20200121
1895,三益工業（株）,清野　昭夫,北海道札幌市豊平区平岸７条１５－１－５４,21-00600,D,1810,,810,0,810,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C,1480,,667,0,667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20200121
1896,宮浦興業（株）,宮浦　征宏,北海道札幌市南区藤野３条３－６－７,21-01597,D,1546,,875,0,875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,1405,,765,0,765,○,811,,672,0,672,20200121
1897,（有）宮丘運輸,上　正人,北海道岩内郡岩内町字東山２０－１,24-00293,D,1718,,827,0,827,D,1402,,750,0,750,B,1074,,678,0,678,○,403,,750,0,750,○,380,,750,0,750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,314,,754,0,754,○,1128,,812,0,812,○,734,,679,0,679,20200121
1898,（株）ミヤケン,宮田　清彦,北海道苫小牧市澄川町８－１－９,26-00105,D,1953,,785,0,785,,,,,,,B,757,,733,0,733,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,1853,,693,0,693,○,1171,,616,0,616,20200121
1899,（有）宮下配管工業所,明上　肇司,北海道函館市東山町１４３－１５８,23-00984,D,2524,,676,0,676,,,,,,,B,1170,,655,0,655,,,,,,,,,,,,,,,,,,,,,,,,,C,852,,792,0,792,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,1998,,661,0,661,,,,,,,20200121
1900,（株）宮田組石工,宮田　力,北海道札幌市清田区北野６条１－４－４８,21-00292,D,1354,,950,0,950,,,,,,,B,1010,,692,0,692,,,,,,,,,,,,,,,,,,,,,,,,,C,1092,,742,0,742,,,,,,,,,,,,,○,335,,751,0,751,,,,,,,,,,,,,,,,,,,○,1251,,790,0,790,○,769,,676,0,676,20200121
1901,雅建装（株）,篠田　雅之,北海道札幌市豊平区西岡２条５－２－１９,21-02428,D,2495,,682,0,682,D,1176,,796,0,796,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,413,,724,0,724,,,,,,,○,171,,654,0,654,,,,,,,,,,,,,,,,,,,,,,,,,20200121
1902,宮前建業（株）,宮前　伸一郎,北海道小樽市桜５－２０－２８,24-00212,D,2123,,753,0,753,D,1625,,699,0,699,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,1949,,673,0,673,○,1143,,621,0,621,20200121
1903,（株）宮間工業,宮間　啓好,北海道河西郡芽室町東１条５－９,28-00176,D,1709,,829,0,829,,,,,,,B,1111,,671,0,671,,,,,,,,,,,,,,,,,,,,,,,,,C,699,,830,0,830,,,,,,,,,,,,,○,526,,691,0,691,,,,,,,,,,,,,,,,,,,○,1342,,777,0,777,○,833,,669,0,669,20200121
1904,三好建設工業（株）,三好　博己,北海道函館市川上町５６３,23-00092,D,1815,,809,0,809,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,1051,,826,0,826,○,727,,680,0,680,20200121
1905,（株）向井設備,向井　啓二,北海道北見市田端町７１－８８,29-00726,D,1865,,800,0,800,,,,,,,,,,,,,○,461,,707,0,707,○,397,,734,0,734,,,,,,,,,,,,,B,504,,884,0,884,,,,,,,,,,,,,○,518,,695,0,695,,,,,,,,,,,,,○,317,,753,0,753,○,1491,,753,0,753,○,589,,694,0,694,20200121
1906,陸奥造園土木（株）,高田　浩樹,北海道河西郡芽室町東芽室南２線１４－１３,28-00448,D,2892,,500,0,500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,658,,595,0,595,,,,,,,,,,,,,,,,,,,○,2290,,500,0,500,○,1415,,483,0,483,20200121
1907,むつみ造園土木（株）,佐々木　創太,秋田県秋田市山王５－１３－３,11-04430,D,1160,,1053,0,1053,D,963,,843,0,843,B,432,,827,0,827,,,,,,,,,,,,,,,,,,,,,,,,,C,1083,,743,0,743,,,,,,,,,,,,,○,91,,1030,0,1030,,,,,,,,,,,,,,,,,,,○,551,,971,0,971,,,,,,,20200121
1908,武藤建設（株）,武藤　剛,長崎県長崎市浜口町１４－１０,11-02145,D,1281,,994,0,994,C,553,,968,0,968,B,878,,714,0,714,,,,,,,○,299,,824,0,824,,,,,,,,,,,,,C,725,,825,0,825,C,982,,733,0,733,,,,,,,○,457,,714,0,714,,,,,,,,,,,,,○,218,,865,0,865,○,870,,865,0,865,○,378,,714,0,714,20200121
1909,ムトウ建設工業（株）,武藤　征一,北海道札幌市白石区本郷通１３－南４－２７,21-01885,D,1563,,869,0,869,C,814,,881,0,881,B,1088,,675,0,675,,,,,,,,,,,,,,,,,,,,,,,,,C,865,,788,0,788,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,1047,,827,0,827,○,757,,677,0,677,20200121
1910,ムトウ工業（株）,武藤　敏行,北海道広尾郡広尾町紅葉通南２－８－３,28-00991,D,1326,,672,293,965,,,,,,,B,1334,,559,0,559,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20200121
1911,（株）宗田建設,宗田　哲弥,北海道旭川市旭町２条１－９－２０１,25-00302,D,2667,,642,0,642,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20200121
1912,村井電気（株）,村井　十三雄,京都府宇治市五ケ庄戸ノ内２１－８,11-03421,D,2161,,747,0,747,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B,461,,985,0,985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,777,,887,0,887,,,,,,,20200121
1913,村越建設工業（株）,村越　裕一,福島県須賀川市吉美根字土橋３９６,11-05268,D,2524,,676,0,676,,,,,,,B,1252,,623,0,623,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,653,,602,0,602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20200121
1914,村田建設工業（株）,村田　節夫,北海道帯広市西２４条北１－３－３１,28-00282,D,1960,,783,0,783,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,1643,,730,0,730,,,,,,,20200121
1915,（株）村中,村松　忠和,兵庫県西宮市津門飯田町４－１７,11-02945,D,1876,,798,0,798,D,1848,,616,0,616,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,1699,,720,0,720,,,,,,,20200121
1916,村中建設（株）,村中　昌弘,福井県福井市日之出３－２－１,11-04394,D,1336,,960,0,960,B,197,,1325,0,1325,B,639,,756,0,756,○,166,,960,0,960,○,123,,960,0,960,,,,,,,○,453,,741,0,741,C,865,,788,0,788,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,122,,960,0,960,○,572,,960,0,960,,,,,,,20200121
1917,（株）室組,室　敏史,北海道滝川市明神町４－８－１１,22-00079,D,1285,,692,299,991,,,,,,,B,1291,,603,0,603,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,2088,,631,0,631,,,,,,,20200121
1918,室蘭清掃（株）,伊藤　祥江,北海道室蘭市日の出町２－３４－５,26-00824,D,2778,,601,0,601,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,2191,,587,0,587,○,1296,,578,0,578,20200121
1919,室蘭舗道建設（株）,佐藤　賢次,北海道室蘭市寿町１－５－２５,26-00098,D,1080,,816,289,1105,,,,,,,B,189,,800,277,1077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,338,,731,0,731,○,1631,,731,0,731,○,970,,651,0,651,20200121
1920,（株）明翔,橋本　隆,北海道札幌市東区北１５条東１８－３－１５,21-02686,D,1504,,889,0,889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20200121
1921,明星工業（株）,大谷　壽輝,大阪府大阪市西区京町堀１－８－５　明星ビル,11-02848,D,1275,,996,0,996,C,330,,1131,0,1131,,,,,,,,,,,,,,,,,,,,,,,,,○,189,,1069,0,1069,A,69,,1442,0,1442,,,,,,,○,87,,1035,0,1035,,,,,,,,,,,,,,,,,,,,,,,,,○,337,,1211,0,1211,,,,,,,20200121
1922,（株）明優,福田　博明,北海道亀田郡七飯町字上藤城３５８－４,23-00884,D,1939,,787,0,787,D,1376,,755,0,755,B,866,,716,0,716,,,,,,,,,,,,,,,,,,,,,,,,,C,1363,,695,0,695,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20200121
1923,明和工業（株）,関根　壮至,新潟県新潟市西蒲区打越１３５－１,11-02603,D,1307,,976,0,976,,,,,,,,,,,,,○,101,,1079,0,1079,,,,,,,,,,,,,○,206,,1032,0,1032,B,371,,947,0,947,,,,,,,○,344,,759,0,759,,,,,,,,,,,,,,,,,,,,,,,,,○,583,,953,0,953,,,,,,,20200121
1924,（株）メビウス,佐藤　茂,北海道札幌市清田区北野２条２－１９－６４,21-02733,D,2631,,655,0,655,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,2167,,596,0,596,○,1334,,562,0,562,20200121
1925,（株）女満別建設,櫻庭　聡,北海道網走郡大空町女満別西３条２－６－９,29-00305,D,2763,,611,0,611,,,,,,,,,,,,,○,591,,540,0,540,,,,,,,○,418,,530,0,530,,,,,,,C,1711,,530,0,530,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,2240,,557,0,557,,,,,,,20200121
1926,（株）モリ,森　美樹,北海道苫小牧市字植苗１４０－７,26-00335,D,2208,,738,0,738,D,1865,,606,0,606,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,27,,762,634,1396,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20200121
1927,（株）森岡組,川田　昌宏,奈良県五條市住川町９１－５,11-03458,D,1215,,1026,0,1026,,,,,,,B,534,,789,0,789,,,,,,,,,,,,,,,,,,,,,,,,,B,564,,868,0,868,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20200121
1928,森崎重機（株）,森崎　佳旺,北海道北広島市中央３－８－４　三和ビル,22-00513,D,2132,,752,0,752,D,1116,,807,0,807,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,1889,,686,0,686,○,895,,661,0,661,20200121
1929,（株）森崎組,森崎　英典,北海道天塩郡幌延町字問寒別３９,30-00075,D,2009,,774,0,774,B,121,,731,799,1530,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C,1570,,636,0,636,,,,,,,○,578,,621,0,621,,,,,,,,,,,,,,,,,,,,,,,,,○,1829,,698,0,698,,,,,,,20200121
1930,（有）森島緑成園,森島　徳夫,北海道札幌市清田区清田９条３－１６－１９,21-01548,D,2553,,672,0,672,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,281,,774,0,774,,,,,,,,,,,,,,,,,,,○,1994,,662,0,662,,,,,,,20200121
1931,（株）森重機工業,森　一憲,北海道岩内郡共和町前田４９,24-00224,D,1270,,998,0,998,,,,,,,,,,,,,○,333,,798,0,798,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,1022,,831,0,831,,,,,,,20200121
1932,（株）森設備,堀田　了司,北海道札幌市中央区南１５条西１６－１－４０,21-01175,D,2533,,675,0,675,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C,661,,839,0,839,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20200121
1933,森設備工業（株）,森　賢伸,北海道帯広市西１９条北１－１－１,28-00015,D,2548,,673,0,673,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B,461,,900,0,900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20200121
1934,（株）森造園土木,森　正男,北海道札幌市南区藤野４条８－１０－１０,21-00926,D,2132,,752,0,752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,209,,824,0,824,,,,,,,,,,,,,,,,,,,○,1324,,780,0,780,○,554,,697,0,697,20200121
1935,（株）森田鉄工所,森田　昌明,埼玉県幸手市上吉羽２１００－３３,11-00467,D,2684,,636,0,636,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,286,,893,0,893,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20200121
1936,（有）森本商会,日塔　隆博,北海道中川郡幕別町忠類幸町１７,28-00434,D,2729,,619,0,619,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C,1106,,740,0,740,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,2115,,619,0,619,,,,,,,20200121
1937,森安建設（株）,川村　祐三,岡山県勝田郡奈義町柿４－１,11-01725,D,1350,,952,0,952,C,894,,860,0,860,B,406,,842,0,842,○,455,,714,0,714,○,314,,815,0,815,○,345,,679,0,679,,,,,,,C,699,,830,0,830,,,,,,,○,468,,703,0,703,○,534,,689,0,689,○,124,,694,0,694,,,,,,,,,,,,,○,978,,840,0,840,○,734,,679,0,679,20200121
1938,（株）紋別砕石舗道,大石　達也,北海道紋別市新生１００－１２,29-00981,D,2658,,646,0,646,,,,,,,B,1170,,655,0,655,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,2072,,635,0,635,,,,,,,20200121
1939,内藤建設（株）,小林　眞道,北海道旭川市永山４条２４丁目５番１２号,25-00032,D,2009,,774,0,774,,,,,,,B,1227,,637,0,637,,,,,,,○,469,,654,0,654,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,639,,616,0,616,,,,,,,,,,,,,,,,,,,○,427,,683,391,1074,○,1185,,612,0,612,20200121
1940,内藤鉄工（株）,内藤　輝一,島根県出雲市湖陵町板津３６８,11-04864,D,1293,,983,0,983,D,951,,845,0,845,,,,,,,○,275,,841,0,841,○,271,,841,0,841,,,,,,,○,221,,1004,0,1004,,,,,,,B,767,,830,0,830,,,,,,,,,,,,,,,,,,,,,,,,,○,243,,841,0,841,○,972,,841,0,841,○,305,,722,0,722,20200121
1941,苗田建設（株）,苗田　和彦,北海道紋別郡遠軽町南町３－２－７６,29-00173,D,2112,,755,0,755,D,1061,,821,0,821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20200121
1942,中井聖建設（株）,中井　靖,北海道札幌市白石区南郷通３－北１－１,21-02440,D,1761,,819,0,819,C,343,,1122,0,1122,B,631,,759,0,759,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20200121
1943,中井工業（株）,中井　寛,北海道釧路市新富町１０－２１,27-00319,D,2708,,625,0,625,D,1430,,745,0,745,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20200121
1944,中市建設（株）,中市　敏樹,北海道函館市銚子町８０,23-00651,D,1502,,891,0,891,D,1521,,725,0,725,B,835,,721,0,721,,,,,,,,,,,,,,,,,,,,,,,,,C,1040,,751,0,751,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,1251,,790,0,790,○,440,,706,0,706,20200121
1945,仲岡建設（株）,中込　守,東京都品川区西品川２－１３－１９,11-03331,D,1728,,825,0,825,C,520,,989,0,989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20200121
1946,（株）中尾組,中尾　隆成,奈良県桜井市桜井５５３－１,11-04863,D,1293,,983,0,983,C,332,,1129,0,1129,B,305,,906,0,906,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,176,,742,0,742,20200121
1947,（株）中川水道,吉田　義一,北海道中川郡中川町字中川１９８－３４,25-00578,D,2307,,720,0,720,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C,734,,823,0,823,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20200121
1948,中里建設運輸（株）,中里　邦洋,北海道恵庭市黄金南１－３１３－３７,22-03249,D,2467,,688,0,688,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20200121
1949,（株）中島工務店,中島　紀于,岐阜県中津川市加子母１００５,11-01712,D,1020,,1136,0,1136,B,288,,1178,0,1178,B,219,,1020,0,1020,○,270,,845,0,845,○,190,,893,0,893,○,270,,725,0,725,,,,,,,C,962,,768,0,768,,,,,,,○,259,,809,0,809,○,343,,749,0,749,,,,,,,,,,,,,○,125,,951,0,951,,,,,,,,,,,,,20200121
1950,（株）中嶋造園土木,中嶋　和敏,愛知県名古屋市中区栄３－１２－６,11-02815,D,2266,,727,0,727,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,120,,942,0,942,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20200121
1951,（株）中島工業,中島　佑輝,北海道岩見沢市上幌向町５５９－９,22-00233,D,2778,,601,0,601,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,582,,634,0,634,C,1536,,649,0,649,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20200121
1952,中島興業（株）,中島　正浩,北海道中川郡豊頃町農野牛２４,28-00567,D,1594,,860,0,860,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20200121
1953,（株）ナカセン,鈴木　喜亮,秋田県大仙市長野字柳田６９－１,11-01222,D,1431,,915,0,915,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,118,,960,0,960,,,,,,,,,,,,,,,,,,,,,,,,,○,668,,920,0,920,,,,,,,20200121
1954,（株）中田建機,中田　尊徳,北海道斜里郡斜里町字豊倉６７,29-00407,D,1494,,895,0,895,,,,,,,B,1109,,672,0,672,,,,,,,○,392,,739,0,739,○,288,,715,0,715,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,1559,,743,0,743,,,,,,,20200121
1955,（有）中田建設,澤田　栄美男,北海道紋別市幸町７－３－２６,29-00439,D,1692,,833,0,833,,,,,,,B,942,,704,0,704,,,,,,,,,,,,,,,,,,,,,,,,,C,978,,764,0,764,,,,,,,,,,,,,○,481,,708,0,708,,,,,,,,,,,,,,,,,,,○,1405,,765,0,765,○,490,,702,0,702,20200121
1956,中大開発興業（株）,森岡　勲,北海道札幌市豊平区月寒東４条１６－４－２５,21-01804,D,1441,,911,0,911,,,,,,,B,623,,761,0,761,,,,,,,,,,,,,,,,,,,,,,,,,C,793,,806,0,806,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20200121
1957,ナカダ産業（株）,蓑川　的人,静岡県島田市金谷東２－１０４６,11-03815,D,1319,,969,0,969,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,302,,875,0,875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,1017,,832,0,832,,,,,,,20200121
1958,中西建設（株）,中西　琢也,奈良県奈良市古市町大塚１３２８,11-03459,D,1311,,974,0,974,C,625,,938,0,938,B,327,,888,0,888,,,,,,,,,,,,,,,,,,,,,,,,,C,1264,,710,0,710,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20200121
1959,（株）中野組,中野　壮一郎,北海道函館市新川町１７－８,23-00041,D,2658,,646,0,646,D,1349,,760,0,760,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20200121
1960,（株）中野事業所,村田　順子,北海道北斗市中央２－６－３,23-00468,D,2299,,721,0,721,,,,,,,B,1235,,634,0,634,,,,,,,,,,,,,,,,,,,,,,,,,C,1645,,605,0,605,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,2020,,657,0,657,○,1233,,600,0,600,20200121
1961,中原建設（株）,中原　芳宏,北海道苫小牧市澄川町４―５―２４,26-00394,D,1410,,924,0,924,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20200121
1962,中林建設（株）,中林　浩之,大阪府大阪市浪速区大国２－１－１９,11-01685,D,958,,1172,0,1172,C,316,,1145,0,1145,B,528,,791,0,791,○,336,,797,0,797,○,129,,951,0,951,○,313,,701,0,701,○,505,,701,0,701,,,,,,,C,1038,,701,0,701,○,470,,701,0,701,,,,,,,○,120,,701,0,701,,,,,,,○,131,,945,0,945,○,602,,945,0,945,○,501,,701,0,701,20200121
