,firm_name,ceo_name,firm_address,firm_id,civilengineering_qualification,civilengineering_rank,civilengineering_exception,civilengineering_financial_score,civilengineering_technical_score,civilengineering_total_score,builiding_qualification,builiding_rank,builiding_exception,builiding_financial_score,builiding_technical_score,builiding_total_score,asphalt_qualification,asphalt_rank,asphalt_exception,asphalt_financial_score,asphalt_technical_score,asphalt_total_score,bridge_qualification,bridge_rank,bridge_exception,bridge_financial_score,bridge_technical_score,bridge_total_score,prestressed_qualification,prestressed_rank,prestressed_exception,prestressed_financial_score,prestressed_technical_score,prestressed_total_score,dredging_qualification,dredging_rank,dredging_exception,dredging_financial_score,dredging_technical_score,dredging_total_score,machinery_qualification,machinery_rank,machinery_exception,machinery_financial_score,machinery_technical_score,machinery_total_score,pipe_qualification,pipe_rank,pipe_exception,pipe_financial_score,pipe_technical_score,pipe_total_score,electricity_qualification,electricity_rank,electricity_exception,electricity_financial_score,electricity_technical_score,electricity_total_score,painting_qualification,painting_rank,painting_exception,painting_financial_score,painting_technical_score,painting_total_score,landscaping_qualification,landscaping_rank,landscaping_exception,landscaping_financial_score,landscaping_technical_score,landscaping_total_score,waterproof_qualification,waterproof_rank,waterproof_exception,waterproof_financial_score,waterproof_technical_score,waterproof_total_score,grout_qualification,grout_rank,grout_exception,grout_financial_score,grout_technical_score,grout_total_score,well_qualification,well_rank,well_exception,well_financial_score,well_technical_score,well_total_score,maintenance_qualification,maintenance_rank,maintenance_exception,maintenance_financial_score,maintenance_technical_score,maintenance_total_score,others_qualification,others_rank,others_exception,others_financial_score,others_technical_score,others_total_score,date
1827,（株）マルヨ産業,瀬下　正寿,北海道足寄郡足寄町北２条３－７,28-00152,D,2000,,774,0,774,,,,,,,,,,,,,○,475,,706,0,706,○,412,,726,0,726,,,,,,,,,,,,,C,677,,837,0,837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,327,,741,0,741,○,1505,,741,0,741,,,,,,,20210521
1828,（株）丸和青山工業,青山　高士,北海道札幌市東区中沼西１条１丁目３－５,21-01078,D,1465,,913,0,913,C,800,,885,0,885,B,932,,706,0,706,○,374,,774,0,774,○,367,,774,0,774,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,1288,,774,0,774,,,,,,,20210521
1829,（株）円輪建設,松永　浩幸,北海道北見市端野町三区４４９－２,29-00153,D,1723,,829,0,829,C,786,,890,0,890,B,159,,909,212,1121,,,,,,,,,,,,,,,,,,,○,482,,717,0,717,C,1382,,689,0,689,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,631,,926,0,926,,,,,,,20210521
1830,丸和信和建設（株）,田村　正範,北海道標津郡標津町字川北６３－５,27-00229,D,2457,,682,0,682,C,643,,932,0,932,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20210521
1831,（株）三浦建設,畑下　榮子,北海道広尾郡広尾町公園通南４－１２,28-00327,D,1024,,766,398,1164,D,1648,,692,0,692,B,1157,,660,0,660,,,,,,,○,456,,681,0,681,,,,,,,,,,,,,C,1482,,663,0,663,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,1736,,704,0,704,,,,,,,20210521
1832,（株）三浦興産,三浦　昌安,北海道日高郡新ひだか町三石本桐１９３－８,26-00961,D,1930,,788,0,788,D,1072,,821,0,821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,1437,,751,0,751,,,,,,,20210521
1833,三浦造園（株）,林　普二,北海道苫小牧市桜木町２－２４－１２,26-00248,D,1991,,775,0,775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,270,,777,0,777,,,,,,,,,,,,,,,,,,,○,1666,,716,0,716,,,,,,,20210521
1834,三浦緑化土木（株）,田中　俊章,北海道札幌市北区篠路町上篠路２７５－４,21-02873,D,2796,,530,0,530,,,,,,,B,1361,,481,0,481,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,653,,496,0,496,,,,,,,,,,,,,,,,,,,○,2256,,482,0,482,,,,,,,20210521
1835,御影建設工業（株）,長谷川　弘,北海道上川郡清水町字御影南１線５９,28-00552,D,1723,,829,0,829,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20210521
1836,三方設備工業（株）,田中　洋光,北海道函館市富岡町２－４９－１４,23-00511,D,2473,,678,0,678,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B,424,,928,0,928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20210521
1837,（株）三上工務店,三上　健次,北海道札幌市中央区南２２条西７－１－７,21-01389,D,1891,,795,0,795,C,774,,894,0,894,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,491,,701,0,701,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20210521
1838,（株）三上土建工業,米内　勇,北海道北広島市大曲４６２,21-02751,D,2095,,753,0,753,D,1807,,635,0,635,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,2041,,635,0,635,,,,,,,20210521
1839,三嶋建設（株）,三嶋　義孝,北海道日高郡新ひだか町静内高砂町１－３－３４,26-00231,D,2165,,740,0,740,D,989,,839,0,839,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,550,,677,0,677,,,,,,,,,,,,,,,,,,,,,,,,,○,1700,,711,0,711,,,,,,,20210521
1840,水島建設工業（株）,好川　章,北海道砂川市西１条北２１－１－１,22-00578,D,1125,,821,287,1108,B,97,,965,666,1631,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,1288,,774,0,774,,,,,,,20210521
1841,水島道路（株）,水島　幸弘,北海道亀田郡七飯町大川１０－３１７－１０,23-00609,D,1169,,764,319,1083,,,,,,,B,211,,837,187,1024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20210521
1842,水島臨海興業（株）,中原　勝,岡山県倉敷市神田４－１０－１５,11-05224,D,1682,,843,0,843,,,,,,,B,424,,830,0,830,○,492,,695,0,695,○,427,,714,0,714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,331,,738,0,738,○,1520,,738,0,738,,,,,,,20210521
1843,（株）ミズタエンジニアリング,水田　孝志,北海道士別市東八条北４－４３６－９１,25-00819,D,1260,,683,342,1025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20210521
1844,（株）水谷組,水谷　圭太,北海道札幌市中央区南２９条西１１丁目４－１０,21-01312,D,1550,,882,0,882,D,1435,,741,0,741,B,476,,809,0,809,,,,,,,,,,,,,,,,,,,,,,,,,C,705,,828,0,828,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,1162,,795,0,795,,,,,,,20210521
1845,（株）水谷内建設工業,水谷内　紀宏,北海道小樽市緑２－２７－４,24-00262,D,1147,,801,296,1097,D,1670,,687,0,687,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C,1577,,629,0,629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,1691,,712,0,712,,,,,,,20210521
1846,（株）溝上建装,溝上　元規,長崎県諫早市多良見町囲２５５番地１５,11-03505,D,1582,,870,0,870,C,778,,893,0,893,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,298,,796,0,796,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20210521
1847,みぞぐち事業（株）,大西　淳,北海道函館市西桔梗町５８９番地４４,23-00665,D,1472,,911,0,911,D,1222,,791,0,791,,,,,,,,,,,,,,,,,,,,,,,,,○,427,,756,0,756,C,1152,,730,0,730,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20210521
1848,（株）三田運輸,三田　正夫,北海道岩内郡岩内町字相生２４８－１１,24-00466,D,2657,,631,0,631,D,1839,,623,0,623,B,1348,,541,0,541,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,2164,,580,0,580,,,,,,,20210521
1849,（株）三井Ｅ＆Ｓマシナリー,高橋　岳之,東京都中央区築地５－６－４,11-05279,D,1274,,1018,0,1018,,,,,,,,,,,,,○,130,,1028,0,1028,,,,,,,,,,,,,○,62,,1391,0,1391,,,,,,,B,418,,1058,0,1058,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20210521
1850,三井建機工業（株）,三井　真弓,北海道千歳市清流１－３－１２,22-00906,D,1597,,866,0,866,,,,,,,B,476,,809,0,809,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,1305,,772,0,772,,,,,,,20210521
1851,三井住友建設鉄構エンジニアリング（株）,徳田　紳二,千葉県千葉市美浜区中瀬２－６－１　ＷＢＧマリブイースト棟２９階,11-00875,D,1407,,942,0,942,,,,,,,,,,,,,○,19,,1311,459,1770,○,138,,942,0,942,,,,,,,,,,,,,,,,,,,,,,,,,○,445,,718,0,718,,,,,,,,,,,,,,,,,,,,,,,,,○,584,,942,0,942,,,,,,,20210521
1852,三菱重工機械システム（株）,池田　直昭,兵庫県神戸市兵庫区和田崎町１－１－１,11-04718,D,1186,,1067,0,1067,B,232,,1261,0,1261,,,,,,,○,111,,1060,0,1060,,,,,,,,,,,,,○,42,,1546,0,1546,,,,,,,A,153,,1448,0,1448,○,61,,1133,0,1133,,,,,,,,,,,,,,,,,,,,,,,,,○,297,,1287,0,1287,,,,,,,20210521
1853,ミトミ工業（株）,藤田　勝也,北海道釧路市大町８－１－１２,27-00313,D,1222,,807,243,1050,,,,,,,B,140,,920,271,1191,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,1132,,800,0,800,,,,,,,20210521
1854,（有）みどり運輸,西谷　憲夫,北海道函館市西桔梗町８６３－１,23-00290,D,2605,,648,0,648,,,,,,,B,1320,,586,0,586,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,2006,,645,0,645,,,,,,,20210521
1855,（株）皆善工業,皆川　大善,北海道札幌市北区篠路８条２－６－２１,21-01432,D,1777,,818,0,818,D,1464,,736,0,736,B,1007,,692,0,692,,,,,,,,,,,,,,,,,,,,,,,,,C,1424,,680,0,680,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,1552,,734,0,734,,,,,,,20210521
1856,（有）ミナト,大森　実,北海道稚内市朝日６－７－１０,31-00271,D,2623,,643,0,643,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C,1668,,551,0,551,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,1971,,655,0,655,,,,,,,20210521
1857,ミナト工業（株）,渋屋　敬吉,北海道石狩市花畔３条１丁目１３８番地,22-01784,D,1578,,872,0,872,,,,,,,B,814,,726,0,726,,,,,,,,,,,,,,,,,,,,,,,,,C,1152,,730,0,730,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,1299,,773,0,773,,,,,,,20210521
1858,三益工業（株）,清野　昭夫,北海道札幌市豊平区平岸７条１５－１－５４,21-00600,D,1603,,865,0,865,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20210521
1859,宮浦興業（株）,宮浦　征宏,北海道札幌市南区藤野３条３－６－７,21-01597,D,1523,,893,0,893,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C,1120,,736,0,736,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,1274,,777,0,777,,,,,,,20210521
1860,（有）宮丘運輸,上　正人,北海道岩内郡岩内町字東山２０－１,24-00293,D,1668,,847,0,847,D,1087,,817,0,817,B,947,,702,0,702,○,374,,774,0,774,○,369,,773,0,773,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,294,,779,0,779,○,1255,,779,0,779,,,,,,,20210521
1861,（株）ミヤケン,宮田　清彦,北海道苫小牧市澄川町８－１－９,26-00105,D,1732,,827,0,827,,,,,,,B,561,,779,0,779,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,1981,,652,0,652,,,,,,,20210521
1862,（有）宮下配管工業所,明上　肇司,北海道函館市東山町１４３－１５８,23-00984,D,2583,,654,0,654,,,,,,,B,1290,,610,0,610,,,,,,,,,,,,,,,,,,,,,,,,,C,1184,,725,0,725,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,2095,,615,0,615,,,,,,,20210521
1863,ミヤジマ技研（株）,宮島　武宏,長野県上田市下之郷２４８,11-05576,D,2367,,701,0,701,D,1362,,760,0,760,B,1029,,688,0,688,,,,,,,,,,,,,,,,,,,○,332,,856,0,856,B,429,,924,0,924,,,,,,,○,508,,696,0,696,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20210521
1864,雅建装（株）,篠田　雅之,北海道札幌市豊平区西岡２条５丁目２番１９号,21-02428,D,2394,,696,0,696,D,1054,,824,0,824,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,474,,706,0,706,,,,,,,○,142,,682,0,682,,,,,,,,,,,,,,,,,,,,,,,,,20210521
1865,雅シビルアーキ（株）,泉　雅輝,北海道札幌市豊平区美園１条３－１－１,21-03032,D,2821,,472,0,472,D,1935,,490,0,490,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,2260,,472,0,472,,,,,,,20210521
1866,宮前建業（株）,宮前　伸一郎,北海道小樽市桜５－２０－２８,24-00212,D,1957,,784,0,784,D,1634,,697,0,697,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,1761,,699,0,699,,,,,,,20210521
1867,（株）宮間工業,宮間　啓好,北海道河西郡芽室町東１条５－９,28-00176,D,1697,,837,0,837,,,,,,,B,1076,,679,0,679,,,,,,,,,,,,,,,,,,,,,,,,,C,687,,833,0,833,,,,,,,,,,,,,○,548,,673,0,673,,,,,,,,,,,,,,,,,,,○,1278,,776,0,776,,,,,,,20210521
1868,三好建設工業（株）,三好　博己,北海道函館市川上町５６３,23-00092,D,1142,,804,295,1099,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,1056,,811,0,811,,,,,,,20210521
1869,（株）みらい・コンテック,須藤　伸之,北海道札幌市厚別区厚別北１条１－６－２０,21-02110,D,1373,,958,0,958,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20210521
1870,（株）向井設備,向井　直人,北海道北見市田端町７１－８８,29-00726,D,2141,,745,0,745,,,,,,,,,,,,,○,478,,704,0,704,○,396,,743,0,743,,,,,,,,,,,,,B,475,,900,0,900,,,,,,,,,,,,,○,479,,703,0,703,,,,,,,,,,,,,○,325,,743,0,743,○,1491,,743,0,743,,,,,,,20210521
1871,陸奥造園土木（株）,高田　浩樹,北海道河西郡芽室町東芽室南２線１４－１３,28-00448,D,2805,,515,0,515,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,623,,601,0,601,,,,,,,,,,,,,,,,,,,○,2239,,515,0,515,,,,,,,20210521
1872,むつみ造園土木（株）,佐々木　創太,秋田県秋田市山王五丁目１３－３,11-04430,D,1234,,1042,0,1042,D,1024,,831,0,831,B,427,,828,0,828,,,,,,,,,,,,,,,,,,,,,,,,,C,728,,822,0,822,,,,,,,,,,,,,○,91,,1018,0,1018,,,,,,,,,,,,,,,,,,,○,700,,898,0,898,,,,,,,20210521
1873,武藤建設（株）,武藤　剛,長崎県長崎市浜口町１４－１０,11-02145,D,1295,,1004,0,1004,C,630,,936,0,936,B,909,,711,0,711,,,,,,,○,302,,824,0,824,,,,,,,,,,,,,C,876,,788,0,788,C,1027,,717,0,717,,,,,,,○,455,,711,0,711,,,,,,,,,,,,,○,228,,868,0,868,○,803,,868,0,868,,,,,,,20210521
1874,ムトウ建設工業（株）,武藤　征一,北海道札幌市白石区本郷通１３－南４－２７,21-01885,D,1655,,850,0,850,C,710,,914,0,914,B,770,,734,0,734,,,,,,,,,,,,,,,,,,,,,,,,,B,543,,879,0,879,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,912,,840,0,840,,,,,,,20210521
1875,ムトウ工業（株）,武藤　敏行,北海道広尾郡広尾町紅葉通南２－８－３,28-00991,D,1137,,661,440,1101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20210521
1876,（株）宗田建設,宗田　哲弥,北海道旭川市旭町２条１－９－２０１,25-00302,D,2362,,702,0,702,D,1844,,619,0,619,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,633,,589,0,589,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20210521
1877,村井電気（株）,村井　十三雄,京都府宇治市五ヶ庄戸ノ内２１－８,11-03421,D,2176,,738,0,738,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B,494,,980,0,980,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,658,,912,0,912,,,,,,,20210521
1878,村越建設工業（株）,村越　裕一,福島県須賀川市吉美根字土橋３９６,11-05268,D,2234,,725,0,725,,,,,,,B,1067,,681,0,681,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,606,,624,0,624,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20210521
1879,（株）村田組,村田　英二,北海道北見市川東３６０ー２,29-00272,D,1429,,930,0,930,C,800,,885,0,885,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,402,,725,0,725,,,,,,,,,,,,,,,,,,,○,956,,831,0,831,,,,,,,20210521
1880,村田建設工業（株）,村田　節夫,北海道帯広市西２４条北１－３－３１,28-00282,D,2146,,744,0,744,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,1824,,687,0,687,,,,,,,20210521
1881,（株）村中,村松　忠和,兵庫県西宮市津門飯田町４－１７,11-02945,D,1695,,838,0,838,D,1778,,647,0,647,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,1405,,756,0,756,,,,,,,20210521
1882,村中建設（株）,村中　昌弘,福井県福井市日之出３－２－１,11-04394,D,1342,,977,0,977,B,183,,1353,0,1353,B,543,,787,0,787,○,150,,977,0,977,○,124,,977,0,977,,,,,,,○,407,,772,0,772,C,736,,819,0,819,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,119,,977,0,977,○,512,,977,0,977,,,,,,,20210521
1883,（株）ムラヤマ,矢倉　俊彦,東京都江東区豊洲３－２－２４,11-03321,D,1353,,971,0,971,B,228,,1267,0,1267,,,,,,,,,,,,,,,,,,,,,,,,,○,224,,1003,0,1003,,,,,,,,,,,,,,,,,,,○,156,,896,0,896,,,,,,,,,,,,,,,,,,,○,779,,876,0,876,,,,,,,20210521
1884,（有）村山工作所,村山　弘志,北海道函館市石川町９２－１３,23-00471,D,2820,,474,0,474,C,524,,529,458,987,,,,,,,,,,,,,,,,,,,,,,,,,○,610,,497,0,497,,,,,,,,,,,,,○,674,,468,0,468,,,,,,,,,,,,,,,,,,,,,,,,,○,2259,,475,0,475,,,,,,,20210521
1885,（株）室組,室　敏史,北海道滝川市明神町４－８－１１,22-00079,D,1210,,691,363,1054,,,,,,,B,1309,,598,0,598,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,2078,,623,0,623,,,,,,,20210521
1886,室蘭清掃（株）,伊藤　祥江,北海道室蘭市日の出町２－３４－５,26-00824,D,2636,,641,0,641,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,2067,,625,0,625,,,,,,,20210521
1887,室蘭舗道建設（株）,佐藤　賢次,北海道室蘭市東町２－１５－５,26-00098,D,1166,,797,289,1086,,,,,,,B,164,,806,294,1100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,342,,727,0,727,○,1600,,727,0,727,,,,,,,20210521
1888,（株）明翔,橋本　隆,北海道札幌市東区北十五条東十八丁目三番十五号,21-02686,D,1701,,836,0,836,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20210521
1889,明星工業（株）,大谷　壽輝,大阪府大阪市西区京町堀１－８－５　明星ビル,11-02848,D,1325,,989,0,989,C,360,,1105,0,1105,,,,,,,,,,,,,,,,,,,,,,,,,○,178,,1089,0,1089,A,65,,1442,0,1442,,,,,,,○,104,,1007,0,1007,,,,,,,,,,,,,,,,,,,,,,,,,○,355,,1170,0,1170,,,,,,,20210521
1890,（株）明優,福田　博明,北海道亀田郡七飯町字上藤城３４１ー９,23-00884,D,2081,,758,0,758,D,1481,,731,0,731,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C,1564,,638,0,638,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20210521
1891,明和工業（株）,関根　聡史,新潟県新潟市西蒲区打越１３５－１,11-02603,D,1516,,895,0,895,,,,,,,,,,,,,○,108,,1062,0,1062,,,,,,,,,,,,,○,201,,1056,0,1056,B,307,,1005,0,1005,B,555,,936,0,936,○,386,,745,0,745,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20210521
1892,（株）メビウス,佐藤　茂,北海道札幌市清田区北野２条２－１９－６４,21-02733,D,2547,,663,0,663,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,2138,,594,0,594,,,,,,,20210521
1893,（株）女満別建設,櫻庭　聡,北海道網走郡大空町女満別西３条２－６－９,29-00305,D,2684,,619,0,619,,,,,,,,,,,,,○,580,,566,0,566,,,,,,,○,401,,544,0,544,,,,,,,C,1670,,544,0,544,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,2183,,568,0,568,,,,,,,20210521
1894,（株）モリ,森　美樹,北海道苫小牧市字植苗１４０－７,26-00335,D,1822,,810,0,810,D,1733,,667,0,667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,32,,806,499,1305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20210521
1895,（株）森岡組,川田　昌宏,奈良県五條市住川町９１－５,11-03458,D,1262,,1024,0,1024,,,,,,,B,410,,838,0,838,,,,,,,,,,,,,,,,,,,,,,,,,B,532,,881,0,881,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20210521
1896,森崎重機（株）,森崎　佳旺,北海道北広島市中央３－８－４　三和ビル,22-00513,D,2267,,719,0,719,D,1067,,822,0,822,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,1736,,704,0,704,,,,,,,20210521
1897,（株）森崎組,森崎　英典,北海道天塩郡幌延町字問寒別３８番地,30-00075,D,1896,,794,0,794,B,187,,752,589,1341,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C,1495,,658,0,658,,,,,,,○,589,,649,0,649,,,,,,,○,168,,649,0,649,,,,,,,,,,,,,○,1614,,725,0,725,,,,,,,20210521
1898,（有）森島緑成園,森島　徳夫,北海道札幌市清田区清田９条３ー１６－１９,21-01548,D,2555,,660,0,660,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,276,,774,0,774,,,,,,,,,,,,,,,,,,,○,1953,,658,0,658,,,,,,,20210521
1899,（株）森商会,森　光治,神奈川県川崎市川崎区白石町５－４,11-03340,D,2613,,646,0,646,D,1775,,648,0,648,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20210521
1900,（株）森設備,堀田　了司,北海道札幌市中央区南１５条西１６－１－４０,21-01175,D,2555,,660,0,660,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C,799,,806,0,806,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20210521
1901,森設備工業（株）,森　賢伸,北海道帯広市西１９条北１－１－１,28-00015,D,2583,,654,0,654,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B,593,,865,0,865,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20210521
1902,（株）森造園,森　正光,北海道札幌市豊平区月寒東２条２０丁目８－５,21-01218,D,2105,,751,0,751,,,,,,,B,650,,756,0,756,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,158,,894,0,894,,,,,,,,,,,,,,,,,,,○,1437,,751,0,751,,,,,,,20210521
1903,（株）森造園土木,斉藤　靖,北海道札幌市南区石山二条９－５－７,21-00926,D,2111,,750,0,750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,208,,821,0,821,,,,,,,,,,,,,,,,,,,○,1540,,735,0,735,,,,,,,20210521
1904,（株）森田鉄工所,森田　昌明,埼玉県幸手市上吉羽２１００－３３,11-00467,D,2596,,651,0,651,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,287,,903,0,903,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20210521
