,firm_name,ceo_name,firm_address,firm_id,civilengineering_qualification,civilengineering_rank,civilengineering_exception,civilengineering_financial_score,civilengineering_technical_score,civilengineering_total_score,builiding_qualification,builiding_rank,builiding_exception,builiding_financial_score,builiding_technical_score,builiding_total_score,asphalt_qualification,asphalt_rank,asphalt_exception,asphalt_financial_score,asphalt_technical_score,asphalt_total_score,bridge_qualification,bridge_rank,bridge_exception,bridge_financial_score,bridge_technical_score,bridge_total_score,prestressed_qualification,prestressed_rank,prestressed_exception,prestressed_financial_score,prestressed_technical_score,prestressed_total_score,dredging_qualification,dredging_rank,dredging_exception,dredging_financial_score,dredging_technical_score,dredging_total_score,machinery_qualification,machinery_rank,machinery_exception,machinery_financial_score,machinery_technical_score,machinery_total_score,pipe_qualification,pipe_rank,pipe_exception,pipe_financial_score,pipe_technical_score,pipe_total_score,electricity_qualification,electricity_rank,electricity_exception,electricity_financial_score,electricity_technical_score,electricity_total_score,painting_qualification,painting_rank,painting_exception,painting_financial_score,painting_technical_score,painting_total_score,landscaping_qualification,landscaping_rank,landscaping_exception,landscaping_financial_score,landscaping_technical_score,landscaping_total_score,waterproof_qualification,waterproof_rank,waterproof_exception,waterproof_financial_score,waterproof_technical_score,waterproof_total_score,grout_qualification,grout_rank,grout_exception,grout_financial_score,grout_technical_score,grout_total_score,well_qualification,well_rank,well_exception,well_financial_score,well_technical_score,well_total_score,maintenance_qualification,maintenance_rank,maintenance_exception,maintenance_financial_score,maintenance_technical_score,maintenance_total_score,others_qualification,others_rank,others_exception,others_financial_score,others_technical_score,others_total_score,date
2508,大東工業（株）,飯島　裕幸,北海道札幌市中央区北四条西２７－１－５,21-00629,D,940,,1179,0,1179,,,,,,,B,332,,884,0,884,,,,,,,,,,,,,,,,,,,,,,,,,B,448,,907,0,907,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,10,,1103,844,1947,○,48,,787,0,787,20191223
2509,大同建設（株）,山本　憲一郎,福岡県北九州市小倉北区重住３－１０－１５,11-05235,D,2405,,702,0,702,C,451,,1031,0,1031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20191223
2510,大同工業（株）,板井　進,北海道釧路市鳥取大通３－２１－２７,27-00076,D,2398,,703,0,703,D,1411,,748,0,748,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,15,,960,821,1781,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,364,,684,0,684,,,,,,,,,,,,,20191223
2511,第二建設（株）,入江　健太郎,岡山県岡山市北区大和町１－１－３０,11-01498,D,1384,,937,0,937,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20191223
2512,（株）第二工業,佐藤　幸斎,北海道上川郡美瑛町字美瑛原野５線,25-00460,D,2696,,628,0,628,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,2229,,566,0,566,,,,,,,20191223
2513,（株）大松,高橋　大助,宮城県仙台市宮城野区鶴ケ谷東２－３５－１５,11-05122,D,1921,,790,0,790,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20191223
2514,（株）ダイヤコンサルタント,野口　泰彦,東京都千代田区三番町６－３,11-00027,D,2018,,772,0,772,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20191223
2515,大雄建設（株）,結城　伸浩,北海道札幌市白石区北郷５条１０－４－３０,21-02109,D,1950,,785,0,785,C,672,,918,0,918,B,926,,706,0,706,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,1562,,742,0,742,○,626,,691,0,691,20191223
2516,大和開発工業（株）,早坂　元樹,北海道札幌市北区新琴似町１００６－４,21-02546,D,1057,,810,305,1115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,195,,827,18,845,,,,,,,,,,,,,,,,,,,○,1553,,744,0,744,○,589,,694,0,694,20191223
2517,大和技建（株）,吉田　稔,北海道札幌市東区北２６条東１４丁目１－１,21-00586,D,1496,,893,0,893,C,642,,930,0,930,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C,900,,781,0,781,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,1095,,817,0,817,○,405,,711,0,711,20191223
2518,大和建設（株）,久禮　勝彦,大阪府岸和田市尾生町５２３－２,11-05371,D,1396,,930,0,930,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20191223
2519,大輪興業（株）,大路　英樹,北海道雨竜郡北竜町字和５４ー１,22-00151,D,2636,,652,0,652,D,1849,,614,0,614,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,2124,,615,0,615,○,1300,,576,0,576,20191223
2520,大和電設工業（株）,遠原　秀基,宮城県仙台市青葉区大町２－５－１,11-01191,D,989,,1154,0,1154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B,224,,1285,0,1285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20191223
2521,大和塗装（株）,望月　勇郎,神奈川県川崎市幸区小向町１６－７,11-01947,D,2719,,620,0,620,D,1649,,693,0,693,,,,,,,○,560,,620,0,620,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,308,,773,0,773,,,,,,,○,164,,658,0,658,,,,,,,,,,,,,○,1883,,687,0,687,,,,,,,20191223
2522,大和リース（株）,森田　俊作,大阪府大阪市中央区農人橋２－１－３６,11-00582,D,972,,1165,0,1165,B,51,,1836,0,1836,B,251,,960,0,960,○,108,,1065,0,1065,○,68,,1165,0,1165,○,98,,960,0,960,,,,,,,B,224,,1095,0,1095,B,358,,1093,0,1093,○,118,,960,0,960,○,82,,1041,0,1041,○,22,,960,0,960,,,,,,,○,60,,1165,0,1165,,,,,,,,,,,,,20191223
2523,（有）伊達松盛園,岡山　正人,北海道伊達市上長和町１９８－８,26-00207,D,2811,,581,0,581,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,672,,560,0,560,,,,,,,,,,,,,,,,,,,○,2249,,549,0,549,,,,,,,20191223
2524,（株）ダムドレ,佐藤　ツトム,東京都中央区八丁堀３－２２－１１,11-03291,D,2899,,369,0,369,,,,,,,,,,,,,,,,,,,,,,,,,○,424,,454,0,454,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20191223
2525,地域環境開発（同）,松本　秀夫,東京都文京区湯島４－１－１３　ルネ湯島ビル３０１号,11-04041,D,949,,1175,0,1175,B,293,,1169,0,1169,B,388,,849,0,849,○,139,,1007,0,1007,○,199,,885,0,885,○,413,,563,0,563,○,343,,837,0,837,B,400,,927,0,927,,,,,,,○,623,,563,0,563,○,665,,577,0,577,○,202,,563,0,563,,,,,,,,,,,,,○,627,,934,0,934,,,,,,,20191223
2526,地崎道路（株）,渡邊　誠司,東京都港区港南２－１３－３１,11-00092,D,1238,,1014,0,1014,,,,,,,A,16,,1185,1015,2200,,,,,,,,,,,,,,,,,,,,,,,,,B,549,,871,0,871,,,,,,,,,,,,,○,421,,722,0,722,,,,,,,,,,,,,,,,,,,○,608,,944,0,944,○,746,,678,0,678,20191223
2527,（株）千田建設工業,千田　春雄,北海道中川郡本別町新町２４－６,28-00870,D,1060,,758,355,1113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20191223
2528,千歳建設（株）,藤川　俊一,北海道千歳市流通１‐３‐１,22-00895,D,1203,,1035,0,1035,C,493,,1006,0,1006,B,122,,1003,293,1296,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,149,,961,606,1567,○,153,,747,0,747,20191223
2529,千歳市環境整備事業（同）,山田　耕作,北海道千歳市上長都１０５７－７,22-01580,D,1783,,814,0,814,,,,,,,B,416,,836,0,836,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,505,,687,0,687,○,289,,770,0,770,,,,,,,,,,,,,,,,,,,○,853,,868,0,868,○,289,,724,0,724,20191223
2530,千歳林業（株）,栃木　幸広,北海道虻田郡倶知安町字琴平１５２－２７,24-00301,D,2204,,738,0,738,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,652,,603,0,603,,,,,,,,,,,,,,,,,,,○,2040,,651,0,651,○,1291,,580,0,580,20191223
2531,（株）千葉建設,高橋　好男,北海道帯広市西２４条北２－５－７８,28-00545,D,1558,,870,0,870,,,,,,,B,841,,720,0,720,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,1431,,761,0,761,,,,,,,20191223
2532,千葉建設（株）,千葉　晋,北海道北見市東相内町３２６－２２,29-00345,D,2230,,733,0,733,D,1278,,773,0,773,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,1835,,697,0,697,○,934,,655,0,655,20191223
2533,（株）千葉舗装工業,千葉　豊,北海道函館市陣川町１１０－３７,23-00429,D,2036,,769,0,769,,,,,,,B,174,,908,197,1105,,,,,,,,,,,,,,,,,,,,,,,,,C,737,,822,0,822,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,1087,,818,0,818,○,490,,702,0,702,20191223
2534,忠榮産業（株）,道見　忠範,北海道留萌市船場町１－２,30-00178,D,2422,,698,0,698,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,663,,583,0,583,,,,,,,,,,,,,,,,,,,○,2034,,653,0,653,○,1283,,583,0,583,20191223
2535,中央開発（株）,瀬古　一郎,東京都新宿区西早稲田３－１３－５,11-00627,D,1367,,943,0,943,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,45,,800,0,800,,,,,,,,,,,,,,,,,,,20191223
2536,中央建設（株）,赤羽　眞如,千葉県木更津市吾妻２－７－２０,11-04030,D,1825,,807,0,807,,,,,,,B,577,,774,0,774,○,494,,685,0,685,○,441,,685,0,685,○,396,,611,0,611,,,,,,,,,,,,,,,,,,,,,,,,,○,645,,611,0,611,,,,,,,,,,,,,,,,,,,○,1821,,699,0,699,○,1187,,611,0,611,20191223
2537,（株）中央コーポレーション,佐々木　史昭,岩手県花巻市東宮野目１１－５,11-04737,D,1353,,950,0,950,C,449,,1035,0,1035,,,,,,,○,103,,1075,0,1075,,,,,,,,,,,,,○,180,,1088,0,1088,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20191223
2538,（株）中央製作所,舘岡　久幸,北海道紋別市南が丘町８－６－１,29-00104,D,2242,,730,0,730,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,554,,658,0,658,B,476,,893,0,893,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20191223
2539,（株）中央造園,森本　康児,北海道千歳市朝日町４－２５,22-02808,D,1658,,843,0,843,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,161,,890,0,890,,,,,,,,,,,,,,,,,,,○,1286,,785,0,785,,,,,,,20191223
2540,中央舗装工業（株）,上島　修一,北海道函館市中道１－３０－２５,23-00994,D,2839,,562,0,562,,,,,,,B,1317,,582,0,582,,,,,,,○,493,,546,0,546,,,,,,,,,,,,,C,1709,,526,0,526,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,2253,,546,0,546,○,1386,,526,0,526,20191223
2541,中外道路（株）,村井　正己,兵庫県芦屋市岩園町２２－３７,11-01752,D,1295,,981,0,981,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,1200,,799,0,799,,,,,,,20191223
2542,（株）中京スポーツ施設,川岸　信一,愛知県尾張旭市狩宿新町２－２７,11-05367,D,1134,,1072,0,1072,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20191223
2543,中部地質（株）,能島　利一,石川県金沢市森戸１－２２８,11-01969,D,2350,,710,0,710,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,64,,721,0,721,,,,,,,,,,,,,,,,,,,20191223
2544,中立工業（株）,北森　正明,北海道札幌市西区福井４９５－１,21-01729,D,1888,,796,0,796,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C,1214,,720,0,720,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,1460,,757,0,757,○,1105,,627,0,627,20191223
2545,（株）チュウブ,小柴　雅央,鳥取県東伯郡琴浦町大字逢束１０６１－６,11-04069,D,1206,,1034,0,1034,C,711,,905,0,905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,93,,1027,0,1027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20191223
2546,長永スポーツ工業（株）,長谷川　信,東京都世田谷区岡本３－２３－２６,11-04494,D,1213,,1027,0,1027,C,778,,890,0,890,B,299,,908,0,908,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,241,,799,0,799,,,,,,,,,,,,,,,,,,,,,,,,,○,810,,672,0,672,20191223
2547,（株）長栄通建,村山　一十四,北海道札幌市西区八軒１０条西１２－２－５８,21-02789,D,1928,,789,0,789,,,,,,,B,1247,,626,0,626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C,1115,,658,0,658,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20191223
2548,（株）千代田テクノル,細田　敏和,東京都文京区湯島１－７－１２,11-03794,D,1667,,840,0,840,C,884,,862,0,862,,,,,,,,,,,,,,,,,,,,,,,,,○,188,,1072,0,1072,B,230,,1083,0,1083,B,794,,817,0,817,,,,,,,,,,,,,○,60,,798,0,798,,,,,,,,,,,,,○,639,,930,0,930,,,,,,,20191223
2549,（株）司組,小泉　隆,岩手県盛岡市本宮３－１０－２０,11-04424,D,1417,,920,0,920,C,670,,919,0,919,B,1027,,689,0,689,,,,,,,,,,,,,,,,,,,,,,,,,C,849,,792,0,792,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20191223
2550,（株）塚田設備工業,塚田　浩貴,北海道河東郡上士幌町字上士幌東２線２３５,28-00490,D,2491,,682,0,682,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B,590,,860,0,860,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20191223
2551,塚本商事機械（株）,塚本　正進,東京都中央区銀座４－２－１５,11-03305,D,1284,,991,0,991,D,974,,840,0,840,B,1043,,685,0,685,,,,,,,○,326,,806,0,806,,,,,,,○,284,,896,0,896,C,1125,,735,0,735,C,1062,,691,0,691,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20191223
2552,塚本重機（株）,藤井　利宣,北海道旭川市末広１条４－４－３６,25-00573,D,1426,,916,0,916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,803,,881,0,881,○,176,,742,0,742,20191223
2553,月島機械（株）,山田　和彦,東京都中央区晴海３－５－１,11-00712,D,1272,,997,0,997,C,524,,984,0,984,,,,,,,,,,,,,,,,,,,,,,,,,○,45,,1489,0,1489,A,124,,1291,0,1291,B,405,,1031,0,1031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20191223
2554,（株）辻広組,辻広　光男,福井県福井市江守中町８－１８,11-01808,D,1066,,1110,0,1110,,,,,,,B,175,,1102,0,1102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20191223
2555,（株）津田組,津田　一彦,北海道浦河郡浦河町字西幌別２７３－１１,26-00708,D,1035,,759,370,1129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C,1514,,655,0,655,,,,,,,,,,,,,○,612,,645,0,645,,,,,,,,,,,,,,,,,,,○,1828,,698,0,698,○,1011,,645,0,645,20191223
2556,土屋建設（株）,土屋　昌輝,北海道天塩郡幌延町字問寒別１２７,30-00205,D,1534,,879,0,879,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,913,,856,0,856,○,440,,706,0,706,20191223
2557,（株）土谷特殊農機具製作所,土谷　紀明,北海道帯広市西２１条北１－３－２,28-00581,D,1486,,896,0,896,C,529,,980,0,980,,,,,,,,,,,,,,,,,,,,,,,,,○,226,,994,0,994,B,575,,864,0,864,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20191223
2558,（株）筒渕建設,筒渕　正彬,北海道上川郡下川町西町７９,25-00605,D,2295,,721,0,721,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,1997,,661,0,661,○,1105,,627,0,627,20191223
2559,（株）勉建設,佐々木　学,北海道札幌市北区屯田６条１０－７－３０,21-02364,D,1404,,926,0,926,,,,,,,B,421,,832,0,832,,,,,,,,,,,,,,,,,,,,,,,,,C,723,,825,0,825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,1264,,788,0,788,○,779,,675,0,675,20191223
2560,（有）綱島重機,綱島　和良,北海道旭川市東旭川北１条４－６－８,25-00533,D,1754,,820,0,820,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,1767,,709,0,709,○,1054,,638,0,638,20191223
2561,（株）角田配管工業所,角田　尚敏,北海道二海郡八雲町出雲町２８,23-00521,D,2582,,665,0,665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C,924,,776,0,776,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,1982,,665,0,665,○,934,,655,0,655,20191223
2562,（株）ツバサ建業,松下　龍翼,大阪府大阪市西淀川区出来島３－１－１８,11-05324,D,1628,,850,0,850,D,1136,,804,0,804,,,,,,,○,377,,768,0,768,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,1392,,768,0,768,,,,,,,20191223
2563,ツバメ工業（株）,見崎　久資,北海道二海郡八雲町本町２２０－２,23-00065,D,1393,,932,0,932,,,,,,,A,37,,1058,872,1930,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,186,,917,578,1495,○,187,,741,0,741,20191223
2564,ツブラ建設（株）,螺良　弘志,北海道瀬棚郡今金町字今金３１３,23-00585,D,1640,,846,0,846,,,,,,,B,848,,719,0,719,,,,,,,,,,,,,,,,,,,,,,,,,C,1274,,708,0,708,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,1399,,766,0,766,○,640,,689,0,689,20191223
2565,（株）積田電業社,積田　優,埼玉県さいたま市浦和区針ヶ谷１－８－１８,11-05127,D,2646,,649,0,649,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B,459,,986,0,986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20191223
2566,（株）鶴川設備工業,小野沢　政巳,東京都町田市真光寺町１０１２番地６,11-04762,D,1483,,897,0,897,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B,319,,989,0,989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20191223
2567,（株）鶴吉畑山建設,鈴木　吉憲,北海道札幌市南区石山５８８－９,21-02753,D,2204,,738,0,738,D,1092,,813,0,813,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20191223
2568,ツルタ興業（株）,鶴田　博一,東京都練馬区平和台１－１４－１４,11-05284,D,2742,,614,0,614,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20191223
2569,（株）鶴間組,田中　毅,北海道旭川市６条通２－２４７１－５,25-00048,D,1792,,813,0,813,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,1760,,710,0,710,○,910,,658,0,658,20191223
2570,（株）鶴見製作所,辻本　治,大阪府大阪市鶴見区鶴見４－１６－４０,11-00456,D,1161,,1052,0,1052,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,12,,1403,735,2138,A,171,,1187,0,1187,B,325,,1142,0,1142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,286,,1318,0,1318,,,,,,,20191223
2571,（株）ＴＭＳ工業,加藤　勝,北海道札幌市東区伏古８条２－５－１９,21-02881,D,1524,,882,0,882,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20191223
2572,（株）ＴＫ・ワークス,瀧澤　肇,北海道苫小牧市三光町２－２０－１４,26-01074,D,1740,,823,0,823,,,,,,,B,866,,716,0,716,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20191223
2573,（株）ティー・ワイ,山内　俊男,北海道河西郡更別村字更別１９２－５２,28-00975,D,2751,,612,0,612,,,,,,,B,1321,,573,0,573,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,2160,,598,0,598,,,,,,,20191223
2574,（株）ＴＹＧ,山口　孝教,北海道帯広市西１９条南５－７－４,28-01013,D,2664,,641,0,641,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20191223
2575,（株）テクノグリーン,渡邊　順一,北海道札幌市西区山の手３条７－１－３,21-01332,D,2463,,688,0,688,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,2028,,655,0,655,,,,,,,20191223
2576,鉄電塗装（株）,田伏　昭一,大阪府大阪市都島区都島中通２－１－１５,11-03441,D,2238,,731,0,731,D,1499,,731,0,731,B,1048,,684,0,684,○,426,,731,0,731,○,399,,731,0,731,,,,,,,,,,,,,,,,,,,,,,,,,○,117,,964,0,964,,,,,,,○,127,,691,0,691,,,,,,,○,337,,731,0,731,○,925,,853,0,853,○,691,,684,0,684,20191223
2577,寺岡工務（株）,岩渕　賢二,北海道深川市５条１１－９,22-00125,D,1936,,787,0,787,C,592,,951,0,951,B,1082,,676,0,676,,,,,,,,,,,,,,,,,,,,,,,,,C,1411,,682,0,682,,,,,,,○,462,,705,0,705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20191223
2578,寺迫工業（株）,寺迫　公裕,北海道雨竜郡秩父別町１２９８－２８,22-01541,D,2213,,736,0,736,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B,575,,864,0,864,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20191223
2579,寺中建設（株）,寺中　賢武,北海道網走市潮見２－８－２４,29-00273,D,1873,,798,0,798,,,,,,,,,,,,,,,,,,,,,,,,,○,394,,615,0,615,,,,,,,C,1648,,601,0,601,,,,,,,,,,,,,○,642,,615,0,615,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20191223
2580,テリオコーエイ（株）,川本　欣夫,北海道札幌市東区東苗穂３条１－３－２２,21-01485,D,2356,,709,0,709,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B,461,,899,0,899,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20191223
2581,（株）天馬工業,池田　智博,北海道札幌市豊平区美園１条２－３－３１,21-02884,D,2085,,760,0,760,D,1824,,626,0,626,,,,,,,○,556,,626,0,626,○,481,,626,0,626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,2097,,626,0,626,○,1217,,604,0,604,20191223
2582,天龍工業（株）,合田　博美,北海道札幌市東区東苗穂１０条１－１－２３,21-00472,D,2422,,698,0,698,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,380,,739,0,739,,,,,,,○,66,,786,0,786,,,,,,,,,,,,,,,,,,,,,,,,,20191223
2583,天龍造園建設（株）,内山　晴芳,静岡県浜松市東区材木町３８,11-01519,D,1264,,1001,0,1001,,,,,,,B,890,,712,0,712,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,89,,1032,0,1032,,,,,,,,,,,,,,,,,,,○,784,,885,0,885,○,397,,712,0,712,20191223
2584,（株）データベース,大森　康弘,北海道札幌市北区北七条西５－８－５,21-01732,D,2179,,742,0,742,D,1620,,700,0,700,B,968,,700,0,700,○,471,,700,0,700,○,391,,739,0,739,○,315,,700,0,700,○,428,,755,0,755,C,862,,788,0,788,B,741,,838,0,838,○,472,,700,0,700,,,,,,,,,,,,,,,,,,,○,327,,740,0,740,○,669,,919,0,919,○,515,,700,0,700,20191223
2585,出口設備（有）,出口　亮,北海道標津郡標津町南４条東１ー１ー１０,27-00811,D,2450,,690,0,690,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C,786,,807,0,807,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20191223
