,firm_name,ceo_name,firm_address,firm_id,civilengineering_qualification,civilengineering_rank,civilengineering_exception,civilengineering_financial_score,civilengineering_technical_score,civilengineering_total_score,builiding_qualification,builiding_rank,builiding_exception,builiding_financial_score,builiding_technical_score,builiding_total_score,asphalt_qualification,asphalt_rank,asphalt_exception,asphalt_financial_score,asphalt_technical_score,asphalt_total_score,bridge_qualification,bridge_rank,bridge_exception,bridge_financial_score,bridge_technical_score,bridge_total_score,prestressed_qualification,prestressed_rank,prestressed_exception,prestressed_financial_score,prestressed_technical_score,prestressed_total_score,dredging_qualification,dredging_rank,dredging_exception,dredging_financial_score,dredging_technical_score,dredging_total_score,machinery_qualification,machinery_rank,machinery_exception,machinery_financial_score,machinery_technical_score,machinery_total_score,pipe_qualification,pipe_rank,pipe_exception,pipe_financial_score,pipe_technical_score,pipe_total_score,electricity_qualification,electricity_rank,electricity_exception,electricity_financial_score,electricity_technical_score,electricity_total_score,painting_qualification,painting_rank,painting_exception,painting_financial_score,painting_technical_score,painting_total_score,landscaping_qualification,landscaping_rank,landscaping_exception,landscaping_financial_score,landscaping_technical_score,landscaping_total_score,waterproof_qualification,waterproof_rank,waterproof_exception,waterproof_financial_score,waterproof_technical_score,waterproof_total_score,grout_qualification,grout_rank,grout_exception,grout_financial_score,grout_technical_score,grout_total_score,well_qualification,well_rank,well_exception,well_financial_score,well_technical_score,well_total_score,maintenance_qualification,maintenance_rank,maintenance_exception,maintenance_financial_score,maintenance_technical_score,maintenance_total_score,others_qualification,others_rank,others_exception,others_financial_score,others_technical_score,others_total_score,date
2717,道路企画（株）,中川　博光,大分県日田市大字庄手中釣町４７３－５,11-03040,D,1526,,885,0,885,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,229,,827,0,827,,,,,,,,,,,,,,,,,,,,,,,,,○,947,,848,0,848,,,,,,,20201021
2718,道路建設（株）,宮崎　健悟,北海道札幌市北区北７条西４－３－１,26-00068,D,1464,,907,0,907,,,,,,,A,29,,1131,872,2003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,262,,783,0,783,,,,,,,,,,,,,,,,,,,○,510,,1000,0,1000,○,138,,750,0,750,20201021
2719,（株）土肥建機興業,土肥　幸子,北海道函館市美原３－６－２,23-00658,D,2028,,773,0,773,D,1631,,698,0,698,B,1249,,626,0,626,○,489,,691,0,691,○,439,,691,0,691,,,,,,,,,,,,,C,1540,,648,0,648,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,358,,696,0,696,○,1754,,712,0,712,○,1055,,638,0,638,20201021
2720,ドリーム橋梁（株）,長谷川　秀雄,北海道北見市公園町１－３３,29-00550,D,2702,,635,0,635,,,,,,,,,,,,,○,499,,684,0,684,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,2236,,564,0,564,,,,,,,20201021
2721,ドリコ（株）,桑田　雅之,東京都中央区日本橋２－１３－１０,11-01573,D,1902,,796,0,796,D,1557,,717,0,717,,,,,,,,,,,,,,,,,,,,,,,,,○,164,,1107,0,1107,B,236,,1070,0,1070,C,993,,723,0,723,,,,,,,,,,,,,,,,,,,○,15,,983,0,983,,,,,,,○,722,,901,0,901,,,,,,,20201021
2722,（株）若佐組,若佐　誠,北海道室蘭市大沢町２－２１－１１,26-00014,D,1821,,810,0,810,D,1344,,761,0,761,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C,1519,,654,0,654,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,1418,,763,0,763,○,902,,659,0,659,20201021
2723,若松建設（株）,愛宕　孝文,北海道札幌市南区澄川４条６－４２３,21-01203,D,1601,,861,0,861,,,,,,,B,1059,,682,0,682,,,,,,,,,,,,,,,,,,,,,,,,,C,1453,,674,0,674,,,,,,,,,,,,,○,598,,652,0,652,,,,,,,,,,,,,,,,,,,○,1158,,806,0,806,○,1016,,644,0,644,20201021
2724,若美建設（株）,大崎　龍將,北海道江別市上江別３３５－１,22-03350,D,1672,,843,0,843,,,,,,,B,977,,698,0,698,,,,,,,,,,,,,○,365,,660,0,660,,,,,,,C,962,,768,0,768,,,,,,,○,531,,668,0,668,,,,,,,,,,,,,,,,,,,,,,,,,○,1643,,730,0,730,○,934,,655,0,655,20201021
2725,（株）和歌山建材リサイクルセンター,北村　成,和歌山県和歌山市西浜１６６０－３３１,11-05220,D,1519,,887,0,887,D,1353,,760,0,760,B,1150,,661,0,661,○,503,,682,0,682,○,417,,715,0,715,○,190,,788,0,788,,,,,,,C,1632,,613,0,613,,,,,,,○,594,,613,0,613,,,,,,,○,192,,613,0,613,,,,,,,○,314,,754,0,754,○,1486,,754,0,754,○,1183,,613,0,613,20201021
2726,（株）和建,後藤　和代,大阪府堺市堺区戎之町東３－１－２７,11-05468,D,2513,,681,0,681,D,1022,,831,0,831,B,1235,,634,0,634,,,,,,,○,449,,681,0,681,,,,,,,,,,,,,,,,,,,,,,,,,○,574,,630,0,630,,,,,,,,,,,,,,,,,,,,,,,,,○,1911,,681,0,681,○,1085,,630,0,630,20201021
2727,（株）渡辺技研工業,森　惠子,北海道紋別郡湧別町計呂地１８０,29-00353,D,2395,,705,0,705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C,1316,,701,0,701,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,1373,,771,0,771,○,1016,,644,0,644,20201021
2728,（株）渡邉組,渡邉　勝,埼玉県さいたま市桜区下大久保９９４,11-05274,D,1124,,1084,0,1084,,,,,,,B,353,,868,0,868,,,,,,,,,,,,,,,,,,,,,,,,,B,273,,1026,0,1026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,681,,915,0,915,○,138,,750,0,750,20201021
2729,（株）渡邊組,渡邊　祐哉,北海道足寄郡陸別町字陸別原野分線８－４２,28-00372,D,1950,,787,0,787,,,,,,,,,,,,,○,483,,693,0,693,○,435,,693,0,693,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,359,,693,0,693,○,1721,,717,0,717,○,1055,,638,0,638,20201021
2730,渡部建設（株）,渡部　稔,北海道雨竜郡沼田町字旭町１５番地９,22-01668,D,1464,,907,0,907,,,,,,,B,1042,,685,0,685,,,,,,,,,,,,,,,,,,,○,527,,685,0,685,C,1405,,685,0,685,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,1200,,799,0,799,○,681,,685,0,685,20201021
2731,（株）渡辺設備工業,渡邊　裕道,北海道稚内市朝日６－２－１３,31-00127,D,2372,,709,0,709,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B,397,,931,0,931,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20201021
2732,（株）渡辺塗装工業,渡辺　千栄子,福島県いわき市平赤井字大作場３３番地の１,11-04747,D,2780,,610,0,610,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,347,,758,0,758,,,,,,,,,,,,,,,,,,,,,,,,,○,1950,,673,0,673,,,,,,,20201021
2733,（株）渡辺塗料商会,森野　可大,北海道札幌市清田区有明７４－５,29-00068,D,2299,,723,0,723,D,1447,,743,0,743,B,1034,,688,0,688,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,232,,825,0,825,,,,,,,,,,,,,,,,,,,,,,,,,○,1496,,752,0,752,○,651,,688,0,688,20201021
2734,（有）和田建総業,和田　昭仁,北海道小樽市朝里川温泉２－７１９－１,24-00413,D,1739,,825,0,825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20201021
2735,（株）稚内衛生公社,高橋　淳一,北海道稚内市はまなす４－１－２,31-00188,D,2835,,580,0,580,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C,1634,,612,0,612,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,2197,,585,0,585,○,1224,,603,0,603,20201021
2736,稚内港湾施設（株）,風無　成一,北海道稚内市末広１－１－３４,31-00021,D,2531,,677,0,677,D,1457,,741,0,741,,,,,,,,,,,,,,,,,,,,,,,,,○,361,,821,0,821,C,1474,,669,0,669,C,1030,,703,0,703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,1941,,675,0,675,○,1038,,641,0,641,20201021
2737,（株）八百坂建設,八百坂　健次郎,北海道白糠郡白糠町恋問１－３－３,27-00332,D,1426,,921,0,921,C,573,,961,0,961,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20201021
2738,（株）柳沼,柳沼　雅彦,北海道上川郡東神楽町北２条東２－３－１,25-00470,D,1636,,852,0,852,D,1203,,790,0,790,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20201021
2739,八雲砕石（株）,木口　憲二,北海道二海郡八雲町熊石鮎川町２７,23-01038,D,2751,,617,0,617,D,1936,,563,0,563,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,2204,,581,0,581,○,1390,,526,0,526,20201021
2740,（株）八鍬組,米田　信一,北海道旭川市台場２条２－４－１６,25-00587,D,2385,,707,0,707,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,2048,,648,0,648,○,1163,,618,0,618,20201021
2741,ヤグチダイバー（株）,村上　司,北海道函館市本町１６－９,23-01114,D,2883,,536,0,536,,,,,,,,,,,,,,,,,,,,,,,,,○,424,,501,0,501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20201021
2742,八洲建設（株）,安本　大,北海道余市郡赤井川村字赤井川４０５,24-00201,D,1826,,809,0,809,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,1729,,716,0,716,○,989,,648,0,648,20201021
2743,八洲電機（株）,太田　明夫,東京都港区新橋３－１－１,11-03314,D,1468,,906,0,906,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,177,,1090,0,1090,A,119,,1299,0,1299,A,167,,1411,0,1411,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20201021
2744,安田興業（株）,安田　謙一,北海道札幌市東区東苗穂３条１－８－１４,21-00598,D,1326,,971,0,971,,,,,,,B,266,,942,0,942,,,,,,,,,,,,,,,,,,,,,,,,,C,820,,800,0,800,,,,,,,,,,,,,○,386,,731,0,731,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20201021
2745,安田電機（株）,安田　雅豊,大分県中津市大字島田４２３－８,11-03510,D,2414,,703,0,703,D,1694,,680,0,680,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C,1101,,741,0,741,B,593,,902,0,902,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20201021
2746,矢田工業（株）,成田　正樹,福島県郡山市西田町鬼生田字阿広木１,11-01287,D,1371,,948,0,948,C,499,,1005,0,1005,,,,,,,○,25,,1216,345,1561,,,,,,,,,,,,,○,184,,1083,0,1083,,,,,,,,,,,,,○,216,,841,0,841,,,,,,,,,,,,,,,,,,,,,,,,,○,689,,913,0,913,,,,,,,20201021
2747,八ツ橋設備（株）,八ツ橋　善朗,福島県会津若松市桧町２－３,11-01848,D,2490,,686,0,686,D,1516,,727,0,727,,,,,,,,,,,,,,,,,,,,,,,,,○,359,,825,0,825,B,255,,1044,0,1044,C,1019,,709,0,709,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20201021
2748,（株）柳島寿々喜園,鈴木　義人,東京都墨田区業平５－１２－１６,11-04065,D,1464,,907,0,907,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,101,,987,0,987,,,,,,,,,,,,,,,,,,,○,983,,839,0,839,,,,,,,20201021
2749,（株）柳原建設,柳原　正志,北海道紋別郡興部町字沙留４５２―２,29-00482,D,1037,,822,311,1133,D,970,,842,0,842,B,847,,719,0,719,,,,,,,,,,,,,,,,,,,,,,,,,C,1352,,696,0,696,,,,,,,,,,,,,○,596,,653,0,653,,,,,,,,,,,,,○,330,,738,0,738,○,1587,,738,0,738,,,,,,,20201021
2750,（有）柳谷建設,柳谷　英也,北海道礼文郡礼文町大字船泊村字ホロナイホ２７２－２,31-00060,D,1297,,720,270,990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,2073,,635,0,635,○,1342,,560,0,560,20201021
2751,矢野建設（株）,矢野　勇治,大阪府大阪市中央区南船場１－１６－１３,11-02059,D,1119,,1088,0,1088,C,350,,1114,0,1114,B,665,,751,0,751,○,348,,787,0,787,○,238,,864,0,864,○,248,,736,0,736,○,458,,736,0,736,C,1124,,736,0,736,,,,,,,○,388,,736,0,736,,,,,,,,,,,,,,,,,,,○,156,,917,0,917,○,676,,917,0,917,○,210,,736,0,736,20201021
2752,（株）矢野重機建設,矢野　竜,北海道斜里郡小清水町南町２丁目５３番２０号,29-00492,D,2128,,754,0,754,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,1791,,705,0,705,,,,,,,20201021
2753,（株）矢野電器,稲田　純,北海道勇払郡むかわ町穂別４６,26-00513,D,2355,,713,0,713,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C,683,,834,0,834,C,923,,759,0,759,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20201021
2754,矢野電設（株）,矢野　宏,茨城県水戸市河和田町３４４９－２,11-01858,D,2655,,652,0,652,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B,646,,876,0,876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,1418,,763,0,763,,,,,,,20201021
2755,ヤハギ緑化（株）,舩橋　太道,愛知県名古屋市東区葵３－１９－７,11-01595,D,1329,,969,0,969,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,79,,1047,0,1047,,,,,,,,,,,,,,,,,,,,,,,,,○,431,,707,0,707,20201021
2756,（株）八幡重機,八幡　良夫,北海道釧路市阿寒町富士見３－１－３１,27-00440,D,2116,,757,0,757,D,1384,,754,0,754,B,1207,,643,0,643,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,1568,,741,0,741,○,1117,,625,0,625,20201021
2757,（株）山一工業,山腋　一範,北海道深川市３条７－３６,22-01751,D,2715,,628,0,628,,,,,,,B,1286,,606,0,606,,,,,,,,,,,,,,,,,,,,,,,,,C,1217,,720,0,720,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,2096,,628,0,628,○,1211,,606,0,606,20201021
2758,山一興業（株）,山崎　晴一,北海道中川郡美深町字東４条北４－７,25-00067,D,2770,,612,0,612,D,1911,,579,0,579,B,1346,,535,0,535,○,581,,579,0,579,○,492,,579,0,579,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,2030,,655,0,655,○,1374,,539,0,539,20201021
2759,山川建設（株）,山川　盛夫,北海道苫小牧市幸町１丁目２番６号,26-00531,D,1703,,833,0,833,D,1148,,803,0,803,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,1587,,738,0,738,○,756,,677,0,677,20201021
2760,（株）山吉高島造園,高島　利夫,北海道札幌市東区伏古７条２－２－５,21-02676,D,2285,,726,0,726,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,266,,781,0,781,,,,,,,,,,,,,,,,,,,○,1941,,675,0,675,○,1067,,635,0,635,20201021
2761,ヤマキ山下工業（株）,山下　博昭,北海道石狩市生振５４０－７,21-00956,D,2568,,671,0,671,D,1056,,822,0,822,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20201021
2762,（株）ヤマグチ,山口　一鎬,北海道札幌市白石区東米里２１９５－２６,21-00535,D,1926,,793,0,793,,,,,,,B,910,,708,0,708,,,,,,,,,,,,,,,,,,,,,,,,,C,1523,,653,0,653,,,,,,,,,,,,,○,626,,628,0,628,,,,,,,,,,,,,,,,,,,○,1881,,688,0,688,○,820,,671,0,671,20201021
2763,（有）山口興業,山口　正,北海道苫前郡羽幌町栄町１１９－９,30-00153,D,2495,,685,0,685,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,2060,,642,0,642,○,1156,,620,0,620,20201021
2764,山口重機（有）,山口　征男,北海道帯広市西５条南３３－１１,28-00115,D,1950,,787,0,787,D,1453,,742,0,742,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,1956,,672,0,672,○,997,,647,0,647,20201021
2765,山口土建工業（株）,山口　議史,北海道空知郡奈井江町字奈井江１８－２４,22-01599,D,2298,,724,0,724,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C,1491,,663,0,663,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20201021
2766,（株）ヤマコウ工業,林　孝俊,北海道北広島市中央２－１－２,22-03265,D,1698,,835,0,835,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20201021
2767,（株）山越,相澤　宏暢,愛知県名古屋市西区則武新町１－３－５,11-02816,D,1015,,1145,0,1145,,,,,,,B,316,,897,0,897,,,,,,,,,,,,,,,,,,,,,,,,,B,465,,898,0,898,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20201021
2768,（有）ヤマサ産業,齊藤　武士,北海道函館市赤川町１７７－１,23-00262,D,2433,,699,0,699,D,1796,,643,0,643,B,1053,,683,0,683,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,2060,,642,0,642,○,1211,,606,0,606,20201021
2769,山崎建設工業（株）,江野　英嗣,北海道札幌市中央区南１条西１９－２９１,21-00428,D,1857,,803,0,803,B,307,,1156,0,1156,B,508,,798,0,798,,,,,,,,,,,,,,,,,,,,,,,,,C,1124,,736,0,736,C,1002,,720,0,720,○,189,,877,0,877,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20201021
2770,（株）山崎砂利商店,山崎　公信,滋賀県大津市浜大津４－７－６,11-04830,D,1648,,848,0,848,D,954,,845,0,845,B,706,,743,0,743,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20201021
2771,（株）山崎道路,山崎　貴史,北海道函館市湯浜町１０－８,23-01048,D,2235,,735,0,735,,,,,,,B,478,,807,0,807,,,,,,,○,443,,685,0,685,,,,,,,,,,,,,C,1376,,692,0,692,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,1631,,731,0,731,,,,,,,20201021
2772,（株）山下産業,山下　春三,北海道日高郡新ひだか町静内高砂町１－６－７,26-00838,D,2851,,566,0,566,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,2275,,533,0,533,○,1404,,513,0,513,20201021
2773,（株）山修嶋田建業,嶋田　秀人,北海道小樽市入船３－１６－７,24-00328,D,1522,,886,0,886,D,1072,,820,0,820,B,601,,765,0,765,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,1413,,764,0,764,,,,,,,20201021
2774,（有）山正興業,山崎　義人,北海道広尾郡広尾町白樺通北１－１,28-00893,D,2293,,725,0,725,D,1730,,672,0,672,,,,,,,,,,,,,,,,,,,○,408,,598,0,598,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,1999,,661,0,661,○,1243,,598,0,598,20201021
2775,山路工業（有）,山路　幸雄,北海道帯広市西１６条南５－４－８,28-00319,D,1983,,781,0,781,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,1699,,720,0,720,○,440,,706,0,706,20201021
2776,（株）山拾村上商店,村上　祐二,北海道釧路郡釧路町国誉２－５,27-00893,D,2818,,591,0,591,D,1764,,658,0,658,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,2183,,591,0,591,,,,,,,20201021
2777,（株）ヤマジョウ,太田　智範,北海道河西郡更別村字更別南１－９１,28-00815,D,2738,,620,0,620,D,1486,,735,0,735,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C,932,,775,0,775,C,1059,,691,0,691,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,2079,,634,0,634,,,,,,,20201021
2778,（株）ヤマタカ,藤城　瑞人,大阪府大阪市北区豊崎５－６－１０,11-05321,D,2205,,740,0,740,D,1738,,669,0,669,,,,,,,○,542,,651,0,651,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,620,,582,0,582,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20201021
2779,山高高玉林業（株）,高玉　光彦,北海道標津郡中標津町西１２条南９－７－２,27-00419,D,2077,,764,0,764,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,452,,716,0,716,,,,,,,,,,,,,,,,,,,○,1648,,729,0,729,○,405,,711,0,711,20201021
2780,（有）ヤマタ産業,田村　博昭,北海道網走郡美幌町字稲美９６,29-00887,D,2048,,770,0,770,,,,,,,B,1194,,647,0,647,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,611,,645,0,645,,,,,,,,,,,,,○,349,,709,0,709,○,1768,,709,0,709,,,,,,,20201021
2781,ヤマダインフラテクノス（株）,山田　博文,愛知県東海市名和町二番割中５－１,11-05181,D,1356,,956,0,956,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,68,,1079,0,1079,,,,,,,,,,,,,,,,,,,,,,,,,○,543,,976,0,976,,,,,,,20201021
2782,（株）山田建業,山田　英子,北海道稚内市声問３－１２－１７,31-00018,D,1010,,829,319,1148,D,1410,,749,0,749,B,1073,,678,0,678,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,1461,,757,0,757,○,745,,678,0,678,20201021
2783,（株）山田産業,山田　忠茂,北海道常呂郡訓子府町字穂波１１０－６,29-00458,D,2330,,717,0,717,D,1609,,703,0,703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,1648,,729,0,729,○,1095,,629,0,629,20201021
2784,山田水道機工（株）,工藤　勝,北海道白糠郡白糠町西１条南１丁目２－６２,27-00545,D,2077,,764,0,764,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C,739,,822,0,822,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20201021
2785,山田塗装（株）,山田　幸人,山形県酒田市東大町３－７－１０,11-00241,D,1780,,818,0,818,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,12,,980,728,1708,,,,,,,,,,,,,,,,,,,,,,,,,○,735,,897,0,897,,,,,,,20201021
2786,（株）ヤマテック,萩野　辰彦,京都府舞鶴市字吉坂寺屋敷１０５－６,11-04204,D,1812,,811,0,811,D,1711,,677,0,677,,,,,,,○,521,,672,0,672,○,434,,694,0,694,,,,,,,○,460,,734,0,734,C,1225,,718,0,718,C,1053,,693,0,693,○,518,,680,0,680,○,649,,606,0,606,,,,,,,,,,,,,○,341,,723,0,723,○,1682,,723,0,723,○,1224,,603,0,603,20201021
2787,（有）ヤマト企画,櫻井　雅聖,北海道空知郡奈井江町字奈井江５６９－１,22-03231,D,2822,,585,0,585,,,,,,,B,1349,,528,0,528,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,2281,,527,0,527,○,1414,,497,0,497,20201021
2788,（株）ヤマト建設,菊地　竹勇,北海道幌泉郡えりも町字大和２５４－３,26-00915,D,2168,,748,0,748,B,100,,854,746,1600,B,1061,,681,0,681,,,,,,,,,,,,,,,,,,,,,,,,,C,1399,,687,0,687,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20201021
2789,大和建設運輸（株）,岡本　崇行,北海道札幌市南区真駒内本町１－１－１,21-01532,D,1724,,828,0,828,,,,,,,B,889,,712,0,712,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,1626,,732,0,732,,,,,,,20201021
2790,大和工業（株）,高橋　章,宮城県仙台市宮城野区扇町７－３－４３,11-05121,D,1442,,915,0,915,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20201021
2791,（有）山中造園,田中　貞則,北海道網走郡大空町女満別東陽１－１－１９,29-00570,D,2786,,607,0,607,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,613,,644,0,644,,,,,,,,,,,,,,,,,,,○,2208,,579,0,579,○,1335,,562,0,562,20201021
2792,山吹商工（株）,土田　勝稔,北海道小樽市入船５－２４－７,24-00261,D,1491,,898,0,898,,,,,,,B,816,,724,0,724,,,,,,,,,,,,,,,,,,,,,,,,,A,34,,1018,598,1616,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,1101,,816,0,816,,,,,,,20201021
2793,（株）山伏パコム,荒木　徹,北海道富良野市本町８－１,25-00366,D,1302,,986,0,986,,,,,,,B,43,,1036,838,1874,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,9,,1034,934,1968,○,45,,788,0,788,20201021
