,firm_name,ceo_name,firm_address,firm_id,civilengineering_qualification,civilengineering_rank,civilengineering_exception,civilengineering_financial_score,civilengineering_technical_score,civilengineering_total_score,asphalt_qualification,asphalt_rank,asphalt_exception,asphalt_financial_score,asphalt_technical_score,asphalt_total_score,bridge_qualification,bridge_rank,bridge_exception,bridge_financial_score,bridge_technical_score,bridge_total_score,landscaping_qualification,landscaping_rank,landscaping_exception,landscaping_financial_score,landscaping_technical_score,landscaping_total_score,builiding_qualification,builiding_rank,builiding_exception,builiding_financial_score,builiding_technical_score,builiding_total_score,woodenbuiliding_qualification,woodenbuiliding_rank,woodenbuiliding_exception,woodenbuiliding_financial_score,woodenbuiliding_technical_score,woodenbuiliding_total_score,electricity_qualification,electricity_rank,electricity_exception,electricity_financial_score,electricity_technical_score,electricity_total_score,airconditioning_qualification,airconditioning_rank,airconditioning_exception,airconditioning_financial_score,airconditioning_technical_score,airconditioning_total_score,cement_qualification,cement_rank,cement_exception,cement_financial_score,cement_technical_score,cement_total_score,prestressed_qualification,prestressed_rank,prestressed_exception,prestressed_financial_score,prestressed_technical_score,prestressed_total_score,slope_qualification,slope_rank,slope_exception,slope_financial_score,slope_technical_score,slope_total_score,painting_qualification,painting_rank,painting_exception,painting_financial_score,painting_technical_score,painting_total_score,maintenance_qualification,maintenance_rank,maintenance_exception,maintenance_financial_score,maintenance_technical_score,maintenance_total_score,dredging_qualification,dredging_rank,dredging_exception,dredging_financial_score,dredging_technical_score,dredging_total_score,grout_qualification,grout_rank,grout_exception,grout_financial_score,grout_technical_score,grout_total_score,stakeout_qualification,stakeout_rank,stakeout_exception,stakeout_financial_score,stakeout_technical_score,stakeout_total_score,well_qualification,well_rank,well_exception,well_financial_score,well_technical_score,well_total_score,prefab_qualification,prefab_rank,prefab_exception,prefab_financial_score,prefab_technical_score,prefab_total_score,machinery_qualification,machinery_rank,machinery_exception,machinery_financial_score,machinery_technical_score,machinery_total_score,communication_qualification,communication_rank,communication_exception,communication_financial_score,communication_technical_score,communication_total_score,substation_qualification,substation_rank,substation_exception,substation_financial_score,substation_technical_score,substation_total_score,date
3699,太陽道路（株）,寺井　登,京都府京都市南区東九条河西町２１,$業者コード$,D,2113, ,734,0,734,C, 384, ,852,0,852,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,2482, ,760,0,760,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20190801
3700,（株）太陽土木,寺西　久美子,兵庫県淡路市佐野７０６－３,$業者コード$,D,3059, ,492,0,492,,,,,,,,,,,,,,,,,,,D,2523, ,492,0,492,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20190801
3701,太陽熱学工業（株）,坂上　力,和歌山県西牟婁郡白浜町堅田２５００－４１７,$業者コード$,D,2937, ,582,0,582,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C,1278, ,608,0,608,C,1246, ,712,0,712,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,1151, ,545,0,545,,,,,,,,,,,,,20190801
3702,タイヨー,谷　陽子,京都府木津川市山城町綺田南河原１０１－１６,$業者コード$,D,3079, ,434,0,434,,,,,,,,,,,,,,,,,,,,,,,,,○,1459, ,395,0,395,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20190801
3703,（株）大陸,中井　祐次,兵庫県豊岡市出石町安良１０－２４,$業者コード$,D,3031, ,525,0,525,C,1905, ,446,0,446,,,,,,,,,,,,,D,2538, ,442,0,442,○,1450, ,481,0,481,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,3968, ,457,0,457,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20190801
3704,（株）タイリュウ建設,小川　雅裕,和歌山県田辺市龍神村甲斐ノ川４１５,$業者コード$,D, 317, ,788,725,1513,C,1734, ,600,0,600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,1268, ,600,0,600,○,1029, ,669,0,669,○, 404, ,697,689,1386,○,1368, ,600,0,600,○,3168, ,697,0,697,,,,,,,○, 809, ,697,0,697,○, 687, ,669,0,669,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20190801
3705,（有）大量建設,壷井　久美子,兵庫県多可郡多可町八千代区大屋８１８－１,$業者コード$,D,   1,-06,785,990,1775,C, 877, ,738,0,738,,,,,,,,,,,,,D,2323, ,632,0,632,○,1317, ,626,0,626,,,,,,,,,,,,,○, 980, ,684,0,684,,,,,,,○,1588, ,705,0,705,○,1314, ,616,0,616,○,2650, ,744,0,744,,,,,,,,,,,,,,,,,,,,,,,,,○, 790, ,626,0,626,,,,,,,,,,,,,,,,,,,20190801
3706,大領建設（株）,手塚　智久,大阪府大阪市住吉区大領３－７－４,$業者コード$,D,2840, ,614,0,614,C,1709, ,607,0,607,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,3672, ,619,0,619,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20190801
3707,（有）大輪,岸本　幸代,兵庫県加古川市野口町北野５５０－５,$業者コード$,D,1876,-01,764,0,764,C,1325,-01,680,0,680,○, 958,-01,615,0,615,,,,,,,D,2212,-01,656,0,656,○,1324,-01,623,0,623,,,,,,,C,1858,-02,610,0,610,○,1063,-01,669,0,669,○,1096,-02,639,0,639,○,1720,-01,672,0,672,,,,,,,○,3278,-01,682,0,682,,,,,,,○, 856,-01,672,0,672,○, 809,-01,615,0,615,,,,,,,○, 803,-01,619,0,619,,,,,,,,,,,,,,,,,,,20190801
3708,（株）ダイワ,酒木　賢人,兵庫県姫路市大津区平松２２３,$業者コード$,D,1476, ,821,0,821,,,,,,,,,,,,,,,,,,,D, 910, ,857,0,857,,,,,,,,,,,,,C, 328, ,919,0,919,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20190801
3709,（株）大和エンジニヤリング,後藤　浩美,広島県広島市安佐南区緑井１－１２－３１,$業者コード$,D,2298, ,710,0,710,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C, 883, ,763,0,763,,,,,,,,,,,,,,,,,,,,,,,,,○,1524, ,873,0,873,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,  79, ,1033,1127,2160,,,,,,,,,,,,,20190801
3710,ダイワ空調設備（株）,田辺　元幸,三重県津市島崎町２４８,$業者コード$,D,2489, ,686,0,686,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C,1251, ,623,0,623,B, 136, ,898,995,1893,,,,,,,,,,,,,○,1667, ,686,0,686,,,,,,,○,3253, ,686,0,686,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○, 852, ,623,0,623,20190801
3711,（株）大和水道工業,中井　秀夫,奈良県葛城市北花内５４６,$業者コード$,D,2515, ,682,0,682,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C,1023, ,740,0,740,,,,,,,○,1111, ,628,0,628,○,1794, ,646,0,646,,,,,,,○,3533, ,646,0,646,,,,,,,○, 892, ,646,0,646,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20190801
3712,（株）大和鉄工所,安井　久,岡山県岡山市東区金岡西町１１０８－２,$業者コード$,D,2141, ,731,0,731,,,,,,,○, 111, ,908,635,1543,,,,,,,,,,,,,,,,,,,,,,,,,C,1146, ,726,0,726,,,,,,,,,,,,,,,,,,,○, 635, ,748,0,748,○, 637, ,856,774,1630,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,  81, ,1023,1126,2149,,,,,,,,,,,,,20190801
3713,大和土建（株）,谷口　一郎,福井県吉田郡永平寺町松岡薬師３－２－１,$業者コード$,D, 210, ,835,732,1567,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C, 709, ,799,0,799,,,,,,,,,,,,,,,,,,,,,,,,,○,2192, ,785,0,785,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20190801
3714,大和塗装（株）,望月　勇郎,神奈川県川崎市幸区小向町１６－７,$業者コード$,D,2816, ,620,0,620,,,,,,,○, 948, ,620,0,620,,,,,,,D,1992, ,693,0,693,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○, 543, ,773,0,773,○,3242, ,687,0,687,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20190801
3715,大和土木（株）,木村　雄一,京都府京田辺市薪小欠１－５７,$業者コード$,D, 567, ,865,500,1365,C,1080, ,711,0,711,,,,,,,,,,,,,D, 189, ,792,509,1301,○, 834, ,740,0,740,,,,,,,C,1476, ,682,0,682,○, 855, ,705,0,705,○, 698, ,751,0,751,○,1157, ,778,0,778,,,,,,,○,1031, ,778,547,1325,,,,,,,,,,,,,,,,,,,,,,,,,○, 489, ,740,0,740,,,,,,,,,,,,,,,,,,,20190801
3716,（株）大和日昇建設,高倉　栄長,奈良県奈良市下深川町７６５,$業者コード$,D,1749, ,782,0,782,C,1290, ,685,0,685,,,,,,,B, 267, ,816,0,816,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○, 998, ,808,0,808,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20190801
3717,大和ハウス工業（株）,芳井　敬一,大阪府大阪市北区梅田３－３－５,$業者コード$,D,   2, ,1682,0,1682,C, 208, ,1029,0,1029,○, 136, ,1391,0,1391,B,  79, ,1187,0,1187,C, 181, ,1981,0,1981,○,  26, ,1503,0,1503,C,  32, ,1688,0,1688,C,  23, ,1398,0,1398,○,  92, ,1078,0,1078,○,  77, ,1391,0,1391,○, 403, ,1387,0,1387,○, 275, ,1007,0,1007,○, 960, ,1391,0,1391,○, 114, ,1007,0,1007,○,  48, ,1391,0,1391,○,  26, ,1391,0,1391,,,,,,,○,  19, ,1503,0,1503,○, 262, ,1359,0,1359,,,,,,,○, 131, ,1357,0,1357,20190801
3718,大和リース（株）,森田　俊作,大阪府大阪市中央区農人橋２－１－３６,$業者コード$,D, 717, ,1165,0,1165,C, 237, ,960,0,960,○, 206, ,1065,0,1065,B, 101, ,1041,0,1041,B,   1, ,1683,1316,2999,○,  36, ,1369,0,1369,C, 278, ,1093,0,1093,,,,,,,○, 155, ,960,0,960,○, 107, ,1165,0,1165,○, 465, ,1165,0,1165,○, 299, ,960,0,960,○,1120, ,1165,0,1165,○, 124, ,960,0,960,○,  97, ,1165,0,1165,○,  75, ,1065,0,1065,,,,,,,○,   1, ,1810,808,2618,,,,,,,,,,,,,,,,,,,20190801
3719,高石機械産業（株）,村松　健一,京都府京都市中京区壬生森前町六番地,$業者コード$,D,2463, ,689,0,689,,,,,,,,,,,,,,,,,,,D,1972, ,695,0,695,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,1873, ,607,0,607,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20190801
3720,（株）高石造園土木,高石　正弘,京都府京都市左京区聖護院西町１８,$業者コード$,D,1975, ,752,0,752,,,,,,,,,,,,,A,  54, ,914,1008,1922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,1348, ,748,0,748,,,,,,,○,1097, ,748,462,1210,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20190801
3721,（有）高尾造園土木,高尾　尚幸,兵庫県姫路市奥山２４７,$業者コード$,D,2281, ,713,0,713,,,,,,,,,,,,,B, 297, ,799,0,799,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,3033, ,710,0,710,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20190801
3722,高木建設（株）,高木　正雄,長野県長野市安茂里小市１－３－３１,$業者コード$,D,  49, ,1021,609,1630,C, 262, ,927,0,927,○, 382, ,836,0,836,B, 472, ,738,0,738,C,  21, ,1060,1264,2324,○, 177, ,992,0,992,,,,,,,B,  95, ,830,1155,1985,○, 314, ,835,0,835,○, 374, ,840,0,840,○, 116, ,944,945,1889,,,,,,,○, 356, ,919,1011,1930,,,,,,,○, 306, ,881,0,881,○, 216, ,836,0,836,○, 124, ,706,0,706,○, 195, ,887,0,887,,,,,,,,,,,,,,,,,,,20190801
3723,（株）高木工業所,高木　祐樹,大阪府高槻市城西町１１－１６,$業者コード$,D,2184, ,726,0,726,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C,1293, ,707,0,707,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20190801
3724,（株）高岸,高岸　典雄,奈良県桜井市大字初瀬２４３７,$業者コード$,D,1144, ,881,0,881,C,  77, ,703,789,1492,,,,,,,,,,,,,D,1846, ,713,0,713,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20190801
3725,（株）高木造園,高木　淳一,滋賀県彦根市長曽根南町４７８,$業者コード$,D,1240, ,863,0,863,,,,,,,,,,,,,A, 137, ,870,745,1615,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,1025, ,802,0,802,,,,,,,○,1945, ,809,0,809,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20190801
3726,高木造園芸（株）,高木　一造,兵庫県尼崎市東園田町５－９２－２,$業者コード$,D,2350, ,704,0,704,,,,,,,,,,,,,A, 134, ,795,833,1628,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,3368, ,671,0,671,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20190801
3727,（株）タカキューズカンパニー,平田　京子,三重県名張市桔梗が丘西３－３－６０,$業者コード$,D,1953,-01,754,0,754,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,1746,-01,664,0,664,,,,,,,,,,,,,○, 766,-01,596,0,596,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20190801
3728,（株）高階,岡田　紹宏,兵庫県三木市末広１－５－３５,$業者コード$,D, 803, ,1017,0,1017,C, 621, ,785,0,785,,,,,,,B, 504, ,730,0,730,D, 227, ,1223,0,1223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○, 488, ,795,0,795,○,1454, ,890,0,890,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20190801
3729,（株）高嶋組,高嶋　敏夫,京都府京都市伏見区横大路下三栖宮ノ後保留地番号第３２－１４号地,$業者コード$,D,1735, ,785,0,785,C, 272, ,920,0,920,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○, 405, ,801,0,801,○, 657, ,763,0,763,○,1190, ,771,0,771,,,,,,,○,2025, ,801,0,801,○, 417, ,709,0,709,○, 575, ,771,0,771,○, 533, ,709,0,709,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20190801
3730,高島建設（株）,高島　叔孝,大阪府枚方市牧野本町１－１０－３９,$業者コード$,D,2457, ,690,0,690,C,1716, ,605,0,605,,,,,,,,,,,,,D,  36, ,723,910,1633,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20190801
3731,（有）高島土建,高島　清八,福井県坂井市坂井町下兵庫２９４－１７－１,$業者コード$,D,1095, ,891,0,891,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20190801
3732,田頭建設工業（株）,田頭　省次,大阪府大阪市東淀川区菅原６－１５－１６,$業者コード$,D,2506, ,683,0,683,C,1518, ,653,0,653,,,,,,,,,,,,,D,1272, ,793,0,793,○,1015, ,703,0,703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20190801
3733,高須賀緑地建設（株）,高須賀　盛満,愛媛県松山市平井町甲２８４９－１,$業者コード$,D,2222, ,722,0,722,,,,,,,,,,,,,B, 214, ,850,0,850,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,2912, ,722,0,722,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20190801
3734,高田機工（株）,高橋　裕,大阪府大阪市浪速区難波中２－１０－７０,$業者コード$,D, 772, ,1069,0,1069,,,,,,,○,  10, ,1403,1760,3163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,1228, ,1012,0,1012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20190801
3735,（株）高塚工務店,福本　凡人,京都府京都市西京区大枝沓掛町８－１２７,$業者コード$,D,2110, ,734,0,734,,,,,,,,,,,,,,,,,,,B,  83, ,1021,1405,2426,○, 221, ,944,0,944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20190801
3736,高野建設（株）,高野　永一,京都府京都市南区上鳥羽金仏２２,$業者コード$,D,1460, ,823,0,823,C,1306, ,683,0,683,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C,1797, ,629,0,629,○, 998, ,681,0,681,○, 992, ,681,0,681,○,1541, ,714,0,714,,,,,,,○,2997, ,714,0,714,,,,,,,○, 767, ,714,0,714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20190801
3737,（有）高橋興業,高橋　元雄,大阪府高槻市氷室町４－１７－２３,$業者コード$,D,1423,-01,829,0,829,C,1711,-01,607,0,607,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,2114,-01,791,0,791,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20190801
3738,（株）高橋造園土木,高橋　善和,大阪府大阪市平野区長吉出戸８－６－１６,$業者コード$,D,2705, ,646,0,646,,,,,,,,,,,,,B,  43, ,797,663,1460,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20190801
3739,高橋土建（株）,高橋　三樹男,新潟県胎内市関沢３７－１,$業者コード$,D,1253, ,859,0,859,C,1136, ,704,0,704,,,,,,,,,,,,,D,1392, ,776,0,776,○, 784, ,748,0,748,,,,,,,C,1537, ,675,0,675,,,,,,,,,,,,,,,,,,,,,,,,,○,2633, ,746,0,746,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20190801
3740,高松建設（株）,高松　孝年,大阪府大阪市淀川区新北野１－２－３,$業者コード$,D, 682, ,1237,0,1237,,,,,,,,,,,,,,,,,,,C, 305, ,1756,0,1756,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20190801
3741,（株）高見沢サイバネティックス,高見澤　和夫,東京都中野区中央２－４８－５,$業者コード$,D,1537, ,813,0,813,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C, 949, ,736,0,736,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○, 463, ,905,0,905,○, 452, ,835,0,835,,,,,,,20190801
3742,貴水管工（株）,漆崎　直光,福井県福井市西学園３－４１３,$業者コード$,D,1992, ,750,0,750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C, 356, ,904,0,904,,,,,,,,,,,,,,,,,,,,,,,,,○,3024, ,712,0,712,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20190801
3743,高見設備（株）,中野　豊大,兵庫県朝来市山東町矢名瀬町８４５,$業者コード$,D,2435,-01,692,0,692,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B, 159,-01,776,1066,1842,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20190801
3744,（株）高向造園土木,高向　久夫,京都府亀岡市東本梅町赤熊南垣内８,$業者コード$,D, 122, ,906,695,1601,C, 860, ,741,0,741,○, 657, ,719,0,719,B, 474, ,737,0,737,D,1238, ,798,0,798,○, 776, ,750,0,750,,,,,,,C, 998, ,745,0,745,○, 657, ,739,0,739,,,,,,,○, 914, ,825,0,825,,,,,,,○,1499, ,881,0,881,○, 355, ,723,0,723,○, 444, ,823,0,823,○, 506, ,719,0,719,,,,,,,○, 461, ,750,0,750,,,,,,,,,,,,,,,,,,,20190801
3745,（株）高村組,前川　浩二,福井県大野市大和町３－２５,$業者コード$,D,  10, ,913,734,1647,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○, 260, ,869,749,1618,,,,,,,○, 815, ,855,648,1503,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○, 534, ,855,0,855,,,,,,,,,,,,,20190801
3746,（有）高茂重機,石塚　義崇,福井県大野市東中野２－９１０,$業者コード$,D, 677, ,664,581,1245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20190801
3747,（株）高元組,高元　幸枝,岡山県美作市赤田８２９－１,$業者コード$,D, 464, ,883,551,1434,C,  85, ,805,673,1478,○, 540, ,756,0,756,,,,,,,D,1127, ,816,0,816,○, 746, ,756,0,756,,,,,,,C,1345, ,699,0,699,○, 656, ,739,0,739,○, 682, ,756,0,756,○, 300, ,827,737,1564,○,1042, ,678,0,678,○,2527, ,756,0,756,○, 570, ,678,0,678,○, 618, ,756,0,756,○, 368, ,756,0,756,,,,,,,○, 491, ,739,0,739,,,,,,,,,,,,,,,,,,,20190801
3748,高屋設備（株）,高屋　正則,京都府南丹市園部町高屋寺ノ下２０,$業者コード$,D,1441, ,827,0,827,,,,,,,,,,,,,,,,,,,D,1814, ,717,0,717,,,,,,,,,,,,,B, 220, ,842,804,1646,,,,,,,,,,,,,,,,,,,,,,,,,○,1932, ,810,0,810,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20190801
3749,高山設備（株）,高木　博司,兵庫県豊岡市九日市上町３２０,$業者コード$,D,1666, ,794,0,794,C,1433, ,666,0,666,○, 843, ,666,0,666,,,,,,,D,1631, ,742,0,742,,,,,,,,,,,,,C, 410, ,885,0,885,,,,,,,,,,,,,,,,,,,○,1124, ,666,0,666,○,2922, ,721,0,721,○, 614, ,666,0,666,,,,,,,,,,,,,,,,,,,,,,,,,○, 977, ,668,0,668,,,,,,,,,,,,,20190801
3750,（株）タカラ建設工業,瀬戸　賢吾,滋賀県大津市小野１８２－２,$業者コード$,D,2521,-01,681,0,681,,,,,,,○, 981,-01,588,0,588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,1213,-01,628,0,628,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20190801
3751,（株）宝工務店,田中　敏彦,広島県広島市中区南千田東町１－２３,$業者コード$,D,2739, ,639,0,639,C,1710, ,607,0,607,,,,,,,,,,,,,D,  55, ,763,851,1614,,,,,,,,,,,,,C,1804, ,627,0,627,,,,,,,,,,,,,,,,,,,,,,,,,○,3783, ,591,0,591,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20190801
3752,宝塚緑化（株）,駒木根　昌彦,兵庫県宝塚市山本中３－１２－７,$業者コード$,D,2127, ,732,0,732,,,,,,,,,,,,,A, 121, ,899,758,1657,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20190801
3753,瀧上建設興業（株）,西澤　正博,愛知県名古屋市昭和区鶴舞２－１９－２２,$業者コード$,D, 855, ,976,0,976,,,,,,,○,  82, ,1059,649,1708,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○, 700, ,886,0,886,,,,,,,○, 605, ,886,767,1653,,,,,,,○, 287, ,886,0,886,○, 466, ,729,0,729,,,,,,,,,,,,,○, 466, ,902,0,902,,,,,,,,,,,,,20190801
3754,（株）滝口工務店,瀧口　靖規,京都府舞鶴市字伊佐津３３９番地１,$業者コード$,D,  20, ,820,824,1644,C,1471, ,661,0,661,,,,,,,,,,,,,D,1356, ,781,0,781,○, 796, ,745,0,745,,,,,,,C,1303, ,705,0,705,,,,,,,,,,,,,○,1345, ,748,0,748,,,,,,,○, 775, ,798,734,1532,,,,,,,,,,,,,,,,,,,,,,,,,○, 562, ,713,0,713,,,,,,,,,,,,,,,,,,,20190801
3755,田口建材（株）,田口　浩和,兵庫県明石市大明石町２－８－２,$業者コード$,D,1396, ,833,0,833,,,,,,,,,,,,,,,,,,,D,1344, ,783,0,783,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,2550, ,754,0,754,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20190801
3756,（株）タクマ,南條　博昭,兵庫県尼崎市金楽寺町２－２－３３,$業者コード$,D, 727, ,1144,0,1144,,,,,,,,,,,,,,,,,,,D,  65, ,1596,0,1596,,,,,,,C, 237, ,1152,0,1152,C,  52, ,1292,0,1292,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,  70, ,1516,693,2209,○, 375, ,950,0,950,,,,,,,20190801
3757,（株）匠建設,浜野　泰弘,滋賀県大津市仰木３－７－１０,$業者コード$,D,3017, ,538,0,538,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,1951, ,492,0,492,,,,,,,○,3959, ,483,0,483,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20190801
